time_s,sensor_time_s,imu_valid,imu_ax_mps2,imu_ay_mps2,imu_az_mps2,gyro_p_rps,gyro_q_rps,gyro_r_rps,imu_accel_norm_mps2,imu_gyro_norm_rps,gps_valid,gps_latency_s,gps_x_m,gps_y_m,gps_z_m,gps_vx_mps,gps_vy_mps,gps_vz_mps,baro_valid,baro_alt_m,baro_bias_m,pitot_valid,pitot_airspeed_mps,pitot_qbar_pa,pitot_compressibility_factor,mag_valid,mag_heading_deg,mag_x_ut,mag_y_ut,mag_z_ut,radar_valid,radar_agl_m,optical_flow_valid,horizon_valid,horizon_roll_deg,horizon_pitch_deg,optical_flow_x_radps,optical_flow_y_radps,optical_flow_quality
0.0,0.0,1.0,16.85224990470911,1.440920986576299,0.15635926717474696,0.0003333831402736275,0.0027201108026021956,-0.001301384633203857,16.91446210675219,0.003033768128943114,1.0,0.18,1.8347711166656184,-0.49177120807065694,901.9719831810988,83.95613523520122,0.8313201125277895,9.679181518680478,1.0,898.2001442847273,0.0024,1.0,87.79444623154082,4138.270535302328,1.0,1.0,0.27545682687165446,18.720326376914336,-0.6508654652868338,-44.147666441320624,1.0,899.6589145189045,0.0,1.0,0.3105616510371684,7.095479288062197,,,
0.03,0.03,1.0,17.040204411688137,1.5016101649826026,0.6666821055655211,0.035904734525017856,-0.1421393839894133,-0.09850618981007912,17.119224997340744,0.17662452794870034,1.0,0.18,1.8347711166656184,-0.49177120807065694,901.9719831810988,83.95613523520122,0.8313201125277895,9.679181518680478,1.0,898.2001442847273,0.0024,1.0,87.96369325338999,4307.287660766084,1.0,1.0,0.27545682687165446,18.720326376914336,-0.6508654652868338,-44.147666441320624,1.0,899.6589145189045,0.0,1.0,0.3105616510371684,7.095479288062197,,,
0.06,0.06,1.0,17.229008249415934,1.3949003248951273,1.0687869720050378,0.06753483308549996,-0.22848406460510384,-0.18827666989499195,17.31839420288043,0.3036676240317749,1.0,0.18,1.8347711166656184,-0.49177120807065694,901.9719831810988,83.95613523520122,0.8313201125277895,9.679181518680478,1.0,902.1979341090552,0.0048,1.0,86.8279674277952,4342.270653558137,1.0,1.0,0.27302315311327907,18.291632024876186,-0.5556805039072813,-44.37793346480611,1.0,899.6589145189045,0.0,1.0,0.7311257859489149,7.912645233529329,,,
0.09,0.09,1.0,17.513724025880457,1.3328384524635892,1.5041914010287014,0.09803353257601281,-0.22781068199690585,-0.27959012674893624,17.628657900305303,0.37373643027769415,1.0,0.18,1.8347711166656184,-0.49177120807065694,901.9719831810988,83.95613523520122,0.8313201125277895,9.679181518680478,1.0,902.1979341090552,0.0048,1.0,87.90063751811624,4393.123705085788,1.0,1.0,0.27302315311327907,18.291632024876186,-0.5556805039072813,-44.37793346480611,1.0,900.8430823605551,0.0,1.0,0.7311257859489149,7.912645233529329,,,
0.12,0.12,1.0,17.86974685717643,1.2834028626349985,1.853219064124369,0.12922127322217236,-0.172154884561719,-0.3665163466880105,18.0113685362057,0.4250525545401933,1.0,0.18,1.8347711166656184,-0.49177120807065694,901.9719831810988,83.95613523520122,0.8313201125277895,9.679181518680478,1.0,900.5991302175526,0.0072,1.0,88.85257992574105,4445.136555147145,1.0,1.0,-0.8614129494575378,17.731494320090327,-0.4585952529840203,-44.54888082093513,1.0,900.8430823605551,0.0,1.0,0.7362775322088768,8.265674196085868,,,
0.15,0.15,1.0,18.03672993896507,1.2116948715850686,2.0892270035888707,0.16129805314188297,-0.1131593982335529,-0.45381134194149314,18.19771141724996,0.49473916908880416,1.0,0.18,1.8347711166656184,-0.49177120807065694,901.9719831810988,83.95613523520122,0.8313201125277895,9.679181518680478,1.0,900.5991302175526,0.0072,1.0,88.81914845222401,4444.002739356541,1.0,1.0,-0.8614129494575378,17.731494320090327,-0.4585952529840203,-44.54888082093513,1.0,900.8430823605551,0.0,1.0,0.7362775322088768,8.265674196085868,,,
0.18,0.18,1.0,18.24258305208558,1.1340226919651537,2.3131249858046017,0.19332559973428667,-0.08670833027216847,-0.5402562958428704,18.423582471335084,0.5803188668732632,1.0,0.18,1.8347711166656184,-0.49177120807065694,901.9719831810988,83.95613523520122,0.8313201125277895,9.679181518680478,1.0,902.559171519311,0.0096,1.0,90.89591310800384,4607.469288504914,1.0,1.0,-3.0034892774256083,17.449895681393745,-0.4707200160989508,-44.69146043429509,1.0,901.8040722901056,0.0,1.0,2.221129722180019,8.681522999180936,,,
0.21,0.21,1.0,18.608837736374667,1.0146308547538478,2.366225183843138,0.22070013395630025,-0.07407951351870294,-0.6171561432498025,18.786094306448955,0.6596044485920841,1.0,0.18,1.8347711166656184,-0.49177120807065694,901.9719831810988,83.95613523520122,0.8313201125277895,9.679181518680478,1.0,902.559171519311,0.0096,1.0,89.54315298478271,4491.684155660861,1.0,1.0,-3.0034892774256083,17.449895681393745,-0.4707200160989508,-44.69146043429509,1.0,901.8040722901056,0.0,1.0,2.221129722180019,8.681522999180936,,,
0.24,0.24,1.0,18.86541713116102,0.7394465498744835,2.6587240980021805,0.24964544205386172,-0.08284985508154273,-0.6961442365827248,19.066188884046085,0.7441799132955991,1.0,0.18,1.8347711166656184,-0.49177120807065694,901.9719831810988,83.95613523520122,0.8313201125277895,9.679181518680478,1.0,903.2167507634756,0.011999999999999999,1.0,90.40002638557036,4606.502923394238,1.0,1.0,-5.018708670114551,17.35208063771505,-0.42697016560063694,-44.76616485718168,1.0,901.8040722901056,0.0,1.0,3.5046745272197515,8.867617371862965,,,
0.27,0.27,1.0,19.117647019507196,0.6876229171907553,2.9005485251659144,0.27288814436435677,-0.08541138155578672,-0.7659970384714473,19.34865459368068,0.8176273640118205,1.0,0.18,1.8347711166656184,-0.49177120807065694,901.9719831810988,83.95613523520122,0.8313201125277895,9.679181518680478,1.0,903.2167507634756,0.011999999999999999,1.0,90.89797157097757,4665.232577771542,1.0,1.0,-5.018708670114551,17.35208063771505,-0.42697016560063694,-44.76616485718168,1.0,902.4062392647287,0.0,1.0,3.5046745272197515,8.867617371862965,,,
0.3,0.3,1.0,19.354949672533625,0.4040226878839401,3.0707285590176863,0.3017345645033628,-0.08037109087578613,-0.8313280844183433,19.601190908763716,0.8880369607213823,1.0,0.18,1.8347711166656184,-0.49177120807065694,901.9719831810988,83.95613523520122,0.8313201125277895,9.679181518680478,1.0,901.835062428462,0.014399999999999998,1.0,91.69726104695538,4687.122221861085,1.0,1.0,-8.952893975095744,17.139088562360506,-0.2685491327568458,-44.798834196272125,1.0,902.4062392647287,0.0,1.0,4.263968738553507,8.851603328585117,,,
0.32999999999999996,0.32999999999999996,1.0,19.616871110282695,0.15407285482141786,3.327656876545848,0.32012263345241326,-0.07543971093242058,-0.8860599752558032,19.897705166427095,0.9451306418608963,1.0,0.18,1.8347711166656184,-0.49177120807065694,901.9719831810988,83.95613523520122,0.8313201125277895,9.679181518680478,1.0,901.835062428462,0.014399999999999998,1.0,92.38005778819642,4808.110239566617,1.0,1.0,-8.952893975095744,17.139088562360506,-0.2685491327568458,-44.798834196272125,1.0,902.4062392647287,0.0,1.0,4.263968738553507,8.851603328585117,,,
0.36,0.36,1.0,19.942166302694712,-0.09941584675189075,3.7800314565516855,0.3364748279450713,-0.07945528124462733,-0.9328255921007189,20.29750029356911,0.9948326677569373,1.0,0.18,1.6732141174671735,-2.734186269715318,898.839492209881,83.89537078811607,0.9200989743198974,9.794453791573138,1.0,900.8764388468921,0.0168,1.0,92.84719879687326,4914.369247383065,1.0,1.0,-11.501830141952539,16.90283835709342,-0.331739862517637,-44.957568690869316,1.0,903.1081350855234,0.0,1.0,6.624561444729567,8.87730833126094,,,
0.39,0.39,1.0,20.2171178788543,-0.3949128723907032,3.662904533361057,0.35000068679938506,-0.07556574121854703,-0.9753196639361559,20.55005306866109,1.0389702155819893,1.0,0.18,1.6732141174671735,-2.734186269715318,898.839492209881,83.89537078811607,0.9200989743198974,9.794453791573138,1.0,900.8764388468921,0.0168,1.0,93.51519280764045,4971.704313234935,1.0,1.0,-11.501830141952539,16.90283835709342,-0.331739862517637,-44.957568690869316,1.0,903.1081350855234,0.0,1.0,6.624561444729567,8.87730833126094,,,
0.42,0.42,1.0,20.245645088204277,-0.7502803143703346,4.118045471536476,0.36763702783195296,-0.11691033170984438,-1.002876298538965,20.67383283509141,1.0745165797068155,1.0,0.18,1.6732141174671735,-2.734186269715318,898.839492209881,83.89537078811607,0.9200989743198974,9.794453791573138,1.0,905.7375970423332,0.0192,1.0,95.04585533006457,4988.425347480989,1.0,1.0,-13.801027497912779,16.62907215183979,-0.2926263871483547,-44.97335603292044,1.0,903.1081350855234,0.0,1.0,8.64084875489394,7.837959485996916,,,
0.44999999999999996,0.44999999999999996,1.0,20.229556288017832,-0.9916712124748418,4.585850927092292,0.3745726622179235,-0.11805810341631179,-1.0188900081498886,20.766520847971773,1.0919611915132146,1.0,0.18,1.6732141174671735,-2.734186269715318,898.839492209881,83.89537078811607,0.9200989743198974,9.794453791573138,1.0,905.7375970423332,0.0192,1.0,95.57933100174515,5050.912215130278,1.0,1.0,-13.801027497912779,16.62907215183979,-0.2926263871483547,-44.97335603292044,1.0,903.6266184617125,0.0,1.0,8.64084875489394,7.837959485996916,,,
0.48,0.48,1.0,20.178587245862428,-1.167810863471896,4.8853790597269215,0.38339635568503777,-0.09762569764004034,-1.0224434940669351,20.794376499643914,1.096318494303583,1.0,0.18,1.6732141174671735,-2.734186269715318,898.839492209881,83.89537078811607,0.9200989743198974,9.794453791573138,1.0,902.8775544387228,0.021599999999999998,1.0,95.82769934030235,5053.901451747799,1.0,1.0,-19.508700619288966,16.492607741145115,-0.2793451241196251,-45.17607535852937,1.0,903.6266184617125,0.0,1.0,9.912783822674335,8.826278684622512,,,
