time_s,imu_ax_mps2,imu_ay_mps2,imu_az_mps2,gyro_p_rps,gyro_q_rps,gyro_r_rps,gps_valid,gps_x_m,gps_y_m,gps_z_m,gps_vx_mps,gps_vy_mps,gps_vz_mps,baro_alt_m,pitot_airspeed_mps,pitot_qbar_pa,mag_heading_deg
0.0,16.931657535182712,0.022024517404778402,0.16026656456092625,0.0013528804218600414,0.0011207878798742005,-0.0009408597679219447,1.0,0.014177748091778592,0.959559098682006,20.298513598499525,84.72605135808944,0.0014014213368002645,7.932967654246499,19.83703216578759,85.60208093292403,4421.034419297517,1.77945320925965
0.03,17.28033022270034,0.009255070193872107,0.6260256622035142,0.0006059783211637919,-0.15280785555253237,0.0010502197445601319,1.0,0.014177748091778592,0.959559098682006,20.298513598499525,84.72605135808944,0.0014014213368002645,7.932967654246499,19.83703216578759,85.84658404300706,4481.6050056239765,1.77945320925965
0.06,17.501654067835588,0.011654998785298068,1.1788216607667434,-0.00355103673346968,-0.21511740278688019,0.002885982941208869,1.0,0.014177748091778592,0.959559098682006,20.298513598499525,84.72605135808944,0.0014014213368002645,7.932967654246499,21.17150655141952,86.4587674558702,4541.1262095020165,0.104542233232074
0.09,17.769554929410745,-0.009868933513229079,1.559523137576146,-0.0012853250716384184,-0.17429997186241883,-0.00047961412161949915,1.0,0.014177748091778592,0.959559098682006,20.298513598499525,84.72605135808944,0.0014014213368002645,7.932967654246499,21.17150655141952,86.46458940655343,4593.522769500673,0.104542233232074
0.12,18.033257246564588,0.021507034713826353,1.7467948259071342,-0.00012012966482635465,-0.10279477217244001,0.005256667001741732,1.0,0.014177748091778592,0.959559098682006,20.298513598499525,84.72605135808944,0.0014014213368002645,7.932967654246499,20.87337027452325,87.1815961722325,4761.34951617387,0.06940123313241257
0.15,18.334290429453198,-0.04385014530182666,1.861529019689657,0.0006368873860925675,-0.0550382459468905,-0.0007483374336010434,1.0,0.014177748091778592,0.959559098682006,20.298513598499525,84.72605135808944,0.0014014213368002645,7.932967654246499,20.87337027452325,88.20072566216243,4654.393461044339,0.06940123313241257
0.18,18.5735332704197,0.009140766548147465,2.115649523272235,0.0028815938269745123,-0.043590894315378534,-0.0030423420317583503,1.0,0.014177748091778592,0.959559098682006,20.298513598499525,84.72605135808944,0.0014014213368002645,7.932967654246499,21.41742758590016,89.04248926716308,4800.821681212016,0.7764278674358552
0.21,18.95044555604906,-0.03779845928384171,2.27599112528127,-0.0012431366404637057,-0.040142692421997264,-0.002030792928796958,1.0,20.72034741408155,0.9456929146913363,20.502645641714913,88.6239933731583,-0.23034692373563193,6.834926972474845,21.41742758590016,89.23058688144334,4857.547276889272,0.7764278674358552
0.24,19.239078590706015,-0.01438510951309998,2.4527079698864,0.00142428374222012,-0.04250278043123847,-0.0007159696916969775,1.0,20.72034741408155,0.9456929146913363,20.502645641714913,88.6239933731583,-0.23034692373563193,6.834926972474845,21.134848004079632,89.04199629175885,4905.965360957038,0.3343602438312637
0.27,19.5294259530915,-0.05415535490984337,2.6260244944003817,0.003583131456927908,-0.029123345756411054,0.005055779991715078,1.0,20.72034741408155,0.9456929146913363,20.502645641714913,88.6239933731583,-0.23034692373563193,6.834926972474845,21.134848004079632,89.80826122517827,4960.56837482517,0.3343602438312637
0.3,19.820592739003,-0.012828207606542543,2.7662448578361367,0.0017037988751839792,-0.013039378688026888,-0.0002204210427518699,1.0,20.72034741408155,0.9456929146913363,20.502645641714913,88.6239933731583,-0.23034692373563193,6.834926972474845,22.327113038510277,90.957221501653,5042.22185704109,0.9049849265012095
0.32999999999999996,20.113050513486495,0.03333257656601206,2.905676511435902,-0.002222514845427537,-0.0024752602679229125,0.001188448241246856,1.0,20.72034741408155,0.9456929146913363,20.502645641714913,88.6239933731583,-0.23034692373563193,6.834926972474845,22.327113038510277,91.37649194981277,5009.857365292468,0.9049849265012095
0.36,20.36931272296228,-0.011097732479107024,3.028692067823959,-0.0022947715372473357,0.0034177987381190916,-5.0962296014193264e-05,1.0,20.72034741408155,0.9456929146913363,20.502645641714913,88.6239933731583,-0.23034692373563193,6.834926972474845,22.333721428990593,91.77118008602706,5132.294997919743,0.6753535057895963
0.39,20.6540491796221,-0.0600003257637548,3.1514621999246137,-0.002701698858082838,0.001885230925211878,0.000461079023761724,1.0,20.72034741408155,0.9456929146913363,20.502645641714913,88.6239933731583,-0.23034692373563193,6.834926972474845,22.333721428990593,93.09236647243578,5172.777032606476,0.6753535057895963
0.42,20.756142523355027,-0.04109362265743187,3.292918867698174,0.0006476332619760433,0.011639622679938316,2.4021522528680222e-05,1.0,37.76700774684922,-1.849412346929378,22.566471515633385,92.86205772148101,-0.08806662844192831,5.65992999511608,23.417068260717073,92.28138305287922,5284.012730973494,-1.9305596063448158
0.44999999999999996,20.739782509916836,0.011768100447968164,3.2752761322453585,-0.0014838600832847797,0.012532149127155263,-0.0014436669654361873,1.0,37.76700774684922,-1.849412346929378,22.566471515633385,92.86205772148101,-0.08806662844192831,5.65992999511608,23.417068260717073,93.15560176502909,5368.511204216101,-1.9305596063448158
0.48,20.677808344188723,-0.03549476079228268,3.4369729513981793,-0.0023780732918815607,0.01689004694433888,0.0012782140894706947,1.0,37.76700774684922,-1.849412346929378,22.566471515633385,92.86205772148101,-0.08806662844192831,5.65992999511608,22.540354484629827,93.7472971444011,5482.180375400606,1.324258880176689
0.51,20.672895497622765,0.03522245083677711,3.521074588889976,-0.0002369828673559562,0.018431532386299253,0.004524654236368735,1.0,37.76700774684922,-1.849412346929378,22.566471515633385,92.86205772148101,-0.08806662844192831,5.65992999511608,22.540354484629827,94.04665227215811,5445.724503183188,1.324258880176689
0.54,20.68879028230979,0.015450913964850698,3.6138436005848793,-0.0014117327759784087,0.016564728415372165,-0.001530990298810903,1.0,37.76700774684922,-1.849412346929378,22.566471515633385,92.86205772148101,-0.08806662844192831,5.65992999511608,23.870227183931842,95.18349193700013,5610.888167205523,0.37908865046794354
0.57,20.66544681132002,0.03528685397412782,3.765453045795765,-0.0001095346037014998,0.020541716409319177,-0.0038078677225800764,1.0,37.76700774684922,-1.849412346929378,22.566471515633385,92.86205772148101,-0.08806662844192831,5.65992999511608,23.870227183931842,95.95592912183244,5612.0056693781335,0.37908865046794354
0.6,20.638370529557353,0.07152135577434662,3.7864328955005817,0.00248404993183038,0.02202271885656955,-0.0009244109924386722,1.0,37.76700774684922,-1.849412346929378,22.566471515633385,92.86205772148101,-0.08806662844192831,5.65992999511608,25.162851589437352,95.91262016369637,5741.207591562713,0.2711867465971375
0.63,20.583732801886466,0.06281456163013123,3.8810064446084445,0.001060077771823052,0.022298468919491034,0.000802342826417928,1.0,54.75913801579877,0.09072433708907218,23.37157127180247,97.00984335596597,0.03557044229006951,4.762163248900498,25.162851589437352,97.2986181673415,5899.309218269888,0.2711867465971375
0.6599999999999999,20.537413660773964,-0.020769777850218846,4.026677821541474,0.0025543026798296353,0.023515986398744596,-6.986332219162133e-05,1.0,54.75913801579877,0.09072433708907218,23.37157127180247,97.00984335596597,0.03557044229006951,4.762163248900498,24.384230826978254,96.37983771090106,5835.963971413252,0.5413022908320322
0.69,20.522438570738057,0.011334495882827934,4.1402263400971675,0.00011253206504021338,0.023007637715848364,0.0007539506412993855,1.0,54.75913801579877,0.09072433708907218,23.37157127180247,97.00984335596597,0.03557044229006951,4.762163248900498,24.384230826978254,97.9162793594313,5865.305493440918,0.5413022908320322
0.72,20.517463464806315,-0.03004583130347108,4.107060520276918,-0.0006888858372041728,0.023859830137749054,0.0005275444591532537,1.0,54.75913801579877,0.09072433708907218,23.37157127180247,97.00984335596597,0.03557044229006951,4.762163248900498,24.34534399385445,98.99739777395415,6021.3564023318695,-0.5622760626020261
0.75,20.446208557432204,0.015338797779971458,4.202767867501604,-0.000591153639210095,0.027533011248368433,0.002121102894188002,1.0,54.75913801579877,0.09072433708907218,23.37157127180247,97.00984335596597,0.03557044229006951,4.762163248900498,24.34534399385445,99.09390016780104,6041.794978329646,-0.5622760626020261
0.78,20.515967157335968,0.03611252959553778,4.233216375630794,-0.0021107073467671357,0.023205246934827055,-0.0012230130526563814,1.0,54.75913801579877,0.09072433708907218,23.37157127180247,97.00984335596597,0.03557044229006951,4.762163248900498,24.302735226582556,99.9052506873657,6127.155303162185,-2.046721214377946
0.8099999999999999,20.37144531644842,0.03563853628455486,4.338078072271136,0.0036965681278584767,0.02690941987265087,0.00015536917554248418,1.0,54.75913801579877,0.09072433708907218,23.37157127180247,97.00984335596597,0.03557044229006951,4.762163248900498,24.302735226582556,100.13760406320627,6265.034764258852,-2.046721214377946
0.84,20.366493675553457,-0.028437644186855373,4.432875719191414,-0.003959198633539236,0.022903415076077384,-0.0008859482049486593,1.0,77.70207572343998,-1.411698079695105,24.896416664352646,100.92982104313518,0.0002733253637893132,4.332891948816139,25.642726214595424,100.81092928909862,6248.030207361428,-0.5005293370252881
0.87,20.43631244023773,-0.12858403338120836,4.555600882417937,-0.0005359727584250632,0.02345886371272041,-0.002222148459248925,1.0,77.70207572343998,-1.411698079695105,24.896416664352646,100.92982104313518,0.0002733253637893132,4.332891948816139,25.642726214595424,101.62209122177767,6337.493922092606,-0.5005293370252881
0.8999999999999999,20.356266358085904,-0.03471853097752479,4.530942816987738,-0.004617807805731897,0.023272539630219854,-0.0020056020189177202,1.0,77.70207572343998,-1.411698079695105,24.896416664352646,100.92982104313518,0.0002733253637893132,4.332891948816139,25.176802818375787,102.0554018626731,6241.179008037751,-0.41751267922852897
0.9299999999999999,20.358085554765573,-0.0896684742044235,4.691467445388149,-0.00028786678574019883,0.02690993909224783,0.0030370859826545967,1.0,77.70207572343998,-1.411698079695105,24.896416664352646,100.92982104313518,0.0002733253637893132,4.332891948816139,25.176802818375787,103.0292345491804,6413.840101261981,-0.41751267922852897
0.96,20.321277929155055,3.1120686388362407e-06,4.796606826387652,-0.0010345882843554042,0.023292713906532436,-0.0018702234367756019,1.0,77.70207572343998,-1.411698079695105,24.896416664352646,100.92982104313518,0.0002733253637893132,4.332891948816139,25.334094668230243,103.55623511188558,6602.012634226895,0.634740639093458
0.99,20.25475727723185,0.0147681331078705,4.832075761407673,0.0019451232353480876,0.025064232747184764,-0.0013755099066442107,1.0,77.70207572343998,-1.411698079695105,24.896416664352646,100.92982104313518,0.0002733253637893132,4.332891948816139,25.334094668230243,103.94189708040862,6630.697099783826,0.634740639093458
1.02,20.219531080063327,0.016811845040896133,4.847093238475739,-0.0007207514540145911,0.02481712339484679,0.002495420991178831,1.0,77.70207572343998,-1.411698079695105,24.896416664352646,100.92982104313518,0.0002733253637893132,4.332891948816139,25.121214940969384,105.36591918054953,6707.888988448275,1.1006054227131294
1.05,20.170193410938534,-0.07776643709756266,4.887619340408462,-0.0033527613407305736,0.02520293060217497,0.0011632919707110327,1.0,99.11246816103767,-0.5572559302485525,24.71073620600543,105.36666812714066,-0.041462002564202814,3.8648169986775205,25.121214940969384,104.84517945061499,6703.518739575001,1.1006054227131294
1.08,20.20737953030999,0.03199816188255714,5.006663614054249,0.0025632580446125343,0.020336277252070472,-0.004026081329411265,1.0,99.11246816103767,-0.5572559302485525,24.71073620600543,105.36666812714066,-0.041462002564202814,3.8648169986775205,25.55291640191248,105.46583859802571,6734.079736141428,0.09832916532146876
1.1099999999999999,20.14245224358764,0.07083766185221817,5.096642414036082,0.002340935354681888,0.02520800801715361,0.0011084044553675257,1.0,99.11246816103767,-0.5572559302485525,24.71073620600543,105.36666812714066,-0.041462002564202814,3.8648169986775205,25.55291640191248,105.80192763463792,6847.251126941412,0.09832916532146876
1.14,20.17569796957505,4.7198844412179815e-06,5.191807484976085,0.0011094844998875385,0.020863049900768812,0.003267930520883794,1.0,99.11246816103767,-0.5572559302485525,24.71073620600543,105.36666812714066,-0.041462002564202814,3.8648169986775205,27.793336446136124,107.13622807342395,7110.477844290504,0.29836051769505395
1.17,20.097722604742216,0.0744477292609092,5.260974890129947,-0.0011443796456575013,0.0218539208671981,0.0010816236950760172,1.0,99.11246816103767,-0.5572559302485525,24.71073620600543,105.36666812714066,-0.041462002564202814,3.8648169986775205,27.793336446136124,107.27824113900637,7166.757122306698,0.29836051769505395
1.2,20.128222345534507,-0.06790555911870341,5.260427479096306,0.0003927907816828075,0.02370748328279411,-0.002431410593535196,1.0,99.11246816103767,-0.5572559302485525,24.71073620600543,105.36666812714066,-0.041462002564202814,3.8648169986775205,25.171076988632983,108.17792238880365,7198.159632334831,-0.01991592255410157
1.23,20.114900304262633,-0.03089842739768407,5.41509714279951,-0.002670902451983151,0.026123230871508894,0.0021046112400922227,1.0,99.11246816103767,-0.5572559302485525,24.71073620600543,105.36666812714066,-0.041462002564202814,3.8648169986775205,25.171076988632983,107.97667522191668,7322.082252775617,-0.01991592255410157
1.26,20.08190638513629,-0.02147039242399692,5.493917675667909,-0.00021406315418098803,0.022806743446505188,0.0023343562743644722,1.0,123.87771007447132,0.35353095454534866,26.758816734644437,109.43733309396669,-0.12829517663242937,3.201514443753558,27.394617819315147,108.72254292858763,7294.304022747457,-1.2283413212379868
1.29,20.040488649698098,-0.03609072556323869,5.591292422426093,0.0024602668319600824,0.01848801746452189,0.0002735018978006627,1.0,123.87771007447132,0.35353095454534866,26.758816734644437,109.43733309396669,-0.12829517663242937,3.201514443753558,27.394617819315147,110.30074835492368,7324.442059833705,-1.2283413212379868
1.3199999999999998,19.987372841711775,-0.006390101419633482,5.605693998121457,-0.0008025486067626333,0.019547389345459187,-0.0030770634590288706,1.0,123.87771007447132,0.35353095454534866,26.758816734644437,109.43733309396669,-0.12829517663242937,3.201514443753558,27.135285159869227,110.38051441135185,7495.311488066531,-1.0904417465331504
1.3499999999999999,20.08502289529008,0.020285480287443793,5.692106814706814,0.00019849473554877379,0.01804357307956127,-0.0018258754751571378,1.0,123.87771007447132,0.35353095454534866,26.758816734644437,109.43733309396669,-0.12829517663242937,3.201514443753558,27.135285159869227,110.85318589658226,7624.054123100209,-1.0904417465331504
1.38,19.974649984672812,-0.06988482095318081,5.741231087375446,-0.002574906095528149,0.018970060334945152,-0.0016373979033753561,1.0,123.87771007447132,0.35353095454534866,26.758816734644437,109.43733309396669,-0.12829517663242937,3.201514443753558,26.925926929263845,111.68090610616413,7693.901478199065,1.5473215444240154
1.41,19.97503256518057,-0.04301413481786881,5.817770538266975,0.0001864100456754511,0.01936584646193941,-0.0006677469490047108,1.0,123.87771007447132,0.35353095454534866,26.758816734644437,109.43733309396669,-0.12829517663242937,3.201514443753558,26.925926929263845,112.41713527662239,7741.552975247695,1.5473215444240154
1.44,19.964331133766233,0.023846620017299418,5.85355304539977,0.00013849466278630657,0.018729596974279162,-0.0027036643101231816,1.0,123.87771007447132,0.35353095454534866,26.758816734644437,109.43733309396669,-0.12829517663242937,3.201514443753558,27.41227588727102,113.08181119413636,7755.895148924932,-1.3297386982273482
1.47,19.957154902675704,0.02079957608319616,6.003968742114125,-0.0037951028304950194,0.013657358183550048,-0.0028408208112567193,1.0,145.85633811382425,0.5989177194224437,27.129641869666248,113.50826464897382,0.08599434452404224,2.9516361952703103,27.41227588727102,113.31400137697574,7821.613014588501,-1.3297386982273482
1.5,19.900520095337974,0.004774346985410719,6.022563248275305,0.00499200240962,0.01555991583231881,6.137278930911459e-05,1.0,145.85633811382425,0.5989177194224437,27.129641869666248,113.50826464897382,0.08599434452404224,2.9516361952703103,27.541695988680587,113.92303840147272,8105.75215181326,-0.31744308357754386
1.53,19.839556523906346,-0.04808078669860127,6.126556208192122,0.0005183612040169198,0.018564413640563115,-0.0017006293198901167,1.0,145.85633811382425,0.5989177194224437,27.129641869666248,113.50826464897382,0.08599434452404224,2.9516361952703103,27.541695988680587,114.53511360355172,8123.592674417405,-0.31744308357754386
1.56,19.864164333239525,0.040271620609345825,6.142305245916868,0.005188590697175478,0.018153945992781487,-0.0014536441770553027,1.0,145.85633811382425,0.5989177194224437,27.129641869666248,113.50826464897382,0.08599434452404224,2.9516361952703103,26.39738856471339,114.982199217727,8007.808987930999,0.29649397852849374
1.5899999999999999,19.777884007753116,0.02128384586427397,6.331222338800437,-0.0011897095443289282,0.01585698013083843,-0.004729859264674482,1.0,145.85633811382425,0.5989177194224437,27.129641869666248,113.50826464897382,0.08599434452404224,2.9516361952703103,26.39738856471339,114.95151505755018,8226.367534444295,0.29649397852849374
1.6199999999999999,19.713468952626943,0.05037195146535108,6.309540956440827,0.0001248069488889918,0.015295078989571925,0.0008438445362877015,1.0,145.85633811382425,0.5989177194224437,27.129641869666248,113.50826464897382,0.08599434452404224,2.9516361952703103,27.69292946883067,116.1442982893737,8181.81325153557,-1.415141353446962
1.65,19.77266956685902,0.012654930126696813,6.330268300226759,-0.0006428091658538991,0.01750041935850123,-0.00013560996067521987,1.0,145.85633811382425,0.5989177194224437,27.129641869666248,113.50826464897382,0.08599434452404224,2.9516361952703103,27.69292946883067,117.54763593720926,8346.418459865701,-1.415141353446962
1.68,19.677239262119354,-0.02543872763497057,6.484145412243293,-0.0013654694255427272,0.0160709532294564,-0.0021085455934631513,1.0,169.59650910987574,1.5352857409276603,28.065827575939373,117.28972889737435,-0.23008591551138793,2.8636050213938913,27.588911546406084,117.65181450416453,8242.98729295897,0.2898362819173648
1.71,19.718835929328655,-0.00828980769023919,6.535675124510887,-0.003620675721321905,0.016374956229560807,0.0005504988134763345,1.0,169.59650910987574,1.5352857409276603,28.065827575939373,117.28972889737435,-0.23008591551138793,2.8636050213938913,27.588911546406084,117.40562986384992,8467.242349568634,0.2898362819173648
1.74,19.70232655174932,0.05702547876490865,6.553300733378811,-0.0018887314085621611,0.01161049221099918,0.0028925590757910794,1.0,169.59650910987574,1.5352857409276603,28.065827575939373,117.28972889737435,-0.23008591551138793,2.8636050213938913,27.47944417062316,118.49988038322566,8723.97173313083,-1.6237358163551443
1.77,19.649923588385068,0.04842285475219707,6.73763576004977,-0.0015370530484532794,0.009928302138652706,-0.003342556138409586,1.0,169.59650910987574,1.5352857409276603,28.065827575939373,117.28972889737435,-0.23008591551138793,2.8636050213938913,27.47944417062316,119.40632026645798,8678.402891907694,-1.6237358163551443
1.7999999999999998,19.64320213371023,0.06400176465669502,6.691199778652615,0.001276484251528773,0.013933980782506262,-0.0006241665273894236,1.0,169.59650910987574,1.5352857409276603,28.065827575939373,117.28972889737435,-0.23008591551138793,2.8636050213938913,27.482756946384235,119.49993966293017,8748.481166067853,1.2372176207271912
