time_s,sensor_time_s,imu_valid,imu_ax_mps2,imu_ay_mps2,imu_az_mps2,gyro_p_rps,gyro_q_rps,gyro_r_rps,imu_accel_norm_mps2,imu_gyro_norm_rps,gps_valid,gps_latency_s,gps_x_m,gps_y_m,gps_z_m,gps_vx_mps,gps_vy_mps,gps_vz_mps,baro_valid,baro_alt_m,baro_bias_m,pitot_valid,pitot_airspeed_mps,pitot_qbar_pa,pitot_compressibility_factor,mag_valid,mag_heading_deg,mag_x_ut,mag_y_ut,mag_z_ut,radar_valid,radar_agl_m,optical_flow_valid,optical_flow_x_radps,optical_flow_y_radps,optical_flow_quality,horizon_valid,horizon_roll_deg,horizon_pitch_deg
0.0,0.0,1.0,16.814264143952194,1.260259370746404,0.8286042313486423,-0.0022319153689813204,-0.0039015279865140195,-0.0023592222364778276,16.881774709915998,0.005076346757751937,1.0,0.0,-0.7785414889531648,-0.7699426628116489,749.9804323702161,85.939862586848,-0.9434081530172551,9.010771297708263,1.0,749.8555948662996,0.0,1.0,88.65372415368083,4500.244903264226,1.0,1.0,-0.5737756339655435,18.843798690923343,0.06929347722390143,-44.11802215367801,1.0,750.0321065721554,1.0,-0.007201073526722839,0.11474759090463373,0.375,1.0,-0.5314886576265022,6.887296576438832
0.03,0.03,1.0,17.06953998725059,1.3665580357269744,1.443859460385656,0.03213668082888313,-0.1159918628715981,-0.05889908910149277,17.1849179917363,0.13399992986605144,1.0,0.0,-0.7785414889531648,-0.7699426628116489,749.9804323702161,85.939862586848,-0.9434081530172551,9.010771297708263,1.0,749.8555948662996,0.0,1.0,89.18436850417089,4518.82341569258,1.0,1.0,-0.5737756339655435,18.843798690923343,0.06929347722390143,-44.11802215367801,1.0,750.0321065721554,1.0,-0.007201073526722839,0.11474759090463373,0.375,1.0,-0.5314886576265022,6.887296576438832
0.06,0.06,1.0,17.411329653822186,1.3448739064963702,1.6798223860150543,0.059011093231798574,-0.02125035644954384,-0.1312911413607266,17.543799171986663,0.1455034383560986,1.0,0.0,-0.7785414889531648,-0.7699426628116489,749.9804323702161,85.939862586848,-0.9434081530172551,9.010771297708263,1.0,751.3524352950473,0.0,1.0,90.36214943801085,4667.09686652308,1.0,1.0,-1.986017406795213,18.56542747046713,0.0025885047385035345,-44.19801559755626,1.0,749.9279232600674,1.0,-0.0018802475210510637,0.10651965597421753,0.3745651604049436,1.0,0.2382785501147354,7.30548664959926
0.09,0.09,1.0,17.68178073777216,1.492576895505479,1.495628561333939,0.10748391172093584,0.0883146739842514,-0.2134176851323872,17.80758435726545,0.25475356964534435,1.0,0.0,-0.7785414889531648,-0.7699426628116489,749.9804323702161,85.939862586848,-0.9434081530172551,9.010771297708263,1.0,751.3524352950473,0.0,1.0,90.1550819798749,4687.82511924001,1.0,1.0,-1.986017406795213,18.56542747046713,0.0025885047385035345,-44.19801559755626,1.0,749.9279232600674,1.0,-0.0018802475210510637,0.10651965597421753,0.3745651604049436,1.0,0.2382785501147354,7.30548664959926
0.12,0.12,1.0,17.952115853456338,1.3593038972010634,1.3049197821522747,0.13295050897570132,0.12583537899531166,-0.28597968215146374,18.050733678682334,0.3395508195355211,1.0,0.0,-0.7785414889531648,-0.7699426628116489,749.9804323702161,85.939862586848,-0.9434081530172551,9.010771297708263,1.0,752.0922948497662,0.0,1.0,90.7844842309299,4701.365649756803,1.0,1.0,-1.8866740579184231,18.773303376454376,-0.0840840778661015,-44.20891730421887,1.0,750.785215596155,1.0,-0.009342982118997352,0.13769132850443816,0.3741487781370677,1.0,1.204509775629896,7.155248985110321
0.15,0.15,1.0,18.319768581845604,1.1927600935653633,1.3189894912265634,0.16567097432733502,0.0946582978222659,-0.3773166236500409,18.405877615890677,0.4228178089483033,1.0,0.0,-0.7785414889531648,-0.7699426628116489,749.9804323702161,85.939862586848,-0.9434081530172551,9.010771297708263,1.0,752.0922948497662,0.0,1.0,91.62148072229488,4786.330689016558,1.0,1.0,-1.8866740579184231,18.773303376454376,-0.0840840778661015,-44.20891730421887,1.0,750.785215596155,1.0,-0.009342982118997352,0.13769132850443816,0.3741487781370677,1.0,1.204509775629896,7.155248985110321
0.18,0.18,1.0,18.65113635617507,1.3117918685705063,1.2951666250967053,0.20429643212710052,0.04811987036298229,-0.45155879070321225,18.74201541643394,0.49795370825505525,1.0,0.0,-0.7785414889531648,-0.7699426628116489,749.9804323702161,85.939862586848,-0.9434081530172551,9.010771297708263,1.0,751.1470191231008,0.0,1.0,92.36352139489581,4720.020472230306,1.0,1.0,-4.077496166815841,19.084631717870852,-0.09081719144687721,-44.07066009224958,1.0,751.4267589281601,1.0,-0.00609376476823051,0.13278403486418563,0.37375128886241993,1.0,1.4271034553982875,6.658942576460791
0.21,0.21,1.0,19.005920957706298,1.1543095839771331,1.3936419948286516,0.2380691347018365,0.03779000163900456,-0.5215945031965414,19.09187523728329,0.5746005768239395,1.0,0.0,19.547521810772086,0.525516396176074,749.453684435872,89.71799971521912,-1.1264829259854474,7.813516483719752,1.0,751.1470191231008,0.0,1.0,93.05993557471498,4827.05443439784,1.0,1.0,-4.077496166815841,19.084631717870852,-0.09081719144687721,-44.07066009224958,1.0,751.4267589281601,1.0,-0.00609376476823051,0.13278403486418563,0.37375128886241993,1.0,1.4271034553982875,6.658942576460791
0.24,0.24,1.0,19.280891384312223,0.8068498907421768,1.6024044515094575,0.27838789448699924,0.036504365352456596,-0.6069375294275096,19.36418031691642,0.6687342918635617,1.0,0.0,19.547521810772086,0.525516396176074,749.453684435872,89.71799971521912,-1.1264829259854474,7.813516483719752,1.0,752.0396935445873,0.0,1.0,93.32130340609184,4987.771340293647,1.0,1.0,-4.264653709790767,19.181723077129302,-0.05431935235183673,-44.08390143712786,1.0,752.0301783319097,1.0,-0.0016977568545485412,0.10746451622126398,0.3733726609687663,1.0,2.534905841506681,6.248442823082312
0.27,0.27,1.0,19.620799978689426,0.8632297705651504,1.6178561581359445,0.3056430265442686,0.030969285381996222,-0.6632133958678601,19.70630396570974,0.7309095462304422,1.0,0.0,19.547521810772086,0.525516396176074,749.453684435872,89.71799971521912,-1.1264829259854474,7.813516483719752,1.0,752.0396935445873,0.0,1.0,93.44086411554892,4954.170679163397,1.0,1.0,-4.264653709790767,19.181723077129302,-0.05431935235183673,-44.08390143712786,1.0,752.0301783319097,1.0,-0.0016977568545485412,0.10746451622126398,0.3733726609687663,1.0,2.534905841506681,6.248442823082312
