time_s,elevator_command_deg,aileron_command_deg,rudder_command_deg,elevator_deg,aileron_deg,rudder_deg,throttle,elevator_saturated,aileron_saturated,rudder_saturated,elevator_failed,aileron_failed,rudder_failed,elevator_raw_rad,aileron_raw_rad,rudder_raw_rad,elevator_effective_rad,aileron_effective_rad,rudder_effective_rad
0.0,-20.05352282957881,-0.0,0.0,-2.6999999999999997,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.047123889803846894,0.0,0.0,-0.047123889803846894,0.0,0.0
0.03,-0.4702471222157125,-0.0,0.0,-1.3621482733294275,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.02377397226995417,0.0,0.0,-0.02377397226995417,0.0,0.0
0.06,0.24190175248964207,-0.0,0.0,-0.39971825783798576,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.006976399679608482,0.0,0.0,-0.006976399679608482,0.0,0.0
0.09,-1.066929951099308,-0.0,0.0,-0.8000452737947791,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.013963424192738404,0.0,0.0,-0.013963424192738404,0.0,0.0
0.12,-2.1285422448854345,-0.0,0.0,-1.5971434564491722,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.027875411941720718,0.0,0.0,-0.027875411941720718,0.0,0.0
0.15,-2.222859263886106,-0.0,0.0,-1.9725729409113324,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.034427892554650306,0.0,0.0,-0.034427892554650306,0.0,0.0
0.18,-2.0090793676429834,-0.0,0.0,-1.9944767969503228,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.03481018696141353,0.0,0.0,-0.03481018696141353,0.0,0.0
0.21,-2.0590438104487774,-0.0,0.0,-2.033217005049395,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.03548633114565012,0.0,0.0,-0.03548633114565012,0.0,0.0
0.24,-2.3199601536822385,-0.0,0.0,-2.2052628942291013,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.03848909837635728,0.0,0.0,-0.03848909837635728,0.0,0.0
0.27,-2.5326018181977235,-0.0,0.0,-2.4016662486102747,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.04191698357226998,0.0,0.0,-0.04191698357226998,0.0,0.0
0.3,-2.626707937304212,-0.0,0.0,-2.536691261826637,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.044273614625444366,0.0,0.0,-0.044273614625444366,0.0,0.0
0.32999999999999996,-2.688443906233456,-0.0,0.0,-2.627742848470729,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.04586276460154866,0.0,0.0,-0.04586276460154866,0.0,0.0
0.36,-2.7775195601474465,-0.0,0.0,-2.7176088754767593,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.047431222658490035,0.0,0.0,-0.047431222658490035,0.0,0.0
0.39,-2.877899368493558,-0.0,0.0,-2.8137831712868384,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.049109780776162903,0.0,0.0,-0.049109780776162903,0.0,0.0
0.42,-2.960628676765311,-0.0,0.0,-2.9018904745739222,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.05064754331357574,0.0,0.0,-0.05064754331357574,0.0,0.0
0.44999999999999996,-3.025061299228735,-0.0,0.0,-2.97579296936681,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.051937385173149594,0.0,0.0,-0.051937385173149594,0.0,0.0
0.48,-3.0843999956686736,-0.0,0.0,-3.0409571851479282,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.05307471529301015,0.0,0.0,-0.05307471529301015,0.0,0.0
0.51,-3.143141482231737,-0.0,0.0,-3.102267763398214,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.05414478674977926,0.0,0.0,-0.05414478674977926,0.0,0.0
0.54,-3.1974745132800777,-0.0,0.0,-3.159391813327332,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.05514178950311601,0.0,0.0,-0.05514178950311601,0.0,0.0
0.57,-3.245315029326984,-0.0,0.0,-3.2109457429271235,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.05604157531697373,0.0,0.0,-0.05604157531697373,0.0,0.0
0.6,-3.288420696460793,-0.0,0.0,-3.257430715047325,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.05685289113316902,0.0,0.0,-0.05685289113316902,0.0,0.0
0.63,-3.3285302100502268,-0.0,0.0,-3.300090412049066,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.05759744330375255,0.0,0.0,-0.05759744330375255,0.0,0.0
0.6599999999999999,-3.365690663289241,-0.0,0.0,-3.3394505627931714,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.05828440752831848,0.0,0.0,-0.05828440752831848,0.0,0.0
0.69,-3.3996190387350826,-0.0,0.0,-3.375551648358318,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.05891449033497449,0.0,0.0,-0.05891449033497449,0.0,0.0
0.72,-3.4306503453251627,-0.0,0.0,-3.408610866538425,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.059491482540352525,0.0,0.0,-0.059491482540352525,0.0,0.0
0.75,-3.45929906437961,-0.0,0.0,-3.4390237852431365,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.06002228810689111,0.0,0.0,-0.06002228810689111,0.0,0.0
0.78,-3.4858011246379617,-0.0,0.0,-3.4670901888800314,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.06051213925954864,0.0,0.0,-0.06051213925954864,0.0,0.0
0.8099999999999999,-3.5102541648299592,-0.0,0.0,-3.492988574449988,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.06096415135869537,0.0,0.0,-0.06096415135869537,0.0,0.0
