time_s,sensor_time_s,imu_valid,imu_ax_mps2,imu_ay_mps2,imu_az_mps2,gyro_p_rps,gyro_q_rps,gyro_r_rps,imu_accel_norm_mps2,imu_gyro_norm_rps,gps_valid,gps_latency_s,gps_x_m,gps_y_m,gps_z_m,gps_vx_mps,gps_vy_mps,gps_vz_mps,baro_valid,baro_alt_m,baro_bias_m,pitot_valid,pitot_airspeed_mps,pitot_qbar_pa,pitot_compressibility_factor,mag_valid,mag_heading_deg,mag_x_ut,mag_y_ut,mag_z_ut,radar_valid,radar_agl_m,optical_flow_valid,horizon_valid,horizon_roll_deg,horizon_pitch_deg
0.0,0.0,1.0,16.864680307905445,1.2586655602157644,-0.8404404528891691,-0.005526002259025985,-0.0024404616361534746,-0.0006126780109707863,16.932454666562066,0.006071896599039241,1.0,0.0,-5.12475906770303,4.333339046228245,1006.1844569493729,82.72589914784164,1.4631960598078957,14.027873835128696,1.0,1002.0904441399286,0.0,1.0,85.79311618127807,4168.7033634385725,1.0,1.0,-0.10896602917947859,17.95460209662717,-1.1729541591912578,-44.39431660708244,1.0,999.6310945825524,0.0,1.0,0.49971564607647456,7.729319069471869
0.03,0.03,1.0,17.243667003371595,0.8338617973801589,-0.6524316165463249,0.04763640876432344,-0.22117795663459747,-0.07532162878648896,17.27614089530893,0.23845809632735734,1.0,0.0,-5.12475906770303,4.333339046228245,1006.1844569493729,82.72589914784164,1.4631960598078957,14.027873835128696,1.0,1002.0904441399286,0.0,1.0,86.6659353729813,4176.25516314426,1.0,1.0,-0.10896602917947859,17.95460209662717,-1.1729541591912578,-44.39431660708244,1.0,999.6310945825524,0.0,1.0,0.49971564607647456,7.729319069471869
0.06,0.06,1.0,17.530494353491804,0.6071576157760405,0.19948921419260196,0.0657757495017558,-0.35804866773441174,-0.11751790249241209,17.542139795212616,0.3825385668074802,1.0,0.0,-5.12475906770303,4.333339046228245,1006.1844569493729,82.72589914784164,1.4631960598078957,14.027873835128696,1.0,999.5810538014432,0.0,1.0,87.27448161596587,4173.220907720413,1.0,1.0,-1.2039612753365119,17.18985781978314,-1.2880922111875726,-44.80681156187436,1.0,1000.8660096672413,0.0,1.0,1.1036945440501185,8.368754158557099
0.09,0.09,1.0,17.561257020160582,0.8601353070013779,0.6297644588991768,0.08898551301100244,-0.3213490614640877,-0.14339824996948292,17.59358360733203,0.3629692809646453,1.0,0.0,-5.12475906770303,4.333339046228245,1006.1844569493729,82.72589914784164,1.4631960598078957,14.027873835128696,1.0,999.5810538014432,0.0,1.0,87.9876626956436,4196.828041033478,1.0,1.0,-1.2039612753365119,17.18985781978314,-1.2880922111875726,-44.80681156187436,1.0,1000.8660096672413,0.0,1.0,1.1036945440501185,8.368754158557099
0.12,0.12,1.0,18.09031439496547,0.8504180126570888,0.9027150009262598,0.10168664295078104,-0.22387914379646656,-0.1514258947387034,18.132776402907634,0.28877646368611043,1.0,0.0,-5.12475906770303,4.333339046228245,1006.1844569493729,82.72589914784164,1.4631960598078957,14.027873835128696,1.0,997.8181830803326,0.0,1.0,87.65186576020321,4252.218387938243,1.0,1.0,0.5754682874801935,16.505494518287403,-1.3415524826432548,-45.13962758525823,1.0,1001.4976368236065,0.0,1.0,2.1826337349020433,10.021489306254335
0.15,0.15,1.0,18.04374156113483,0.5803341519631879,1.2211741880278928,0.09830460926964679,-0.1767281244514284,-0.15963474837498146,18.09432683606839,0.2576429293897295,1.0,0.0,-5.12475906770303,4.333339046228245,1006.1844569493729,82.72589914784164,1.4631960598078957,14.027873835128696,1.0,997.8181830803326,0.0,1.0,87.64992557180818,4318.10219528126,1.0,1.0,0.5754682874801935,16.505494518287403,-1.3415524826432548,-45.13962758525823,1.0,1001.4976368236065,0.0,1.0,2.1826337349020433,10.021489306254335
0.18,0.18,1.0,18.45868546331794,0.6984577376782742,1.3267998703782353,0.08947658552979672,-0.15757209110093728,-0.16657943223064578,18.519484607868097,0.2461376251089569,1.0,0.0,-5.12475906770303,4.333339046228245,1006.1844569493729,82.72589914784164,1.4631960598078957,14.027873835128696,1.0,1004.6063379977566,0.0,1.0,88.05342617875351,4375.737307501982,1.0,1.0,-0.8490077355359309,16.08886042049869,-1.5469159065233653,-45.17663920553556,1.0,1002.4399543198505,0.0,1.0,1.9028314069510799,10.811689114636028
0.21,0.21,1.0,18.70854664463683,0.31540383644376563,1.9474616244156975,0.09532315733558357,-0.171120228764723,-0.17157348076281162,18.81227800967143,0.26039603744677536,1.0,0.0,-5.12475906770303,4.333339046228245,1006.1844569493729,82.72589914784164,1.4631960598078957,14.027873835128696,1.0,1004.6063379977566,0.0,1.0,89.87697906080133,4487.610745435421,1.0,1.0,-0.8490077355359309,16.08886042049869,-1.5469159065233653,-45.17663920553556,1.0,1002.4399543198505,0.0,1.0,1.9028314069510799,10.811689114636028
0.24,0.24,1.0,18.9283402720273,0.3115121013943783,2.0325800955427984,0.08640149570571755,-0.15204460837986694,-0.1691159905983355,19.039708167084978,0.24327556324799363,1.0,0.0,-5.12475906770303,4.333339046228245,1006.1844569493729,82.72589914784164,1.4631960598078957,14.027873835128696,1.0,997.0705012515608,0.0,1.0,90.16087181040267,4507.086230685041,1.0,1.0,-2.645742997227752,15.609116393118999,-1.6235389876204729,-45.38418225178571,1.0,1003.0546773875197,0.0,1.0,2.1817269898234573,11.072586807297247
0.27,0.27,1.0,19.271166750731375,0.3903976344965289,2.3014262732644255,0.08404695156347067,-0.11079536879934915,-0.18340821546151417,19.412028259272308,0.23016967070679267,1.0,0.0,-5.12475906770303,4.333339046228245,1006.1844569493729,82.72589914784164,1.4631960598078957,14.027873835128696,1.0,997.0705012515608,0.0,1.0,90.58735406181258,4588.8090676777665,1.0,1.0,-2.645742997227752,15.609116393118999,-1.6235389876204729,-45.38418225178571,1.0,1003.0546773875197,0.0,1.0,2.1817269898234573,11.072586807297247
