time_s,sensor_time_s,imu_valid,imu_ax_mps2,imu_ay_mps2,imu_az_mps2,gyro_p_rps,gyro_q_rps,gyro_r_rps,imu_accel_norm_mps2,imu_gyro_norm_rps,gps_valid,gps_latency_s,gps_x_m,gps_y_m,gps_z_m,gps_vx_mps,gps_vy_mps,gps_vz_mps,baro_valid,baro_alt_m,baro_bias_m,pitot_valid,pitot_airspeed_mps,pitot_qbar_pa,pitot_compressibility_factor,mag_valid,mag_heading_deg,mag_x_ut,mag_y_ut,mag_z_ut,radar_valid,radar_agl_m,optical_flow_valid,horizon_valid,horizon_roll_deg,horizon_pitch_deg
4.14,4.14,1.0,15.32740807708895,-5.610373631603518,25.025748682525517,0.20842383385086138,-0.09117673960812411,-0.07919914691591945,29.87798232425897,0.2408862744841817,1.0,0.0,477.5765913989872,-160.87060132044576,1066.058460015294,135.3871812614849,-43.27001936977794,27.583469272464942,1.0,1069.2286884334692,0.0,1.0,149.9734152799527,12572.961509812685,1.0,1.0,-42.63584605506151,10.638926054337743,-19.337201466024528,-42.687827082264526,1.0,1070.502841513553,0.0,1.0,44.088876228421334,10.075561184964632
4.17,4.17,1.0,15.259000459011999,-5.7108347228830505,25.19391767403423,0.20950113181452212,-0.10476353447662524,-0.09842467625716539,30.003070109677598,0.2540738854820161,1.0,0.0,477.5765913989872,-160.87060132044576,1066.058460015294,135.3871812614849,-43.27001936977794,27.583469272464942,1.0,1069.2286884334692,0.0,1.0,149.9912790215859,12250.036536683103,1.0,1.0,-42.63584605506151,10.638926054337743,-19.337201466024528,-42.687827082264526,1.0,1070.502841513553,0.0,1.0,44.088876228421334,10.075561184964632
4.2,4.2,1.0,15.26181262568433,-5.6530981248960135,25.47637155728362,0.20741380842689072,-0.11344898350567427,-0.11546255579262175,30.231208225209432,0.2631021884644481,1.0,0.0,505.676064524734,-172.11728932274943,1072.7147823079017,134.2937582522899,-48.33018037643182,29.1688067434348,1.0,1073.2859632127017,0.0,1.0,150.01356348172828,12476.735211181034,1.0,1.0,-40.808005532856015,10.447435120603693,-19.830510072650533,-42.397981425945794,1.0,1071.9665267897194,0.0,1.0,45.10740446474265,10.176939796489792
4.2299999999999995,4.2299999999999995,1.0,15.060167060045211,-5.786339627344538,25.665545461927422,0.2074991889182202,-0.1248575924664191,-0.13288692205022676,30.315187316223394,0.27623226793807537,1.0,0.0,505.676064524734,-172.11728932274943,1072.7147823079017,134.2937582522899,-48.33018037643182,29.1688067434348,1.0,1073.2859632127017,0.0,1.0,150.3270116561569,12402.836886038538,1.0,1.0,-40.808005532856015,10.447435120603693,-19.830510072650533,-42.397981425945794,1.0,1071.9665267897194,0.0,1.0,45.10740446474265,10.176939796489792
4.26,4.26,1.0,14.93751422504731,-5.867130528006221,25.879342253947847,0.20989319704810017,-0.1354098853217757,-0.14684870343637896,30.451484485212273,0.2897508117518821,1.0,0.0,505.676064524734,-172.11728932274943,1072.7147823079017,134.2937582522899,-48.33018037643182,29.1688067434348,1.0,1074.7374668134821,0.0,1.0,150.3961104406017,12365.642795109949,1.0,1.0,-43.49944420777913,10.277065318831315,-20.21226374277481,-42.415051473113195,1.0,1073.8971309100273,0.0,1.0,46.03769021629231,10.022553386167196
4.29,4.29,1.0,14.759948388332825,-5.958520176474126,26.12269438043467,0.2101180605743845,-0.14440436250471173,-0.1552721176866535,30.59011606407029,0.29851574467828473,1.0,0.0,505.676064524734,-172.11728932274943,1072.7147823079017,134.2937582522899,-48.33018037643182,29.1688067434348,1.0,1074.7374668134821,0.0,1.0,150.61807869134827,12505.27232079224,1.0,1.0,-43.49944420777913,10.277065318831315,-20.21226374277481,-42.415051473113195,1.0,1073.8971309100273,0.0,1.0,46.03769021629231,10.022553386167196
4.32,4.32,1.0,14.78418680161606,-6.045960380432127,26.32539745627295,0.21100397792153505,-0.1489116151864968,-0.1682377146532678,30.79208287104943,0.3082227708458889,1.0,0.0,505.676064524734,-172.11728932274943,1072.7147823079017,134.2937582522899,-48.33018037643182,29.1688067434348,1.0,1075.5510209233269,0.0,1.0,150.95206265781977,12592.550348358778,1.0,1.0,-43.71067596612613,10.169287660391511,-20.64806542937466,-42.12609690640082,1.0,1075.611290074817,0.0,1.0,45.73403522626836,9.821776407985325
4.35,4.35,1.0,14.576578254662968,-6.164847510369726,26.660873441897866,0.20555816342855382,-0.1552845796217649,-0.17786945964300346,31.004582743931905,0.313057508924674,1.0,0.0,505.676064524734,-172.11728932274943,1072.7147823079017,134.2937582522899,-48.33018037643182,29.1688067434348,1.0,1075.5510209233269,0.0,1.0,150.82491453260357,12489.35551409157,1.0,1.0,-43.71067596612613,10.169287660391511,-20.64806542937466,-42.12609690640082,1.0,1075.611290074817,0.0,1.0,45.73403522626836,9.821776407985325
4.38,4.38,1.0,14.366502734197763,-6.278881645658279,26.82125697004716,0.20427882500096925,-0.1624949935093448,-0.17937962065119006,31.067677431459202,0.3167199229040438,1.0,0.0,505.676064524734,-172.11728932274943,1072.7147823079017,134.2937582522899,-48.33018037643182,29.1688067434348,1.0,1077.156377404223,0.0,1.0,150.7221194783617,12644.873525260069,1.0,1.0,-43.92071603009316,9.96376581229012,-20.97045403195789,-42.00556088420961,1.0,1077.939964678496,0.0,1.0,46.900618137298274,10.176029998858565
4.41,4.41,1.0,14.275611015495642,-6.4221327540312405,27.17588113512061,0.2051123375088072,-0.16323348264816986,-0.18161237157836435,31.361845839273325,0.31890326803922076,1.0,0.0,532.0136673452512,-184.76343941414993,1075.9692063817458,133.09732713298575,-53.693012318672174,30.329393924757856,1.0,1077.156377404223,0.0,1.0,150.52258684910666,12428.162823806137,1.0,1.0,-43.92071603009316,9.96376581229012,-20.97045403195789,-42.00556088420961,1.0,1077.939964678496,0.0,1.0,46.900618137298274,10.176029998858565
4.4399999999999995,4.4399999999999995,1.0,14.133055313046206,-6.514349746543194,27.39198822838919,0.20457226569316092,-0.16379120245484144,-0.18039832213202078,31.503984259234944,0.31815236054520235,1.0,0.0,532.0136673452512,-184.76343941414993,1075.9692063817458,133.09732713298575,-53.693012318672174,30.329393924757856,1.0,1079.2058475009399,0.0,1.0,150.87052600087816,12844.668174064645,1.0,1.0,-43.166289606086345,9.71784605686594,-21.35709915446808,-41.82372910880769,1.0,1079.094737769907,0.0,1.0,47.888862651824766,9.859553220932934
4.47,4.47,1.0,14.029543754422518,-6.679630437327019,27.694259555156297,0.20194280130714432,-0.15898074876208962,-0.1706537101549588,31.755591209185308,0.3085100683387564,1.0,0.0,532.0136673452512,-184.76343941414993,1075.9692063817458,133.09732713298575,-53.693012318672174,30.329393924757856,1.0,1079.2058475009399,0.0,1.0,151.30504887238905,12549.708158390105,1.0,1.0,-43.166289606086345,9.71784605686594,-21.35709915446808,-41.82372910880769,1.0,1079.094737769907,0.0,1.0,47.888862651824766,9.859553220932934
4.5,4.5,1.0,13.923649805828857,-6.675000333254209,27.916758267871916,0.20599598520445883,-0.15892353317303923,-0.16573850382243765,31.902492779579102,0.30848061035640134,1.0,0.0,532.0136673452512,-184.76343941414993,1075.9692063817458,133.09732713298575,-53.693012318672174,30.329393924757856,1.0,1081.215262389245,0.0,1.0,150.98495463469374,12844.962271749375,1.0,1.0,-44.58334988804014,9.584182582207395,-21.8589112218727,-41.647269695401555,1.0,1081.128103273753,0.0,1.0,48.85828197244795,9.15035484571917
4.53,4.53,1.0,13.691274571792913,-6.755295394843058,28.041531021827645,0.20693845076003264,-0.15003122848210074,-0.15531006515933513,31.92823949609394,0.2990887966183416,1.0,0.0,532.0136673452512,-184.76343941414993,1075.9692063817458,133.09732713298575,-53.693012318672174,30.329393924757856,1.0,1081.215262389245,0.0,1.0,151.28111582377156,12735.229527368445,1.0,1.0,-44.58334988804014,9.584182582207395,-21.8589112218727,-41.647269695401555,1.0,1081.128103273753,0.0,1.0,48.85828197244795,9.15035484571917
4.56,4.56,1.0,13.71794899851447,-6.785643359516774,28.23944301672949,0.20344705074384462,-0.15300403372895366,-0.1472599939426548,32.119981669102955,0.2940857742388945,1.0,0.0,532.0136673452512,-184.76343941414993,1075.9692063817458,133.09732713298575,-53.693012318672174,30.329393924757856,1.0,1082.6232405405153,0.0,1.0,151.44329564228528,12507.694388551807,1.0,1.0,-45.16044481255156,9.412854365657722,-22.280161911923688,-41.381889884619135,1.0,1082.763086854832,0.0,1.0,49.47587060707141,9.481953488610266
4.59,4.59,1.0,13.636075072002894,-6.770610385699849,28.383822384452102,0.20326518724674225,-0.1449044776585683,-0.13885198657482584,32.20908383540844,0.2856464916076011,1.0,0.0,532.0136673452512,-184.76343941414993,1075.9692063817458,133.09732713298575,-53.693012318672174,30.329393924757856,1.0,1082.6232405405153,0.0,1.0,151.89845736267344,12550.883665940264,1.0,1.0,-45.16044481255156,9.412854365657722,-22.280161911923688,-41.381889884619135,1.0,1082.763086854832,0.0,1.0,49.47587060707141,9.481953488610266
4.62,4.62,1.0,13.62179828612072,-6.735307121097143,28.44596354144304,0.20166532547113306,-0.14028403493044878,-0.12738303790611571,32.25043553759189,0.2767217958526872,1.0,0.0,561.3518243590345,-194.86117747415977,1085.0961650649276,131.24440748827422,-59.034355878326835,31.321385283632207,1.0,1084.9617736902835,0.0,1.0,151.2804439623461,12648.404454028789,1.0,1.0,-45.837083863292044,9.29787252619488,-22.703764947301213,-41.343236893131724,1.0,1084.48681903381,0.0,1.0,50.223657563642625,8.880718903128964
