time_s,x_m,y_m,altitude_m,vx_mps,vy_mps,vz_mps,speed_mps,mass_kg,roll_deg,pitch_deg,yaw_deg,p_dps,q_dps,r_dps,alpha_deg,beta_deg,qbar_pa,mach,airspeed_mps,load_factor_g,density_kgpm3,pressure_pa,temperature_k,wind_x_mps,wind_y_mps,wind_z_mps,thrust_n,mass_flow_kgps,propulsion_throttle_actual,propulsion_health,energy_j_per_kg,target_distance_m,guidance_mode,pitch_command_deg,heading_command_deg,roll_command_deg,elevator_command_deg,aileron_command_deg,rudder_command_deg,elevator_deg,aileron_deg,rudder_deg,throttle,elevator_saturated,aileron_saturated,rudder_saturated,elevator_failed,aileron_failed,rudder_failed,elevator_raw_rad,aileron_raw_rad,rudder_raw_rad,elevator_effective_rad,aileron_effective_rad,rudder_effective_rad,sensor_time_s,imu_valid,imu_ax_mps2,imu_ay_mps2,imu_az_mps2,gyro_p_rps,gyro_q_rps,gyro_r_rps,imu_accel_norm_mps2,imu_gyro_norm_rps,gps_valid,gps_latency_s,gps_x_m,gps_y_m,gps_z_m,gps_vx_mps,gps_vy_mps,gps_vz_mps,baro_valid,baro_alt_m,baro_bias_m,pitot_valid,pitot_airspeed_mps,pitot_qbar_pa,pitot_compressibility_factor,mag_valid,mag_heading_deg,mag_x_ut,mag_y_ut,mag_z_ut,radar_valid,radar_agl_m,optical_flow_valid,horizon_valid,horizon_roll_deg,horizon_pitch_deg,optical_flow_x_radps,optical_flow_y_radps,optical_flow_quality
0.0,0.0,-120.0,1000.0,88.0,4.0,14.0,89.19641248391103,18.0,-5.018455958195359e-17,8.000000000000004,3.0000000000000004,0.0,0.0,0.0,-0.6802501273997699,-6.663809789559333,4603.010869089943,0.2704914765006901,91.00252169218186,1.7964389517083164,1.1116425003060326,89874.56291621955,281.65,-1.7826439091004773,9.86942436359809,0.3586780454497614,334.4,0.17947005348411538,0.88,nominal,13784.65,1538.473269186046,target_intercept,18.965424854227184,4.730938623779238,0.0,-20.05352282957881,-0.0,5.342830552065215,-2.6999999999999997,0.0,2.6999999999999997,0.88,0.0,0.0,0.0,0.0,0.0,0.0,-0.047123889803846894,0.0,0.047123889803846894,-0.047123889803846894,0.0,0.047123889803846894,0.0,1.0,17.50544931893502,1.6044302316757102,-0.7617014070394992,0.0011795551696321186,0.002982802560093238,0.0017401726722909368,17.59531588973621,0.0036492002466421065,1.0,0.0,-0.7658830172640091,-121.33930817381692,1000.335930710274,88.01166284655733,4.253777560437563,14.24831216786183,1.0,1001.3249718431521,0.0,1.0,91.52995941362157,4677.67612456939,1.0,1.0,4.278327064146713,17.963328002603575,-1.2082217914267943,-44.46072234159003,1.0,1000.0489477121154,0.0,1.0,-0.08935740668074815,8.42961517096461,,,
0.03,2.6556207227512005,-119.87772995620709,1000.412670722683,88.52069075837335,4.0756681264304575,13.755690756098712,89.67576479291262,17.994615898395477,0.0801329894564675,8.388483675084816,2.816953163926686,1.801441826976003,-12.953726625800904,-6.03025107087283,-0.08687218635435189,-6.530532181287751,4647.094589951899,0.271790460867151,91.43910873750103,1.8320498080000354,1.1115974440580425,89870.06428207623,281.64731764030256,-1.737654675042008,10.04690527549587,0.38086315943698384,340.34,0.1826580083815306,0.88,nominal,13831.568312939491,1535.8267877398612,target_intercept,18.98307577992858,4.734772278224343,0.0,-2.8523450499033633,0.16160152873722106,1.3038320027208683,-2.791407029942018,0.09696091724233263,1.862299201632521,0.88,0.0,0.0,0.0,0.0,0.0,0.0,-0.04871924343580415,0.001692287251632445,0.03250325272574925,-0.04871924343580415,0.001692287251632445,0.03250325272574925,0.03,1.0,17.83377123303013,1.4555087607372459,-0.3234548449816473,0.03127925247414877,-0.22740592951519087,-0.10457157518928262,17.895991874757264,0.2522440539469212,1.0,0.0,-0.7658830172640091,-121.33930817381692,1000.335930710274,88.01166284655733,4.253777560437563,14.24831216786183,1.0,1001.3249718431521,0.0,1.0,92.09866567384465,4651.142910958359,1.0,1.0,4.278327064146713,17.963328002603575,-1.2082217914267943,-44.46072234159003,1.0,1000.0489477121154,0.0,1.0,-0.08935740668074815,8.42961517096461,,,
0.06,5.327139326819664,-119.75330376984037,1000.8185346231006,89.05062013561542,4.147539545557278,13.528796680588423,90.16786218184579,17.98913615814403,0.24309973185080136,9.096114842709524,2.4634543501538997,3.6412368965774617,-23.62077182815789,-11.580076042681743,0.80736692709408,-6.224963091382337,4693.001291224851,0.27313633708885476,91.89147469922733,1.8563688891423453,1.1115531323557926,89865.64002877621,281.6446795249498,-1.6959898592719087,10.211129355173762,0.40139116939672026,346.28000000000003,0.1858459632789458,0.88,nominal,13879.798767783797,1533.167526236207,target_intercept,19.001223016717585,4.738586963451582,0.0,0.1832493985628429,0.35669614347165224,1.9083916949183908,-1.0066131728391015,0.25280205297992436,1.8899546976040429,0.88,0.0,0.0,0.0,0.0,0.0,0.0,-0.017568714159989077,0.004412228180300823,0.03298593218672433,-0.017568714159989077,0.004412228180300823,0.03298593218672433,0.06,1.0,18.1052530302002,1.4649068906060077,0.5705084803944447,0.06514104733092668,-0.4179093186371442,-0.19917062344019235,18.173376665108783,0.46750453676160947,1.0,0.0,-0.7658830172640091,-121.33930817381692,1000.335930710274,88.01166284655733,4.253777560437563,14.24831216786183,1.0,1000.0264554348836,0.0,1.0,91.82973258272943,4712.343220042882,1.0,1.0,1.8294495593275348,17.10524764244446,-1.2139430550122505,-44.8245107429989,1.0,1000.3097447515746,0.0,1.0,0.6738997694245976,9.553838587752688,,,
0.09,8.014624875394958,-119.62685350696138,1001.2186420022928,89.5828516191765,4.215008762632771,13.336912639740113,90.66822399193956,17.983560779245664,0.4940020292962969,9.785929640645335,1.9434566356096483,5.520129567946469,-23.1036330601625,-16.95065726976324,1.655734031599427,-5.754645570299925,4740.299603466154,0.27451594723233663,92.35519162952107,1.8830012373952283,1.1115094504659275,89861.2786989651,281.6420788269851,-1.657826517677134,10.361382077277707,0.42017275965971335,352.22,0.18903391817636103,0.88,nominal,13928.964216518045,1530.495099384268,target_intercept,19.019833143378317,4.742388138765958,0.0,0.4012565093700174,0.5910712059961799,2.572348270948696,-0.16189136351363015,0.4557635447896776,2.299390841610834,0.88,0.0,0.0,0.0,0.0,0.0,0.0,-0.0028255373238558618,0.007954574467140521,0.040131940976312494,-0.0028255373238558618,0.007954574467140521,0.040131940976312494,0.09,1.0,18.319060102267482,1.3871022912284194,1.2913298339372685,0.09490816558016005,-0.3981602434139956,-0.2985095758848742,18.416827863039714,0.5066035000118443,1.0,0.0,-0.7658830172640091,-121.33930817381692,1000.335930710274,88.01166284655733,4.253777560437563,14.24831216786183,1.0,1000.0264554348836,0.0,1.0,91.72646880991371,4744.3928662016,1.0,1.0,1.8294495593275348,17.10524764244446,-1.2139430550122505,-44.8245107429989,1.0,1000.3097447515746,0.0,1.0,0.6738997694245976,9.553838587752688,,,
0.12,10.718133968376248,-119.49856880331053,1001.6139365795917,90.11696976604301,4.276156788361481,13.176485909964528,91.17550952765801,17.977889761700375,0.8353419561163263,10.26707116188271,1.260620512495861,7.415117710852363,-16.29710080876531,-22.22651461913373,2.2731803346835044,-5.12479128484196,4788.903851943406,0.27592633588674675,92.82926417071062,1.9117593488797395,1.1114662953053893,89856.96999892435,281.63950941223266,-1.623326668962608,10.497009704672017,0.4371262130840022,358.16,0.19222187307377622,0.88,nominal,13978.96407997228,1527.8091719993056,target_intercept,19.03887611587909,4.746183538881737,0.0,-1.0877824074639821,0.8612695626741391,3.2949538663608946,-0.7174259898838413,0.6990671555203545,2.8967286564608705,0.88,0.0,0.0,0.0,0.0,0.0,0.0,-0.012521445662852562,0.01220102355638144,0.0505574525921139,-0.012521445662852562,0.01220102355638144,0.0505574525921139,0.12,1.0,18.58060529117145,1.3486182615749636,1.7847308849913472,0.12947730771450652,-0.28620434331301636,-0.3899083867258049,18.714778345831512,0.5007053518621024,1.0,0.0,-0.7658830172640091,-121.33930817381692,1000.335930710274,88.01166284655733,4.253777560437563,14.24831216786183,1.0,1001.0105561244432,0.0,1.0,92.8987467611923,4817.251167704754,1.0,1.0,-0.26844239038767403,16.198291363189117,-1.2400126128219837,-45.18827320108468,1.0,1001.7272855188768,0.0,1.0,0.8355644406286852,10.388214643191493,,,
0.15,13.4377992888348,-119.36871115984722,1002.0050129151407,90.65551068195168,4.328588115443523,13.035877851632026,91.69019796816497,17.97212310550816,1.2662999901085688,10.56416446739224,0.4190180146795644,9.293481047560157,-10.407500679030589,-27.405548145397216,2.6969524533295717,-4.340122817916735,4838.927015662292,0.2773702845099764,93.31462737523931,1.9410893222797059,1.1114236019207888,89852.7074422238,281.63696741605156,-1.592636947428426,10.61742213279545,0.45217776659943126,364.1,0.19540982797119144,0.88,nominal,14029.858661624905,1525.1094560318345,target_intercept,19.058334973688588,4.749984053468599,0.0,-2.4746044610270728,1.1614683865250632,4.07341376936649,-1.7717330725697802,0.9765078941231796,3.602739724204242,0.88,0.0,0.0,0.0,0.0,0.0,0.0,-0.030922575582818294,0.01704327792416567,0.06287967027975647,-0.030922575582818294,0.01704327792416567,0.06287967027975647,0.15,1.0,18.849774107164546,1.3024907917999522,2.0576652067837635,0.16106320754144354,-0.17847481182322678,-0.480741934284387,19.006431865478145,0.5375010908438868,1.0,0.0,-0.7658830172640091,-121.33930817381692,1000.335930710274,88.01166284655733,4.253777560437563,14.24831216786183,1.0,1001.0105561244432,0.0,1.0,93.78139675128752,4888.83499758532,1.0,1.0,-0.26844239038767403,16.198291363189117,-1.2400126128219837,-45.18827320108468,1.0,1001.7272855188768,0.0,1.0,0.8355644406286852,10.388214643191493,,,
0.18,16.17381447468421,-119.23762093681344,1002.3922328309649,91.2005061949803,4.369674101126234,12.907330527471,92.21293598685642,17.966260810669024,1.7847276071980882,10.783339353850975,-0.5774534295593087,11.128694412717282,-8.172268574455096,-32.43592028404107,3.0444997081198193,-3.40679576142697,4890.501391901473,0.27885105318927467,93.81237754334956,1.971086971143683,1.1113813307735092,89848.48708008826,281.6344504865987,-1.5658877864642469,10.722095457157224,0.46526193214465283,370.04,0.19859778286860666,0.88,nominal,14081.722571749822,1522.395687885282,target_intercept,19.078201617733836,4.753803986592417,0.0,-3.020687140021792,1.4887006910018705,4.90657178775087,-2.5211055130409874,1.2838235722503941,4.385038962332219,0.88,0.0,0.0,0.0,0.0,0.0,0.0,-0.044001591992746066,0.022406948350484686,0.07653336772093283,-0.044001591992746066,0.022406948350484686,0.07653336772093283,0.18,1.0,19.176240188972265,1.1709088045383014,2.262745578113684,0.19018991200925864,-0.14239291137527252,-0.5677166943391867,19.344746903616326,0.6154268347020865,1.0,0.0,-0.7658830172640091,-121.33930817381692,1000.335930710274,88.01166284655733,4.253777560437563,14.24831216786183,1.0,1002.9051480501219,0.0,1.0,93.5375582219455,4866.719091879783,1.0,1.0,0.06828521051820001,15.799528031862142,-1.1280349092312583,-45.26222146325468,1.0,1002.7744415798645,0.0,1.0,1.7733753027956791,10.600738317112997,,,
0.21,18.926383370118607,-119.10572288522756,1002.7759182313494,91.7522965144799,4.396601719529418,12.789513346150292,92.74365570750683,17.960302877182965,2.388249936728515,10.990068036322672,-1.7234754782088946,12.902336730203913,-8.252258221244125,-37.23891920664627,3.389397560022884,-2.3336261507170333,4943.683512488886,0.28036967118935924,94.32286049366354,2.0019376912712685,1.111339446687382,89844.3053994377,281.6319565314962,-1.5431925594524727,10.810574252802013,0.47632178160025157,375.98,0.20178573776602185,0.88,nominal,14134.565295519744,1519.6676139632702,target_intercept,19.098469387900156,4.75766114342374,0.0,-3.0281951541759016,1.8417580270723515,5.788421929034815,-2.8253592977219357,1.6185842451435686,5.227068742353777,0.88,0.0,0.0,0.0,0.0,0.0,0.0,-0.0493118222970825,0.02824962429866231,0.09122955978215258,-0.0493118222970825,0.02824962429866231,0.09122955978215258,0.21,1.0,19.434745061313244,1.0885249403319839,2.6115082097221474,0.2253469170704224,-0.14677571212620502,-0.6498986680785603,19.63960736046957,0.7033438856445581,1.0,0.0,19.555266331360023,-120.30795075953047,1003.1006390140063,91.96640043863779,4.216160033546203,12.756424431062264,1.0,1002.9051480501219,0.0,1.0,94.87548629374042,4902.501033350585,1.0,1.0,0.06828521051820001,15.799528031862142,-1.1280349092312583,-45.26222146325468,1.0,1002.7744415798645,0.0,1.0,1.7733753027956791,10.600738317112997,,,
0.24,21.695688775703836,-118.97352931786457,1003.1564371085694,92.31018018617426,4.40645224543305,12.683962574001796,93.28166536878466,17.954249305049984,3.073597611312737,11.185789771284131,-3.0100950002877767,14.596763704010252,-8.52203134818362,-41.73014347153323,3.7399913083045733,-1.1321420893993075,4998.4628489888755,0.2819252406555422,94.84577365898761,2.033512809540641,1.1112979094597544,89840.15838549218,281.6294831587943,-1.5246469553806015,10.882473555826179,0.4853091944782724,381.92,0.20497369266343707,0.88,nominal,14188.338620957711,1516.9249922546965,target_intercept,19.119129617069813,4.761576888422611,0.0,-3.02991576911974,2.2180052882665113,6.705529572132335,-2.948093180560618,1.9782368710173341,6.114145240220911,0.88,0.0,0.0,0.0,0.0,0.0,0.0,-0.051453932656374476,0.03452674678360287,0.10671196538699454,-0.051453932656374476,0.03452674678360287,0.10671196538699454,0.24,1.0,19.774059430164932,0.7671693030042133,2.91877026880007,0.25452472899281453,-0.1457363124923441,-0.7298057511264409,20.003029644761263,0.7865356602373222,1.0,0.0,19.555266331360023,-120.30795075953047,1003.1006390140063,91.96640043863779,4.216160033546203,12.756424431062264,1.0,1003.9108238363926,0.0,1.0,94.87668884454166,4978.028417206441,1.0,1.0,-3.8995459387352884,15.37322691547839,-1.1369274539460044,-45.47690629911132,1.0,1002.893199215682,0.0,1.0,3.5122630323946282,11.02064457441219,,,
0.27,24.48188911577452,-118.8416394874837,1003.5341818179468,92.87334466902283,4.396327679362244,12.591490312578475,93.82607033957672,17.94810009427008,3.835615073313491,11.34659156907519,-4.424372832025996,16.1900909764022,-8.136482672281886,-45.8298295855247,4.0799667197563405,0.1838915190862891,5054.80527322178,0.2835162074505235,95.3805936578145,2.0655595115721472,1.1112566762334892,89836.04175860468,281.6270278181833,-1.510328592692133,10.937480538323786,0.4921850672904733,387.86,0.20816164756085226,0.88,nominal,14242.974221808567,1514.16760246618,target_intercept,19.140172347723034,4.765576145841482,0.0,-3.2505138287729216,2.6124943789943007,7.6418508084566055,-3.129545569488,2.358791375803514,7.030768581162327,0.88,0.0,0.0,0.0,0.0,0.0,0.0,-0.05462087427876659,0.041168675875418226,0.12271006068705279,-0.05462087427876659,0.041168675875418226,0.12271006068705279,0.27,1.0,19.94352802568486,0.58106121608347,3.2909563532484896,0.28000316287178323,-0.1429091721418498,-0.8025943653332759,20.221580946283613,0.8619643368290797,1.0,0.0,19.555266331360023,-120.30795075953047,1003.1006390140063,91.96640043863779,4.216160033546203,12.756424431062264,1.0,1003.9108238363926,0.0,1.0,96.03475524507128,5061.277384789405,1.0,1.0,-3.8995459387352884,15.37322691547839,-1.1369274539460044,-45.47690629911132,1.0,1002.893199215682,0.0,1.0,3.5122630323946282,11.02064457441219,,,
