time_s,x_m,y_m,altitude_m,vx_mps,vy_mps,vz_mps,speed_mps,mass_kg,roll_deg,pitch_deg,yaw_deg,p_dps,q_dps,r_dps,alpha_deg,beta_deg,qbar_pa,mach,airspeed_mps,load_factor_g,density_kgpm3,pressure_pa,temperature_k,wind_x_mps,wind_y_mps,wind_z_mps,thrust_n,mass_flow_kgps,propulsion_throttle_actual,propulsion_health,energy_j_per_kg,target_distance_m,guidance_mode,pitch_command_deg,heading_command_deg,roll_command_deg
0.0,0.0,0.0,1000.0,83.0,1.5,14.0,84.18580640464282,18.0,1.0000000000000002,8.000000000000004,1.0000000000000002,0.0,0.0,0.0,-1.0827684347795592,-6.349201456408931,4114.848473868095,0.2557463875601956,86.0417728600201,1.7180181447872964,1.1116425003060326,89874.56291621955,281.65,-1.6186018662344348,9.566354501788709,0.6653526424403756,319.2,0.17131232378029196,0.84,nominal,13350.275,nan,altitude_hold,20.0,2.0,0.0
0.03,2.505038713561053,0.04646735758959711,1000.4124443331036,83.5012904520351,1.548911919653237,13.748144436787165,84.63968401845987,17.994860630286592,1.0875168236479114,8.37351009423599,0.8472756551265401,2.1922912294498413,-12.540106365730965,-4.811329997703332,-0.594620422282416,-6.20649547405588,4172.776557131109,0.2575467137790701,86.64705138147676,1.750680619766894,1.1115974687753443,89870.06674995969,281.6473191118348,-1.740218816714953,9.672186404383423,0.4963889932391711,324.87,0.17435537163691558,0.84,nominal,13392.632752591597,nan,altitude_hold,19.907233145759406,2.0,0.0
0.06,5.025374712521403,0.09431291798105614,1000.8177512456737,84.011199965345,1.5948520130486343,13.510230418999873,85.10553212650268,17.989629969137486,1.2569634042162854,9.049904216067407,0.5503644567386852,4.149158264784902,-22.742167352265664,-9.319745467947284,0.34378650787854925,-6.361791328838518,4177.459311671509,0.25769751924171164,86.6973817394765,1.782984278154329,1.1115532178826377,89865.64856807032,281.6446846169031,-1.280845437094381,10.368936426153304,0.6759624515447424,330.53999999999996,0.17739841949353916,0.84,nominal,13436.145199520975,nan,altitude_hold,19.907233145759406,2.0,0.0
0.09,7.561175895979629,0.14347783619651858,1001.2168287340543,84.52670611527418,1.6388306071820813,13.302582946021593,85.58275834239483,17.984308016552678,1.513018674540333,9.783403660434836,0.10846066553847471,6.12508390842677,-24.794442186646826,-13.936800706186428,1.2318487320431573,-6.261416424564768,4218.993072799808,0.25898167851498766,87.1290112264904,1.8076160464562205,1.1115096484272804,89861.29846392456,281.6420906132286,-1.179927649727103,10.92684973224732,0.6704720095922982,336.21,0.18044146735016278,0.84,nominal,13480.787276251187,nan,altitude_hold,19.907233145759406,2.0,0.0
0.12,10.112495149768863,0.19385324382202296,1001.6105835988296,85.0439751263078,1.6791802541834795,13.125162159179917,86.06722508199546,17.978894772532172,1.860739865433513,10.372283728486734,-0.4786263164014617,8.166244354668777,-20.188239713830868,-18.68189303276027,1.8474647363329448,-5.883273810204035,4239.199224058257,0.2596073118325397,87.33909572548417,1.8357162169312347,1.1114666613521311,89857.00654561906,281.63953120660756,-0.8503103090930855,11.253812274755672,0.5308859450499558,341.88,0.18348451520678638,0.84,nominal,13526.228046306896,nan,altitude_hold,19.907233145759406,2.0,0.0
0.15,12.679455828744132,0.24524301907600252,1001.9996166984897,85.56535596584227,1.7129925084659852,12.967769988669959,86.55938737869168,17.973390237075968,2.302014308679922,10.784469908633898,-1.2097009029891939,10.235386618022744,-14.600612557669448,-23.440728310232032,2.435150001513484,-4.772140268454287,4293.773743740977,0.26127919656623494,87.90116947741522,1.8624042388776325,1.1114241910114429,89852.76625745157,281.6370024914598,-0.9866438459147318,10.69964597013885,0.5336643255072612,347.55,0.18652756306341,0.84,nominal,13572.523312783449,nan,altitude_hold,19.907233145759406,2.0,0.0
0.18,15.262186917633834,0.2972877942308745,1002.3844155226793,86.09103629632338,1.7348258384957322,12.826627472986592,87.05859247423862,17.967794410184066,2.831556443673565,11.06963787354055,-2.0738192949754097,12.191279555242419,-10.762717762808082,-27.828374026294135,2.7222124015025195,-4.115407053150833,4298.918550421236,0.26144178389708883,87.95547755183378,1.8924183895174391,1.1113821841435603,89848.57228039898,281.63450129910257,-0.48956094193841726,10.972623123869754,0.3916238722083025,353.21999999999997,0.18957061092003358,0.84,nominal,13619.632390283261,nan,altitude_hold,19.907233145759406,2.0,0.0
0.21,17.860901783838965,0.34965469366637253,1002.7652271705366,86.62382887350442,1.745563314516602,12.693721595242788,87.56634791932741,17.962107291856466,3.4493474961582495,11.308528682212435,-3.0706623607514625,14.14510091864037,-9.736941832482671,-32.112375944499156,3.235018266411452,-2.825311216387391,4441.528614389329,0.2657490084950094,89.40414147071769,1.9184322354916319,1.1113406137347506,89844.4219162068,281.6320260233915,-1.4904025160336098,10.57395272894038,0.4037956762495189,358.89,0.1926136587766572,0.84,nominal,13667.70025899629,nan,altitude_hold,19.907233145759406,2.0,0.0
0.24,20.47569639325121,0.40186853302923525,1003.1425177761176,87.15982031374146,1.7404613120954238,12.576353519366783,88.07966933717843,17.956328882093167,4.151202850892727,11.512559526226633,-4.189189586345417,16.01880581881436,-9.208533346856584,-36.017649534207706,3.6339137592840065,-1.6447701464045386,4482.80221660867,0.26698701996022556,89.82024622447213,1.9482160681126366,1.1112994288653637,89840.31008000704,281.6295736344552,-1.4147421310944146,10.393340716460905,0.43752336386267987,364.56,0.19565670663328083,0.84,nominal,13716.481647222508,nan,altitude_hold,19.907233145759406,2.0,0.0
0.27,23.106709810548402,0.45340178474590276,1003.516655503003,87.70044724323985,1.7177750572222503,12.471257562845178,88.59938748665441,17.950459180894168,4.932295827613947,11.68060345784134,-5.416978527253606,17.809267695458537,-8.758695030472852,-39.52334536083139,3.8959493416404136,-0.5577902637018542,4566.279309100406,0.2694675355894241,90.65435428014955,1.9777241175550273,1.1112585893158196,89836.23275538409,281.62714173923047,-1.6907683546029684,10.545733117689835,0.24466031040100292,370.22999999999996,0.1986997544899044,0.84,nominal,13766.06234119369,nan,altitude_hold,19.907233145759406,2.0,0.0
0.3,25.754081183340116,0.5037035366005226,1003.8879358008487,88.24571242639041,1.6767250618206593,12.376009928192156,89.1250962990607,17.94449818825947,5.789790856874851,11.8166586063061,-6.744973173780968,19.569476023878174,-8.564842448826354,-42.72821926986763,4.374256874771581,0.8013302435134182,4597.638785961814,0.27039734199061694,90.96677028708261,2.009140423879057,1.1112180628081814,89832.18671893406,281.6247284172945,-1.5192153270894353,10.313860043889862,0.43402763139927947,375.9,0.20174280234652803,0.84,nominal,13816.419020779815,nan,altitude_hold,19.907233145759406,2.0,0.0
0.32999999999999996,28.41789075601646,0.5521064792588803,1004.2567668119585,88.79365242254482,1.6134314219452577,12.294367036994737,89.65526940637322,17.938445904189074,6.715991736774775,11.900837219044202,-8.154459336054733,21.218149545181415,-7.797629600463864,-45.40383953923771,4.737515080651906,2.029954436125203,4657.432319912108,0.2721560456755156,91.5580416987569,2.0403945884460892,1.1111778047680547,89828.1675197469,281.62233101572224,-1.5690396458418359,10.414959373875428,0.4625460623253942,381.57,0.20478585020315163,0.84,nominal,13867.428288421173,nan,altitude_hold,19.907233145759406,2.0,0.0
