time_s,imu_ax_mps2,imu_ay_mps2,imu_az_mps2,gyro_p_rps,gyro_q_rps,gyro_r_rps,gps_valid,gps_x_m,gps_y_m,gps_z_m,gps_vx_mps,gps_vy_mps,gps_vz_mps,baro_alt_m,pitot_airspeed_mps,pitot_qbar_pa,mag_heading_deg
0.0,17.08237503538411,0.01421251978619979,0.4606039154704186,0.000988985189910357,-0.0019892199963123243,0.0018790631541648138,1.0,0.11140188189044599,-0.7015888405932479,21.088827502213036,85.93905660319169,-0.1992551608878452,5.726199720431493,21.63744828955775,86.04135887015845,4540.488943892901,-0.3872112908568312
0.03,17.333756331433076,0.016186268813138213,0.881378385065833,0.0026674889701805015,-0.13570332071793448,-0.001452428869052167,1.0,0.11140188189044599,-0.7015888405932479,21.088827502213036,85.93905660319169,-0.1992551608878452,5.726199720431493,21.63744828955775,86.40294463643146,4707.955689309306,-0.3872112908568312
0.06,17.557265502790038,0.024088589004197667,1.3600072040002678,0.0009268134178762467,-0.19514151358091153,-0.0008076921861329596,1.0,0.11140188189044599,-0.7015888405932479,21.088827502213036,85.93905660319169,-0.1992551608878452,5.726199720431493,20.409415256422673,87.79629526598393,4640.863420325654,1.0683892489204136
0.09,17.86355232002697,-0.005248104131969815,1.7998262273205643,-0.0009805663954867041,-0.16066488395438863,0.0011948755498690736,1.0,0.11140188189044599,-0.7015888405932479,21.088827502213036,85.93905660319169,-0.1992551608878452,5.726199720431493,20.409415256422673,87.92650826255478,4630.493574185333,1.0683892489204136
0.12,18.170647514275878,-0.0193478173557523,1.979942870117967,-0.0011834404831108421,-0.09528202895622959,0.0028379889460046015,1.0,0.11140188189044599,-0.7015888405932479,21.088827502213036,85.93905660319169,-0.1992551608878452,5.726199720431493,21.208823938883235,87.96266556117051,4721.130302664517,1.1952044546169287
0.15,18.39668385444379,-0.004307570333310237,2.21804550360791,-0.002341685227951984,-0.05099272810070997,0.0008338834782699445,1.0,0.11140188189044599,-0.7015888405932479,21.088827502213036,85.93905660319169,-0.1992551608878452,5.726199720431493,21.208823938883235,88.45387166093558,4848.137400570637,1.1952044546169287
0.18,18.628192585636086,-0.03453127051426105,2.341362192334639,-0.000137137496174557,-0.03915547975716929,0.0019693560860418458,1.0,0.11140188189044599,-0.7015888405932479,21.088827502213036,85.93905660319169,-0.1992551608878452,5.726199720431493,21.071926760039347,89.67600327369323,4901.17365942077,-0.6211776040121522
0.21,18.99219374246921,-0.0013842643488433512,2.496386109970181,-0.00027636045831099155,-0.03701990913270336,0.0009038371518157357,1.0,18.98208958471666,-1.713619975241069,19.957706161922253,89.65247608418532,-0.10526843776182238,4.493583764303853,21.071926760039347,89.60824645300426,4969.586259722546,-0.6211776040121522
0.24,19.23244484942061,0.011991379123843782,2.709930886580129,-0.001156052878014876,-0.03218482657899468,0.002059746144980635,1.0,18.98208958471666,-1.713619975241069,19.957706161922253,89.65247608418532,-0.10526843776182238,4.493583764303853,22.149132751049702,90.57874246552936,5030.366623780897,0.96636479327656
0.27,19.611650070281126,-0.014648023339348011,2.8154751782148897,-0.00012926503656805364,-0.021244591496258104,0.0019921313363578906,1.0,18.98208958471666,-1.713619975241069,19.957706161922253,89.65247608418532,-0.10526843776182238,4.493583764303853,22.149132751049702,90.5386538316256,5126.0341419535525,0.96636479327656
0.3,19.84946573995553,-0.008599618327622044,3.0150458358479595,0.001327540893980221,-0.011530906661808456,-0.003169499137861095,1.0,18.98208958471666,-1.713619975241069,19.957706161922253,89.65247608418532,-0.10526843776182238,4.493583764303853,21.03472711436707,91.53983026886735,5101.367503383418,0.15315084236627227
0.32999999999999996,20.110632569546283,-0.037993567675712256,3.1188756971123768,0.0004128106067157047,-0.0018654300297591176,0.0007710212336951604,1.0,18.98208958471666,-1.713619975241069,19.957706161922253,89.65247608418532,-0.10526843776182238,4.493583764303853,21.03472711436707,92.11579352040019,5120.186079487363,0.15315084236627227
0.36,20.46668709972053,-0.010010926938536517,3.2900695106336197,-0.002764898565117342,0.0034765482754838288,-0.0017905408690657711,1.0,18.98208958471666,-1.713619975241069,19.957706161922253,89.65247608418532,-0.10526843776182238,4.493583764303853,20.95021440092125,92.25962345620192,5174.858257688663,1.4453165796110432
0.39,20.7471241394037,0.05568343899821002,3.3559709060090355,-0.00030060286488892997,0.004273824015756187,-0.00014273670584920425,1.0,18.98208958471666,-1.713619975241069,19.957706161922253,89.65247608418532,-0.10526843776182238,4.493583764303853,20.95021440092125,92.0681329448327,5301.834706319738,1.4453165796110432
0.42,20.957534416560563,0.09481826429925523,3.425556869999631,-0.001155627257381093,0.005915644631636512,0.00016049970822573835,1.0,35.01686978282205,-1.266305003242795,21.332051564457426,93.94478605517747,-0.3243909562470774,3.773768069351769,21.167232899706946,94.16417609424511,5403.748199336083,1.1337337587800282
0.44999999999999996,20.855815751897875,-0.012458758332970315,3.5557239714659232,0.0016350972903421046,0.013236662739788727,0.005445729120409785,1.0,35.01686978282205,-1.266305003242795,21.332051564457426,93.94478605517747,-0.3243909562470774,3.773768069351769,21.167232899706946,94.15590772521858,5408.03448579888,1.1337337587800282
0.48,20.793674819322014,0.09655088740866077,3.6882950049617245,0.0015122417566516674,0.015225164560998957,0.0018155659153368054,1.0,35.01686978282205,-1.266305003242795,21.332051564457426,93.94478605517747,-0.3243909562470774,3.773768069351769,23.101969028181525,94.57032143762062,5545.876521565369,-0.9360214423231078
0.51,20.731862206828126,0.011311172025383398,3.7993550571769044,0.0006754766099980939,0.015322665504552862,-0.0003839143398617853,1.0,35.01686978282205,-1.266305003242795,21.332051564457426,93.94478605517747,-0.3243909562470774,3.773768069351769,23.101969028181525,95.38611613877077,5692.896044995516,-0.9360214423231078
0.54,20.71211315389814,-0.027458270573710936,3.8017270476365757,0.00393094204361173,0.014794157088004925,-0.00029524504872654127,1.0,35.01686978282205,-1.266305003242795,21.332051564457426,93.94478605517747,-0.3243909562470774,3.773768069351769,21.803170990592452,96.19299043327672,5662.887843485,-1.2885637769773606
0.57,20.7865552033467,0.034030603800769214,3.9876185467108187,-0.002262628445509831,0.01883429589471362,0.0010606990675177458,1.0,35.01686978282205,-1.266305003242795,21.332051564457426,93.94478605517747,-0.3243909562470774,3.773768069351769,21.803170990592452,97.01997622759374,5736.149919469464,-1.2885637769773606
0.6,20.613296299308157,0.03293162099586162,4.038550406844296,-0.0013563986814435615,0.02007383318736925,0.0053743220808201595,1.0,35.01686978282205,-1.266305003242795,21.332051564457426,93.94478605517747,-0.3243909562470774,3.773768069351769,22.57081886296581,98.44187498704198,5806.912528504903,-0.7202502274641386
0.63,20.655722439483196,-0.0194766681470115,4.112480035571733,0.00027243414667101046,0.026133486273557733,0.0013543441549672315,1.0,54.18638890613277,-1.4027394120559824,23.34598815462553,98.1371080389599,0.25608222538913405,3.0656904079135825,22.57081886296581,97.32744663832625,5847.53052046241,-0.7202502274641386
0.6599999999999999,20.687714350553726,0.00026455899341258356,4.231515677244569,-0.0011964725875130916,0.024737454146364458,-0.0006564053285177824,1.0,54.18638890613277,-1.4027394120559824,23.34598815462553,98.1371080389599,0.25608222538913405,3.0656904079135825,23.135683812797968,99.04987107396114,6057.134782501486,-0.5725423344887232
0.69,20.594741556164237,-0.04777508865833993,4.248800499169389,0.0006294828520748582,0.023165433782789326,-0.004276383895413285,1.0,54.18638890613277,-1.4027394120559824,23.34598815462553,98.1371080389599,0.25608222538913405,3.0656904079135825,23.135683812797968,99.52357744147439,5958.968928336023,-0.5725423344887232
0.72,20.62098228905941,0.0184027045599661,4.379058205849707,-0.00022809051842206916,0.024930134470191004,0.0034209931113473708,1.0,54.18638890613277,-1.4027394120559824,23.34598815462553,98.1371080389599,0.25608222538913405,3.0656904079135825,23.812745188119973,99.81795058429498,6102.996283925448,0.3595644295784214
0.75,20.597771581757787,0.01799430661643311,4.437518972042286,-0.0015881406576979695,0.02475649666336118,-0.001193794579857806,1.0,54.18638890613277,-1.4027394120559824,23.34598815462553,98.1371080389599,0.25608222538913405,3.0656904079135825,23.812745188119973,100.3146948155899,6134.9697167938475,0.3595644295784214
0.78,20.555046512148223,0.06341541074927895,4.504231448310326,0.00043992166622639276,0.023568382157836097,-0.0011131633412628113,1.0,54.18638890613277,-1.4027394120559824,23.34598815462553,98.1371080389599,0.25608222538913405,3.0656904079135825,23.98187428746603,100.95033261375491,6374.317240789067,-0.581020224777842
0.8099999999999999,20.508577514170945,5.758046559290369e-05,4.659585246890381,-0.0003510551127169748,0.023086458495527547,0.0012090523247497555,1.0,54.18638890613277,-1.4027394120559824,23.34598815462553,98.1371080389599,0.25608222538913405,3.0656904079135825,23.98187428746603,101.2043067071974,6367.101910318641,-0.581020224777842
0.84,20.43202603521786,0.00971989456398706,4.683846069079428,0.0035995817432740713,0.023787556064373088,0.0037892704497510168,1.0,80.34897867610474,-1.4314217142118406,24.870520401821114,102.48550400863962,-0.03819985940987618,2.134117081357865,23.425636430732133,102.67746126835546,6358.196788775791,1.0682838812359439
0.87,20.441857512659606,-0.0037659741424757314,4.7943372320442075,0.000655601890552994,0.02043673940344788,0.0015588339788827955,1.0,80.34897867610474,-1.4314217142118406,24.870520401821114,102.48550400863962,-0.03819985940987618,2.134117081357865,23.425636430732133,102.80091807512855,6492.510687921559,1.0682838812359439
0.8999999999999999,20.505109273794012,0.0153134361164435,4.817827908293938,0.0013561712547920126,0.022330187360060507,-0.003211893560546307,1.0,80.34897867610474,-1.4314217142118406,24.870520401821114,102.48550400863962,-0.03819985940987618,2.134117081357865,23.638597629727624,103.64818465319853,6441.573717686112,0.30053722470699523
0.9299999999999999,20.42658644363119,-0.00792524228171694,4.853813108430837,-0.0019423194439798605,0.020694244275348078,-0.0008350813126064751,1.0,80.34897867610474,-1.4314217142118406,24.870520401821114,102.48550400863962,-0.03819985940987618,2.134117081357865,23.638597629727624,104.6506215430734,6678.431840453804,0.30053722470699523
0.96,20.412529982666353,0.0268647186421784,4.986107096870775,0.003562558390458581,0.019262257873587516,-0.0017402553561391698,1.0,80.34897867610474,-1.4314217142118406,24.870520401821114,102.48550400863962,-0.03819985940987618,2.134117081357865,22.588974720544122,104.60679658780028,6662.277474113361,0.24570937867123185
0.99,20.383710400847995,0.03797359632484058,5.008578403823401,0.0008505721270980389,0.022655598276625617,-0.003390685689237821,1.0,80.34897867610474,-1.4314217142118406,24.870520401821114,102.48550400863962,-0.03819985940987618,2.134117081357865,22.588974720544122,105.23330513571533,6792.818126457814,0.24570937867123185
1.02,20.330644598786954,0.06344058257907315,5.138477403115303,-0.004734375364891658,0.021077373378701282,-0.0006401560940663499,1.0,80.34897867610474,-1.4314217142118406,24.870520401821114,102.48550400863962,-0.03819985940987618,2.134117081357865,23.369387120703905,105.70067115945402,6841.214330036567,-1.1541441503801662
1.05,20.359008259739433,0.059211008585928315,5.2440519303838125,0.004053366781907528,0.02273328153333307,-0.0011659615676391333,1.0,101.44914925010703,-2.379007345780121,23.07479200678698,106.53218200644379,0.03018616179329834,1.4632411578775895,23.369387120703905,105.87526892289324,6916.733303173145,-1.1541441503801662
1.08,20.31422748197136,0.027796398448423642,5.293284968294228,-0.00023198706297344077,0.02386293856833143,-0.0012146511413577423,1.0,101.44914925010703,-2.379007345780121,23.07479200678698,106.53218200644379,0.03018616179329834,1.4632411578775895,23.312796082960165,107.25703050445227,7194.239848883645,-1.8088252817689265
