time_s,x_m,y_m,altitude_m,vx_mps,vy_mps,vz_mps,speed_mps,mass_kg,roll_deg,pitch_deg,yaw_deg,p_dps,q_dps,r_dps,alpha_deg,beta_deg,qbar_pa,mach,airspeed_mps,load_factor_g,density_kgpm3,pressure_pa,temperature_k,wind_x_mps,wind_y_mps,wind_z_mps,thrust_n,mass_flow_kgps,propulsion_throttle_actual,propulsion_health,energy_j_per_kg,target_distance_m,guidance_mode,pitch_command_deg,heading_command_deg,roll_command_deg,elevator_command_deg,aileron_command_deg,rudder_command_deg,elevator_deg,aileron_deg,rudder_deg,throttle,elevator_saturated,aileron_saturated,rudder_saturated,elevator_failed,aileron_failed,rudder_failed,elevator_raw_rad,aileron_raw_rad,rudder_raw_rad,elevator_effective_rad,aileron_effective_rad,rudder_effective_rad,imu_ax_mps2,imu_ay_mps2,imu_az_mps2,gyro_p_rps,gyro_q_rps,gyro_r_rps,gps_valid,gps_x_m,gps_y_m,gps_z_m,gps_vx_mps,gps_vy_mps,gps_vz_mps,baro_alt_m,pitot_airspeed_mps,pitot_qbar_pa,mag_heading_deg
0.0,0.0,0.0,20.0,86.0,0.0,6.0,86.20904824900923,18.0,0.0,5.000000000000001,0.0,0.0,0.0,0.0,1.0090869015702202,0.0,4543.366193665201,0.2533941375411892,86.20904824900923,1.7400872986971718,1.2226496753673843,101084.96761777384,288.02,0.0,0.0,0.0,326.8,0.17539118863220368,0.86,nominal,3912.133,nan,pitch_program,12.000000000000002,0.0,0.0,-20.05352282957881,-0.0,0.0,-2.6999999999999997,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.047123889803846894,0.0,0.0,-0.047123889803846894,0.0,0.0,17.08237503538411,0.01421251978619979,0.4606039154704186,0.000988985189910357,-0.0019892199963123243,0.0018790631541648138,1.0,0.11140188189044599,-0.7015888405932479,21.088827502213036,85.93905660319169,-0.1992551608878452,5.726199720431493,21.63744828955775,86.04135887015845,4540.488943892901,-0.3872112908568312
0.03,2.5952546510678514,0.0,20.1729526389325,86.50848836892838,0.0,5.765087964416636,86.70037369650997,17.994738264341034,0.0,5.234794727757629,0.0,0.0,-7.826501877873444,0.0,1.4221340050852367,0.0,4595.22483836377,0.2548387870971885,86.70037369650997,1.7690183208935115,1.2226293655258118,101082.89391600437,288.01887580784694,0.0,0.0,0.0,332.605,0.1785066900092231,0.86,nominal,3956.306485553827,nan,pitch_program,11.987142857142857,0.0,0.0,-1.7237007728769524,-0.0,0.0,-2.1142204637261712,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.03690010820506303,0.0,0.0,-0.03690010820506303,0.0,0.0,17.333756331433076,0.016186268813138213,0.881378385065833,0.0026674889701805015,-0.13570332071793448,-0.001452428869052167,1.0,0.11140188189044599,-0.7015888405932479,21.088827502213036,85.93905660319169,-0.1992551608878452,5.726199720431493,21.63744828955775,86.40294463643146,4707.955689309306,-0.3872112908568312
0.06,5.205963901329536,0.0,20.339300027015604,87.02364167538947,0.0,5.544912936103398,87.20011622650253,17.98938306364076,0.0,5.5739886936700085,0.0,0.0,-11.306498552012421,0.0,1.9281838985107471,0.0,4648.277161990505,0.25630816360489794,87.20011622650253,1.7985487209606494,1.2226098315828546,101080.89944367715,288.0177945498244,0.0,0.0,0.0,338.40999999999997,0.18162219138624247,0.86,nominal,4001.3905315677075,nan,pitch_program,11.974285714285715,0.0,0.0,-0.6603986788887833,-0.0,0.0,-1.2419273928237384,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.021675722075483232,0.0,0.0,-0.021675722075483232,0.0,0.0,17.557265502790038,0.024088589004197667,1.3600072040002678,0.0009268134178762467,-0.19514151358091153,-0.0008076921861329596,1.0,0.11140188189044599,-0.7015888405932479,21.088827502213036,85.93905660319169,-0.1992551608878452,5.726199720431493,20.409415256422673,87.79629526598393,4640.863420325654,1.0683892489204136
0.09,7.832298701185458,0.0,20.49961879492696,87.54449332853072,0.0,5.3439589303784905,87.7074467146247,17.983934397899173,0.0,5.851985313410126,0.0,0.0,-9.266572170413179,0.0,2.358826313964668,0.0,4702.449468302384,0.25779983149452296,87.70744671462471,1.8288472840953747,1.222591005798339,101078.97728346949,288.01675247783294,0.0,0.0,0.0,344.215,0.18473769276326188,0.86,nominal,4047.330691254636,nan,pitch_program,11.961428571428572,0.0,0.0,-1.011164122557917,-0.0,0.0,-1.1034694306642456,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.019259174760198366,0.0,0.0,-0.019259174760198366,0.0,0.0,17.86355232002697,-0.005248104131969815,1.7998262273205643,-0.0009805663954867041,-0.16066488395438863,0.0011948755498690736,1.0,0.11140188189044599,-0.7015888405932479,21.088827502213036,85.93905660319169,-0.1992551608878452,5.726199720431493,20.409415256422673,87.92650826255478,4630.493574185333,1.0683892489204136
0.12,10.474445936356936,0.0,20.65435370132958,88.07157450571596,0.0,5.157830213420677,88.22247700232833,17.978392267116273,0.0,6.014824272248575,0.0,0.0,-5.4279689482699265,0.0,2.6631782684526857,0.0,4757.767778820667,0.2593141206218117,88.22247700232833,1.8593152849149013,1.2225728359213792,101077.12209967739,288.01574670094135,0.0,0.0,0.0,350.02,0.1878531941402813,0.86,nominal,4094.1527419383197,nan,pitch_program,11.948571428571428,0.0,0.0,-1.8759817280828814,-0.0,0.0,-1.5669768091154272,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.0273489046214589,0.0,0.0,-0.0273489046214589,0.0,0.0,18.170647514275878,-0.0193478173557523,1.979942870117967,-0.0011834404831108421,-0.09528202895622959,0.0028379889460046015,1.0,0.11140188189044599,-0.7015888405932479,21.088827502213036,85.93905660319169,-0.1992551608878452,5.726199720431493,21.208823938883235,87.96266556117051,4721.130302664517,1.1952044546169287
0.15,13.132623428929834,0.0,20.80377386601636,88.60591641909663,0.0,4.9806721562260305,88.74579155991422,17.972756671292064,0.0,6.101475655103521,0.0,0.0,-2.8883799790254687,0.0,2.8841792511258366,0.0,4814.309964566602,0.2608527495594302,88.74579155991424,1.8900053359506968,1.2225552903285153,101075.33066279205,288.01477546987087,0.0,0.0,0.0,355.825,0.1909686955173007,0.86,nominal,4141.923088781041,nan,pitch_program,11.935714285714285,0.0,0.0,-2.4586539633916344,-0.0,0.0,-2.1019831016811517,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.03668652594561885,0.0,0.0,-0.03668652594561885,0.0,0.0,18.39668385444379,-0.004307570333310237,2.21804550360791,-0.002341685227951984,-0.05099272810070997,0.0008338834782699445,1.0,0.11140188189044599,-0.7015888405932479,21.088827502213036,85.93905660319169,-0.1992551608878452,5.726199720431493,21.208823938883235,88.45387166093558,4848.137400570637,1.1952044546169287
0.18,15.80706747547757,0.0,20.948064084919928,89.14813488492452,0.0,4.8096739634521875,89.27778512651065,17.967027610426545,0.0,6.1654557323785415,0.0,0.0,-2.13266946410925,0.0,3.0772575501020105,0.0,4872.134957091147,0.2624168789694035,89.27778512651065,1.9211233388017523,1.2225383472999625,101073.60075455025,288.013837583448,0.0,0.0,0.0,361.63,0.19408419689432013,0.86,nominal,4190.691791206083,nan,pitch_program,11.922857142857143,0.0,0.0,-2.608007107463138,-0.0,0.0,-2.4055975051503435,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.04198559694263474,0.0,0.0,-0.04198559694263474,0.0,0.0,18.628192585636086,-0.03453127051426105,2.341362192334639,-0.000137137496174557,-0.03915547975716929,0.0019693560860418458,1.0,0.11140188189044599,-0.7015888405932479,21.088827502213036,85.93905660319169,-0.1992551608878452,5.726199720431493,21.071926760039347,89.67600327369323,4901.17365942077,-0.6211776040121522
0.21,18.498016961045888,0.0,21.087410365156206,89.69831618561055,0.0,4.644876007875893,89.81849920624539,17.961205084519715,0.0,6.228856306829531,0.0,0.0,-2.113352697340952,0.0,3.2645387318391355,0.0,4931.264191679682,0.2640066312532579,89.81849920624539,1.95263061238258,1.2225219849753384,101071.93014238428,288.01293183262646,0.0,0.0,0.0,367.435,0.19719969827133954,0.86,nominal,4240.478252688611,nan,pitch_program,11.91,0.0,0.0,-2.5735406621868293,-0.0,0.0,-2.5063633993722347,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.04374429357052308,0.0,0.0,-0.04374429357052308,0.0,0.0,18.99219374246921,-0.0013842643488433512,2.496386109970181,-0.00027636045831099155,-0.03701990913270336,0.0009038371518157357,1.0,18.98208958471666,-1.713619975241069,19.957706161922253,89.65247608418532,-0.10526843776182238,4.493583764303853,21.071926760039347,89.60824645300426,4969.586259722546,-0.6211776040121522
0.24,21.205708139533563,0.0,21.222020050296525,90.25637261625587,0.0,4.4869895046772985,90.3678364942943,17.955289093571576,0.0,6.285850283413729,0.0,0.0,-1.8997993761263474,0.0,3.43980102619422,0.0,4991.704144549778,0.2656217208753353,90.36783649429428,1.9843259764926104,1.2225061789904685,101070.31633813608,288.0120568696731,0.0,0.0,0.0,373.24,0.20031519964835895,0.86,nominal,4291.289859255994,nan,pitch_program,11.897142857142857,0.0,0.0,-2.5911791264004838,-0.0,0.0,-2.557252835589184,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.04463248178699249,0.0,0.0,-0.04463248178699249,0.0,0.0,19.23244484942061,0.011991379123843782,2.709930886580129,-0.001156052878014876,-0.03218482657899468,0.002059746144980635,1.0,18.98208958471666,-1.713619975241069,19.957706161922253,89.65247608418532,-0.10526843776182238,4.493583764303853,22.149132751049702,90.57874246552936,5030.366623780897,0.96636479327656
0.27,23.930377973376718,0.0,21.352099451782756,90.82232779477187,0.0,4.335980049540982,90.92577164396796,17.949279637582126,0.0,6.325559355287328,0.0,0.0,-1.3236357821011655,0.0,3.592257153774751,0.0,5053.469302849227,0.2672620738116485,90.92577164396796,2.0160383129314603,1.2224909051039314,101068.75686622964,288.0112113535634,0.0,0.0,0.0,379.045,0.20343070102537836,0.86,nominal,4343.140540614329,nan,pitch_program,11.884285714285713,0.0,0.0,-2.709118154555073,-0.0,0.0,-2.648372026968717,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.046222811688320174,0.0,0.0,-0.046222811688320174,0.0,0.0,19.611650070281126,-0.014648023339348011,2.8154751782148897,-0.00012926503656805364,-0.021244591496258104,0.0019921313363578906,1.0,18.98208958471666,-1.713619975241069,19.957706161922253,89.65247608418532,-0.10526843776182238,4.493583764303853,22.149132751049702,90.5386538316256,5126.0341419535525,0.96636479327656
0.3,26.672268326899886,0.0,21.477832123366294,91.39634511743895,0.0,4.191089052784584,91.4923883624992,17.943176716551363,0.0,6.345710506807538,0.0,0.0,-0.6717050575975976,0.0,3.720183081020063,0.0,5116.586562648079,0.26892793652350894,91.4923883624992,2.047731412829811,1.2224761417479466,101067.24952411422,288.0103940911981,0.0,0.0,0.0,384.84999999999997,0.20654620240239774,0.86,nominal,4396.054146529799,nan,pitch_program,11.871428571428572,0.0,0.0,-2.8569316101541675,-0.0,0.0,-2.7735077768799874,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.04840684253622404,0.0,0.0,-0.04840684253622404,0.0,0.0,19.84946573995553,-0.008599618327622044,3.0150458358479595,0.001327540893980221,-0.011530906661808456,-0.003169499137861095,1.0,18.98208958471666,-1.713619975241069,19.957706161922253,89.65247608418532,-0.10526843776182238,4.493583764303853,21.03472711436707,91.53983026886735,5101.367503383418,0.15315084236627227
0.32999999999999996,29.43162678553464,0.0,21.599376493045455,91.97861528782515,0.0,4.0514789893053536,92.06780193024336,17.93698033047929,0.0,6.351426063746436,0.0,0.0,-0.19051856478794546,0.0,3.8292888217833823,0.0,5181.086890276646,0.27061964820762746,92.06780193024338,2.0794542234147344,1.2224618703062202,101065.79241062608,288.00960405279517,0.0,0.0,0.0,390.655,0.20966170377941715,0.86,nominal,4450.057601618786,nan,pitch_program,11.85857142857143,0.0,0.0,-2.9701318069980505,-0.0,0.0,-2.8914821949508256,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.05046588456468446,0.0,0.0,-0.05046588456468446,0.0,0.0,20.110632569546283,-0.037993567675712256,3.1188756971123768,0.0004128106067157047,-0.0018654300297591176,0.0007710212336951604,1.0,18.98208958471666,-1.713619975241069,19.957706161922253,89.65247608418532,-0.10526843776182238,4.493583764303853,21.03472711436707,92.11579352040019,5120.186079487363,0.15315084236627227
0.36,32.208704910930216,0.0,21.716875578539312,92.56927084651926,0.0,3.9166361831286367,92.65209087790319,17.930690479365907,0.0,6.348425082451474,0.0,0.0,0.10003270985497448,0.0,3.925666898106873,0.0,5246.997701147641,0.2723374399996327,92.65209087790319,2.111242208358652,1.2224480739730088,101064.38380949321,288.0088403087395,0.0,0.0,0.0,396.46,0.21277720515643656,0.86,nominal,4505.174769915899,nan,pitch_program,11.845714285714285,0.0,0.0,-3.0405485486608685,-0.0,0.0,-2.9809220071768516,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.052026903770394095,0.0,0.0,-0.052026903770394095,0.0,0.0,20.46668709972053,-0.010010926938536517,3.2900695106336197,-0.002764898565117342,0.0034765482754838288,-0.0017905408690657711,1.0,18.98208958471666,-1.713619975241069,19.957706161922253,89.65247608418532,-0.10526843776182238,4.493583764303853,20.95021440092125,92.25962345620192,5174.858257688663,1.4453165796110432
0.39,35.00375645458167,0.0,21.830465490584682,93.16838478838189,0.0,3.7863304015123522,93.24529061558769,17.924307163211214,0.0,6.339321600133142,0.0,0.0,0.3034494112494301,0.0,4.012121887381944,0.0,5314.342009033379,0.2740814162719839,93.24529061558769,2.143082681251478,1.2224347367545603,101063.02208737926,288.00810197431116,0.0,0.0,0.0,402.265,0.21589270653345596,0.86,nominal,4561.4258453959455,nan,pitch_program,11.832857142857144,0.0,0.0,-3.092596795279305,-0.0,0.0,-3.047926880038324,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.05319635941670698,0.0,0.0,-0.05319635941670698,0.0,0.0,20.7471241394037,0.05568343899821002,3.3559709060090355,-0.00030060286488892997,0.004273824015756187,-0.00014273670584920425,1.0,18.98208958471666,-1.713619975241069,19.957706161922253,89.65247608418532,-0.10526843776182238,4.493583764303853,20.95021440092125,92.0681329448327,5301.834706319738,1.4453165796110432
0.42,37.81703674851817,0.0,21.940277538488683,93.77600979788326,0.0,3.66040159679997,93.84742166656766,17.91783038201521,0.0,6.324391791379354,0.0,0.0,0.49766029460875605,0.0,4.089074387963719,0.0,5383.1415142011465,0.275851637628624,93.84742166656767,2.153084038973388,1.22242184322182,101061.70566863226,288.0073881959998,0.0,0.0,0.0,404.1773684210526,0.21691906078826353,0.86,nominal,4618.829899454096,nan,pitch_program,11.82,0.0,0.0,-3.1456075734022293,-0.0,0.0,-3.106535296056667,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.054219269245605654,0.0,0.0,-0.054219269245605654,0.0,0.0,20.957534416560563,0.09481826429925523,3.425556869999631,-0.001155627257381093,0.005915644631636512,0.00016049970822573835,1.0,35.01686978282205,-1.266305003242795,21.332051564457426,93.94478605517747,-0.3243909562470774,3.773768069351769,21.167232899706946,94.16417609424511,5403.748199336083,1.1337337587800282
