time_s,x_m,y_m,altitude_m,vx_mps,vy_mps,vz_mps,speed_mps,mass_kg,roll_deg,pitch_deg,yaw_deg,p_dps,q_dps,r_dps,alpha_deg,beta_deg,qbar_pa,mach,airspeed_mps,load_factor_g,density_kgpm3,pressure_pa,temperature_k,wind_x_mps,wind_y_mps,wind_z_mps,thrust_n,mass_flow_kgps,propulsion_throttle_actual,propulsion_health,energy_j_per_kg,target_distance_m,guidance_mode,pitch_command_deg,heading_command_deg,roll_command_deg
0.0,0.0,0.0,20.0,85.0,0.0,8.0,85.37564055396598,18.0,0.0,6.000000000000002,0.0,0.0,0.0,0.0,0.623294571949261,-0.6710715042735446,4456.558066714115,0.25096171677176965,85.38149682454623,1.7460465049919478,1.2226496753673843,101084.96761777384,288.02,0.0,1.0,0.0,326.8,0.17539118863220368,0.86,nominal,3840.633,nan,pitch_program,13.0,0.0,0.0
0.03,2.5653074896002197,9.796055061467139e-05,20.232950907584534,85.51024965334067,0.003265351687155713,7.765030252817809,85.86209001221869,17.994738264341034,0.006199197183806406,6.265618543476623,-0.008705022830564126,0.1756402380193581,-8.853982910340157,-0.288028571306414,1.0768620520272147,-0.6565383938860415,4507.375667487685,0.2523919911485425,85.86787507888482,1.774327853792258,1.222622319984851,101082.17454493979,288.0184858191007,0.0,1.0,0.0,332.605,0.1785066900092231,0.86,nominal,3884.5667186510364,nan,pitch_program,12.985,0.0,0.0
0.06,5.146102579769902,0.00027610814216295074,20.45939307894457,86.02650300565607,0.0059382530516093116,7.548072378667819,86.357006961095,17.98938306364076,0.016649942063512377,6.577175471344131,-0.02293834725294604,0.29529611191863187,-10.385350351495866,-0.4693985448551966,1.5626515932980705,-0.6371102441497456,4559.377823330194,0.25384716389166767,86.3627279257233,1.8035059531836128,1.2225957293708172,101079.45957151141,288.01701394498684,0.0,1.0,0.0,338.40999999999997,0.18162219138624247,0.86,nominal,3929.4044327769366,nan,pitch_program,12.97,0.0,0.0
0.09,7.742554139905254,0.0005201044381725277,20.67988061284214,86.54838533784505,0.0081332098669859,7.349584463252365,86.8598840807406,17.983934397899173,0.02934509090724927,6.769879649857861,-0.040621725325839846,0.35467092978103515,-6.423713172005797,-0.5828746314223799,1.9157597730088365,-0.6147461999691746,4612.525665825006,0.25532574121268387,86.86554665746345,1.8332624385470124,1.2225698384221046,101076.81604913168,288.0155807760165,0.0,1.0,0.0,344.215,0.18473769276326188,0.86,nominal,3975.120082471776,nan,pitch_program,12.955,0.0,0.0
0.12,10.35487044074192,0.0008175413809410598,20.89472196264792,87.07721002788887,0.00991456475895107,7.161378326859369,87.37119630679251,17.978392267116273,0.04284273871807954,6.867826473798528,-0.0604413926634685,0.3714814693808023,-3.265307534658784,-0.6539258001208856,2.1659174478331664,-0.5906260491585215,4666.884408262433,0.2568291173766741,87.37680536017872,1.8633151072105039,1.2225446108851712,101074.24027519567,288.0141843072428,0.0,1.0,0.0,350.02,0.1878531941402813,0.86,nominal,4021.7701971750384,nan,pitch_program,12.94,0.0,0.0
0.15,12.983286268207522,0.0011571508306977801,21.1040931168828,87.61386091552009,0.011320314991890679,6.97903847449597,87.89138598692209,17.972756671292064,0.05639871799213723,6.952704609032803,-0.0816176514096996,0.36693877397427443,-2.8298775224020343,-0.6982973371416327,2.3978369006560847,-0.5654861289504771,4722.517285720348,0.2583585914406079,87.89694585178795,1.8939023914276332,1.2225200260638116,101071.73013561618,288.0128233947402,0.0,1.0,0.0,355.825,0.1909686955173007,0.86,nominal,4069.4083201157414,nan,pitch_program,12.925,0.0,0.0
0.18,15.628033976982017,0.0015283079980358395,21.308199019722043,88.15825695914985,0.012371905577935313,6.803530094641355,88.4203960909938,17.967027610426545,0.06978866222835607,7.050232593672552,-0.10366020892263361,0.3567690156494293,-3.251734718552321,-0.7256928228257055,2.636659184667093,-0.5398072132981115,4779.434960542223,0.2599139953924683,88.42591080151266,1.9249672181525985,1.2224960598639272,101069.28316944401,288.01149670637176,0.0,1.0,0.0,361.63,0.19408419689432013,0.86,nominal,4118.045272360873,nan,pitch_program,12.91,0.0,0.0
0.21,18.289337537336213,0.0019206890884714916,21.507294008449605,88.71011867847314,0.013079369681188405,6.636499624252076,88.95801512107495,17.961205084519715,0.08304933078445002,7.138942982965808,-0.12622521788955768,0.34912381543149557,-2.9580064800560857,-0.7424636990289188,2.8599068289305483,-0.513897179928522,4837.631425522249,0.26149470775315287,88.96348855312519,1.956227572310152,1.222472682393969,101066.89632387873,288.01020258894505,0.0,1.0,0.0,367.435,0.19719969827133954,0.86,nominal,4167.678731928661,nan,pitch_program,12.895,0.0,0.0
0.24,20.967422670513976,0.0023240584760624264,21.70162273346501,89.26950443925881,0.013445646253031157,6.477624167180149,89.50421341181368,17.955289093571576,0.09629159694038456,7.2022548298246205,-0.14908720316403443,0.3462846191740415,-2.111575872944604,-0.7528023092434647,3.051290416018711,-0.48794344104117043,4897.120300602291,0.26310064169289593,89.50964935231833,1.9875051037831102,1.2224498649022044,101064.5666625705,288.0089394522325,0.0,1.0,0.0,373.24,0.20031519964835895,0.86,nominal,4218.322327812879,nan,pitch_program,12.88,0.0,0.0
0.27,23.66252319742631,0.002728135722608149,21.89139018751564,89.8366842304112,0.013469241551524087,6.3255818016876635,90.05910836814299,17.949279637582126,0.10961185138553872,7.245073911002106,-0.17212720981530605,0.34743783235709297,-1.4286694985011539,-0.759338683536268,3.216647743496948,-0.4620569117264266,4957.931609390344,0.26473214268337897,90.06451055538925,2.018860221383893,1.2224275832955322,101062.29172488241,288.0077059637811,0.0,1.0,0.0,379.045,0.20343070102537836,0.86,nominal,4270.002701614861,nan,pitch_program,12.865,0.0,0.0
0.3,26.374878668369842,0.0031224968419274798,22.07677730627595,90.4118490314511,0.013145370643977684,6.179570625343648,90.62278803479997,17.943176716551363,0.12306581119556369,7.2778344086046936,-0.19528963298085716,0.3508764122969349,-1.0935695018097291,-0.763669585979167,3.3669938324592064,-0.4363027084750419,5020.092728598429,0.26638946994319285,90.62816019570846,2.0503787230092447,1.2224058163073648,101060.06933882042,288.0065009475092,0.0,1.0,0.0,384.84999999999997,0.20654620240239774,0.86,nominal,4322.744083770733,nan,pitch_program,12.850000000000001,0.0,0.0
0.32999999999999996,29.104730462213947,0.003496501332517165,22.257960798512496,90.99505979480347,0.012466816352989496,6.039449741218192,91.19526312072392,17.93698033047929,0.13667117671381177,7.303649905202272,-0.2185398441030978,0.35516042704820094,-0.8622568130698526,-0.7667886600161377,3.505591708426172,-0.4107169331671056,5083.622939843468,0.2680726554538811,91.20060900029868,2.082028700054362,1.2223845431690652,101057.89738328279,288.00532325480964,0.0,1.0,0.0,390.655,0.20966170377941715,0.86,nominal,4376.564039093767,nan,pitch_program,12.835,0.0,0.0
0.36,31.852321219618076,0.003839249468427397,22.43511460390051,91.5863585801377,0.01142493786367441,5.905126846267149,91.77653148582851,17.930690479365907,0.15042231214904642,7.3206745729504545,-0.24185213115392137,0.35946868054909187,-0.569418173824517,-0.7693324610823077,3.630713042156128,-0.3853160947851537,5148.540397506695,0.2697816934668037,91.78185486082499,2.1137316387563656,1.2223637434386947,101055.77377057241,288.00417175507465,0.0,1.0,0.0,396.46,0.21277720515643656,0.86,nominal,4431.479182414977,nan,pitch_program,12.82,0.0,0.0
0.39,34.61789608896712,0.004139560695196199,22.608403074990182,92.18582897830159,0.01001037422562673,5.776282369655789,92.36662060851992,17.924307163211214,0.1643066719445298,7.328394954000228,-0.2652148974387105,0.3635285387740677,-0.25946649324455745,-0.7716944528635011,3.7421038929195913,-0.36010447768974474,5214.866880867193,0.2715166652795602,92.3719252905871,2.145458004119473,1.222343397801416,101053.69652811332,288.00304538001257,0.0,1.0,0.0,402.265,0.21589270653345596,0.86,nominal,4487.508997334481,nan,pitch_program,12.805,0.0,0.0
0.42,37.40170310811571,0.004385957398648471,22.777979289597678,92.7935673049529,0.008213223448409095,5.652540486916518,92.96557112497128,17.91783038201521,0.17831548717250703,7.328643308501096,-0.28863002239543123,0.3674007143111705,-0.010593041952906283,-0.7741000853306019,3.8418868720414006,-0.3350800206397521,5282.626032276167,0.273277690843448,92.97086096269733,2.155317283472426,1.222323488267506,101051.66381866319,288.0019431346176,0.0,1.0,0.0,404.1773684210526,0.21691906078826353,0.86,nominal,4544.67437789638,nan,pitch_program,12.79,0.0,0.0
0.44999999999999996,40.20379861002329,0.004567625376109159,22.943963515285084,93.40318339691936,0.0060555992486895915,5.532807522913547,93.566910093443,17.911322810191564,0.19244683085326075,7.323235846871126,-0.31210452601979705,0.37126746229168667,0.1777367155120591,-0.7766750454747884,3.932367065077501,-0.3102609197069471,5351.096909786418,0.27504574409301136,93.57218899457223,2.1542968536613922,1.2223040007006054,101049.6741984351,288.0008642371506,0.0,1.0,0.0,404.14342105263154,0.21690084148196515,0.86,nominal,4602.386752024393,nan,pitch_program,12.775,0.0,0.0
