time_s,x_m,y_m,altitude_m,vx_mps,vy_mps,vz_mps,speed_mps,mass_kg,roll_deg,pitch_deg,yaw_deg,p_dps,q_dps,r_dps,alpha_deg,beta_deg,qbar_pa,mach,airspeed_mps,load_factor_g,density_kgpm3,pressure_pa,temperature_k,wind_x_mps,wind_y_mps,wind_z_mps,thrust_n,mass_flow_kgps,propulsion_throttle_actual,propulsion_health,energy_j_per_kg,target_distance_m,guidance_mode,pitch_command_deg,heading_command_deg,roll_command_deg,elevator_command_deg,aileron_command_deg,rudder_command_deg,elevator_deg,aileron_deg,rudder_deg,throttle,elevator_saturated,aileron_saturated,rudder_saturated,elevator_failed,aileron_failed,rudder_failed,elevator_raw_rad,aileron_raw_rad,rudder_raw_rad,elevator_effective_rad,aileron_effective_rad,rudder_effective_rad,sensor_time_s,imu_valid,imu_ax_mps2,imu_ay_mps2,imu_az_mps2,gyro_p_rps,gyro_q_rps,gyro_r_rps,imu_accel_norm_mps2,imu_gyro_norm_rps,gps_valid,gps_latency_s,gps_x_m,gps_y_m,gps_z_m,gps_vx_mps,gps_vy_mps,gps_vz_mps,baro_valid,baro_alt_m,baro_bias_m,pitot_valid,pitot_airspeed_mps,pitot_qbar_pa,pitot_compressibility_factor,mag_valid,mag_heading_deg,mag_x_ut,mag_y_ut,mag_z_ut,radar_valid,radar_agl_m,optical_flow_valid,optical_flow_x_radps,optical_flow_y_radps,optical_flow_quality,horizon_valid,horizon_roll_deg,horizon_pitch_deg
0.0,0.0,0.0,20.0,85.0,0.0,8.0,85.37564055396598,18.0,0.0,6.000000000000002,0.0,0.0,0.0,0.0,0.5847693590724268,0.08811800200359583,4448.934745633113,0.25074697923505807,85.30843941744567,1.7465918301190293,1.2226496753673843,101084.96761777384,288.02,0.0724,-0.1312,-0.0508,326.8,0.17539118863220368,0.86,nominal,3840.633,nan,pitch_program,13.0,0.0,0.0,-20.05352282957881,-0.0,0.07490030170305646,-2.6999999999999997,0.0,0.04494018102183387,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.047123889803846894,0.0,0.0007843541252732707,-0.047123889803846894,0.0,0.0007843541252732707,0.0,1.0,17.095382095157238,-0.05757402465052493,0.14683972497508235,0.0016677683591043149,0.0011681274632859406,0.0012765720485123657,17.096109664264787,0.00240324973008537,1.0,0.0,-1.885154541229685,1.8645638091475825,21.162662438547994,85.32748210022089,0.18147237523479218,7.846341299741817,1.0,20.771163472887363,0.0,1.0,85.5597971231538,4458.492166482902,1.0,1.0,-0.8198733225718878,19.523475325297145,-0.00615746722134172,-43.81279554351524,1.0,20.39618647858491,1.0,-0.0077448575321814855,4.273240466216326,0.95,1.0,0.17459483210835952,5.697481511065039
0.03,2.565315651091616,-1.2835227588499162e-05,20.23292478961755,85.51052170305388,-0.0004278409196166387,7.7641596539183535,85.86228215720236,17.994738264341034,-0.0008126534808297882,6.2686802572688265,0.0011411212305384689,-0.02302376409959119,-8.95602525572747,0.0377561654122233,1.0424210530708349,0.08621106286110981,4499.716784583913,0.25217746875027874,85.79489108272011,1.7747823454395577,1.2226223230518514,101082.17485808964,288.01848598886744,0.0724,-0.1312,-0.0508,332.605,0.1785066900092231,0.86,nominal,3884.582960509618,nan,pitch_program,12.985,0.0,0.0,-0.5076641782955752,0.019596933469623982,0.08876190311127068,-1.384598506977345,0.0,0.07123321427549595,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.02416580276495235,0.0,0.0012432541258860315,-0.02416580276495235,0.0,0.0012432541258860315,0.03,1.0,17.401843438094936,-0.03623248195329441,0.6632483211486485,0.001570338436026479,-0.15699138909423582,0.0023585170192547437,17.41451596146797,0.15701695709403976,1.0,0.0,-1.885154541229685,1.8645638091475825,21.162662438547994,85.32748210022089,0.18147237523479218,7.846341299741817,1.0,20.771163472887363,0.0,1.0,85.38121134640805,4486.735516999989,1.0,1.0,-0.8198733225718878,19.523475325297145,-0.00615746722134172,-43.81279554351524,1.0,20.39618647858491,1.0,-0.0077448575321814855,4.273240466216326,0.95,1.0,0.17459483210835952,5.697481511065039
0.06,5.146126351367488,-3.617815347398751e-05,20.459319423908276,86.02702334252905,-0.0007780975295162784,7.546487809690894,86.35738662119927,17.98938306364076,-0.0023930187175695457,6.583396278429167,0.003007817133021754,-0.04571476105709507,-10.490562141127345,0.0615390204976536,1.532306343764975,0.08366703131054541,4551.683015970467,0.2536328649190527,86.2898201753368,1.8038840055193044,1.2225957380198964,101079.46045460348,288.01701442374457,0.0724,-0.1312,-0.0508,338.40999999999997,0.18162219138624247,0.86,nominal,3929.4364968501136,nan,pitch_program,12.97,0.0,0.0,0.21022988562415065,0.038291376089043934,0.09560172948391238,-0.42770147141644776,0.0,0.0858543234005458,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.007464798891841429,0.0,0.0014984406204115387,-0.007464798891841429,0.0,0.0014984406204115387,0.06,1.0,17.709298369364173,-0.05917296124518267,1.2014067117514668,-0.0042440123229507765,-0.1845638082494123,0.0007271673342928209,17.750102204256418,0.18461402906728203,1.0,0.0,-1.885154541229685,1.8645638091475825,21.162662438547994,85.32748210022089,0.18147237523479218,7.846341299741817,1.0,20.52595578551106,0.0,1.0,85.8708535049351,4518.79852724252,1.0,1.0,0.07966163587646898,19.046817770103374,-0.026278810593590194,-44.018787527444225,1.0,20.444305666138256,1.0,0.00043591581163411554,4.219150776160496,0.9488517014402293,1.0,-0.16146392136388038,6.404408653497127
0.09,7.742600284586727,-6.814837149339221e-05,20.6797417231004,86.54913110730799,-0.0010656739339801567,7.347409973070713,86.86044283722036,17.983934397899173,-0.004699754940364417,6.777942640720416,0.00532781771603982,-0.06789456837509925,-6.4848897162545,0.07640697717232767,1.8881059597634784,0.08075397993220808,4604.794362264303,0.25511166673187746,86.79271552817156,1.8336029467110406,1.2225698547312265,101076.81771432447,288.01558167879983,0.0724,-0.1312,-0.0508,344.215,0.18473769276326188,0.86,nominal,3975.167254107856,nan,pitch_program,12.955,0.0,0.0,-1.0781114523050068,0.055908865188453394,0.09802819289395946,-0.8179474599495833,0.0,0.093158645096594,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.01427587628444468,0.0,0.0016259250836324361,-0.01427587628444468,0.0,0.0016259250836324361,0.09,1.0,17.98304727364492,-0.020464770844365456,1.3930229743068236,-0.0007838367554110045,-0.11487368249400852,0.0038784135584643098,18.03693214102499,0.1149418088491907,1.0,0.0,-1.885154541229685,1.8645638091475825,21.162662438547994,85.32748210022089,0.18147237523479218,7.846341299741817,1.0,20.52595578551106,0.0,1.0,87.16321313007538,4636.748170622902,1.0,1.0,0.07966163587646898,19.046817770103374,-0.026278810593590194,-44.018787527444225,1.0,20.444305666138256,1.0,0.00043591581163411554,4.219150776160496,0.9488517014402293,1.0,-0.16146392136388038,6.404408653497127
0.12,10.354945375660353,-0.00010710938458306974,20.89450150819018,87.07816970245423,-0.0012987004363225845,7.158659502992707,87.37192939552055,17.978392267116273,-0.00769125528567216,6.876772688922876,0.007928243708311598,-0.08941221962351686,-3.294345045030546,0.08571000873590087,2.1399499743718264,0.07763750507279099,4659.1158638361385,0.2566152647777195,87.30404997587124,1.863635201991413,1.2225446367716177,101074.242918239,288.01418574019675,0.0724,-0.1312,-0.0508,350.02,0.1878531941402813,0.86,nominal,4021.832086363207,nan,pitch_program,12.94,0.0,0.0,-2.1346949795603085,0.07232862146401582,0.0977358866112788,-1.6079959717160184,0.043397172878409496,0.09590499000540488,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.028064824065250134,0.0007574235527854305,0.0016738578446865696,-0.028064824065250134,0.0007574235527854305,0.0016738578446865696,0.12,1.0,18.24878389522101,-0.022914402604420354,1.507596955957725,0.00022065914016543135,-0.056820824857833255,-0.0013417510483704105,18.310966312730123,0.056837092851908806,1.0,0.0,-1.885154541229685,1.8645638091475825,21.162662438547994,85.32748210022089,0.18147237523479218,7.846341299741817,1.0,20.83507668395215,0.0,1.0,87.19635636300067,4705.362797931159,1.0,1.0,-1.887193585649787,18.833928173795886,-0.0031861778493155754,-44.08435906706946,1.0,20.159393524313657,1.0,-0.01322277616761533,4.181187562789071,0.9477637462295245,1.0,0.2756659793624844,7.483512588187403
0.15,12.983396278682367,-0.0001515614865877624,21.103775005707984,87.6150301007338,-0.0014817367334897548,6.975783250593413,87.89229234527504,17.972756671292064,-0.01052984089445572,6.962384361914077,0.010708478090053332,-0.08345446043123617,-2.8537375573312396,0.09154571673332994,2.373381038623128,0.07438899336437696,4714.7108410331975,0.2581449614946437,87.8242664868842,1.8942015627926159,1.2225200634168387,101071.7339493958,288.0128254624629,0.0724,-0.1312,-0.0508,355.825,0.1909686955173007,0.86,nominal,4069.4848620133735,nan,pitch_program,12.925,0.0,0.0,-2.2361438875987214,0.06371205988241999,0.09571350983934737,-1.9848847212456402,0.05558610508081579,0.09579010190577038,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.03464277365826626,0.0009701605520197842,0.0016718526690765881,-0.03464277365826626,0.0009701605520197842,0.0016718526690765881,0.15,1.0,18.547936065215143,-0.04428893492982039,1.6684163105759313,-0.00158959931042116,-0.049940256266360866,-3.1143085583690494e-05,18.62287589966871,0.049965558055617344,1.0,0.0,-1.885154541229685,1.8645638091475825,21.162662438547994,85.32748210022089,0.18147237523479218,7.846341299741817,1.0,20.83507668395215,0.0,1.0,87.47248388332886,4732.516378393873,1.0,1.0,-1.887193585649787,18.833928173795886,-0.0031861778493155754,-44.08435906706946,1.0,20.159393524313657,1.0,-0.01322277616761533,4.181187562789071,0.9477637462295245,1.0,0.2756659793624844,7.483512588187403
0.18,15.628185196877174,-0.00020008546067700535,21.30776761189908,88.1596306064936,-0.0016174658029747652,6.799753539703255,88.42147431190178,17.967027610426545,-0.012952231111346843,7.060839267580007,0.013605998950054153,-0.06895627605974669,-3.2818505719838895,0.09518923997515555,2.613876597752464,0.07105798555215524,4771.590016126761,0.25970059027519754,88.353308208324,1.9252437575698162,1.2224961105196348,101069.28834141615,288.01149951052264,0.0724,-0.1312,-0.0508,361.63,0.19408419689432013,0.86,nominal,4118.1363789963825,nan,pitch_program,12.91,0.0,0.0,-2.026280396443784,0.04771771969760529,0.09259150692722008,-2.0097221263645264,0.02223444203232632,0.0938709449186402,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.03507626815524252,0.00038806422080791376,0.001638357060788512,-0.03507626815524252,0.00038806422080791376,0.001638357060788512,0.18,1.0,18.753214701569945,-0.05560065963684891,1.8890093707736373,-0.0010637660494835742,-0.059847877355273846,0.00077437161324682,18.84819645163435,0.0598623393590272,1.0,0.0,-1.885154541229685,1.8645638091475825,21.162662438547994,85.32748210022089,0.18147237523479218,7.846341299741817,1.0,20.08187480272944,0.0,1.0,87.96371838034176,4835.794044713838,1.0,1.0,-0.5292891007058576,18.72174359807949,0.03395657026047176,-44.2246860112258,1.0,21.361401433256283,1.0,0.007989099806898024,4.1389350818013275,0.9467305809702523,1.0,-0.5170121922993067,6.703097305082287
0.21,18.289535851065146,-0.0002513007435720023,21.50673466339758,88.71168847293245,-0.001707176096499898,6.632235049949992,88.9592615548873,17.961205084519715,-0.015554247990773266,7.150524752818186,0.016574898323368427,-0.07449214182242665,-2.989541122693762,0.09745957916344898,2.8388014477141823,0.06770860253541704,4829.747281002639,0.2612815262977918,88.89096234633776,1.9564853123972954,1.222472748071046,101066.90302950979,288.0102062246879,0.0724,-0.1312,-0.0508,367.435,0.19719969827133954,0.86,nominal,4167.784127682234,nan,pitch_program,12.895,0.0,0.0,-2.073412658352257,0.04999729433770579,0.08883729725802435,-2.047936445557165,0.00889377681293053,0.09085075632227069,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.035743233846562125,0.00015522568832316552,0.001585644825750678,-0.035743233846562125,0.00015522568832316552,0.001585644825750678,0.21,1.0,19.043942513026586,0.05301886777827848,2.089874603681286,-0.0024846035030920074,-0.05046733041262189,0.00273664429204308,19.158343699258396,0.050602508984491076,1.0,0.0,18.158695065027977,-0.8509669720612799,22.527960195728404,88.7926495699865,-0.10867357058697534,6.691812551598902,1.0,20.08187480272944,0.0,1.0,88.74410393150788,4826.273892044203,1.0,1.0,-0.5292891007058576,18.72174359807949,0.03395657026047176,-44.2246860112258,1.0,21.361401433256283,1.0,0.007989099806898024,4.1389350818013275,0.9467305809702523,1.0,-0.5170121922993067,6.703097305082287
0.24,20.967673682092766,-0.0003038280739089288,21.70092194933861,89.27126103425394,-0.0017509110112308842,6.472909531367651,89.5056233290002,17.955289093571576,-0.018559754408781555,7.21463377302159,0.019584368219717405,-0.08764091984031219,-2.1369970986305824,0.09889229662318026,3.0316388167010886,0.0643778407446226,4889.196114184614,0.26288767881918107,89.43719781458071,1.9877486412994965,1.222449947185573,101064.57506366748,288.00894400732926,0.0724,-0.1312,-0.0508,373.24,0.20031519964835895,0.86,nominal,4218.441649990914,nan,pitch_program,12.88,0.0,0.0,-2.3309024378041,0.05888423118700842,0.08473589621181729,-2.217716040905326,0.03888804943737726,0.08718184025599865,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.03870644678809119,0.0006787245023605616,0.0015216101604149125,-0.03870644678809119,0.0006787245023605616,0.0015216101604149125,0.24,1.0,19.344693632310843,-0.06643033005079402,2.2924102424567083,-0.0011281488321422625,-0.037253664049117,0.0028833722643835068,19.480162459190087,0.03738210856127504,1.0,0.0,18.158695065027977,-0.8509669720612799,22.527960195728404,88.7926495699865,-0.10867357058697534,6.691812551598902,1.0,22.184772627810023,0.0,1.0,89.39016185557769,4883.799901611156,1.0,1.0,-0.9678231669464584,18.63271871862083,-0.004924025479897843,-44.29955824964862,1.0,21.59723050518147,1.0,0.016969294953411727,4.126323520968197,0.9457476951266535,1.0,-0.6114745370922305,7.1713687187045565
0.27,23.662832283026518,-0.0003562678423104099,21.890535333932526,89.83862003112506,-0.00174799228004937,6.320446153130466,90.06067783293086,17.949279637582126,-0.02135705984256065,7.258031697810835,0.02261888248501684,-0.08050236358319289,-1.4466324287894181,0.09984090796891479,3.1981947274250104,0.061048332522815135,4949.966514170215,0.26451939294728416,89.99213184519212,2.0190918655914727,1.2224276836677437,101062.3019727987,288.0077115203294,0.0724,-0.1312,-0.0508,379.045,0.20343070102537836,0.86,nominal,4270.135664195991,nan,pitch_program,12.865,0.0,0.0,-2.5431927096722045,0.04934385450419104,0.08041562900054346,-2.413002042165453,0.015555219774950904,0.08312211350272554,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.0421148304931342,0.00027148980094422466,0.0014507545618389973,-0.0421148304931342,0.00027148980094422466,0.0014507545618389973,0.27,1.0,19.557018677145507,-0.035171949599325424,2.4363364714997946,0.0005022267174624455,-0.0231364895981299,-0.00034800627704507665,19.70822041703961,0.023144556400349715,1.0,0.0,18.158695065027977,-0.8509669720612799,22.527960195728404,88.7926495699865,-0.10867357058697534,6.691812551598902,1.0,22.184772627810023,0.0,1.0,90.06169566647823,4954.428180965652,1.0,1.0,-0.9678231669464584,18.63271871862083,-0.004924025479897843,-44.29955824964862,1.0,21.59723050518147,1.0,0.016969294953411727,4.126323520968197,0.9457476951266535,1.0,-0.6114745370922305,7.1713687187045565
0.3,26.37525104165433,-0.0004072028815739853,22.075756333103907,90.41395862092712,-0.0016978346421191804,6.174033305712661,90.62451436366108,17.943176716551363,-0.024372743313482045,7.291252782838627,0.02567229711075376,-0.08763476581083557,-1.1074097344298532,0.10051929448375416,3.3495912575542763,0.05775009526005408,5012.085920544372,0.26617692981140795,90.55585312144737,2.0505998311172213,1.222405936182793,101060.08157794716,288.0065075838348,0.0724,-0.1312,-0.0508,384.84999999999997,0.20654620240239774,0.86,nominal,4322.890517668739,nan,pitch_program,12.850000000000001,0.0,0.0,-2.6382534178350103,0.05271276108731065,0.07598598725435159,-2.5481528675671874,0.006222087909980362,0.07884043775370117,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.04447365738318245,0.00010859592037768987,0.0013760252225157275,-0.04447365738318245,0.00010859592037768987,0.0013760252225157275,0.3,1.0,19.93776055731832,-0.02967833868051136,2.578083856956684,-0.0021778892219892687,-0.021585059420907667,0.0028740781066606464,20.10377310900234,0.021884202444470254,1.0,0.0,18.158695065027977,-0.8509669720612799,22.527960195728404,88.7926495699865,-0.10867357058697534,6.691812551598902,1.0,22.082118652058313,0.0,1.0,90.33207046666453,5026.21361782548,1.0,1.0,-0.006427925153708799,18.466653359827546,0.002044014257031811,-44.29814942937408,1.0,21.91274571361549,1.0,0.0060723177873788165,4.091803364298033,0.9448106091672402,1.0,0.4682548556907914,7.885628535139292
0.32999999999999996,29.105171202531626,-0.0004551756946495401,22.256762146682117,90.99733869590987,-0.0015990937691851591,6.033527119273708,91.19714415371925,17.93698033047929,-0.027764010557583634,7.317489845487448,0.02874059767697118,-0.10003875433838083,-0.8746148361291962,0.10104876600316919,3.4891728217392055,0.054498167518357926,5075.5736499742425,0.26786032234274115,91.12837269338344,2.082241054052269,1.2223846839043888,101057.91175211924,288.00533104604654,0.0724,-0.1312,-0.0508,390.655,0.20966170377941715,0.86,nominal,4376.723827402884,nan,pitch_program,12.835,0.0,0.0,-2.6999508451659096,0.06054281522201589,0.07152048489104992,-2.639231654126421,0.03881452429720168,0.07444846603611043,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.04606328208736223,0.0006774412465815074,0.0012993708553892985,-0.04606328208736223,0.0006774412465815074,0.0012993708553892985,0.32999999999999996,1.0,20.177116523441846,-0.06022663040738832,2.7708252205536,-0.002579518438566566,-0.014772025064133415,0.00274038189286099,20.366568951357912,0.015243894934989913,1.0,0.0,18.158695065027977,-0.8509669720612799,22.527960195728404,88.7926495699865,-0.10867357058697534,6.691812551598902,1.0,22.082118652058313,0.0,1.0,90.82264625611252,5065.7040781250225,1.0,1.0,-0.006427925153708799,18.466653359827546,0.002044014257031811,-44.29814942937408,1.0,21.91274571361549,1.0,0.0060723177873788165,4.091803364298033,0.9448106091672402,1.0,0.4682548556907914,7.885628535139292
