time_s,x_m,y_m,altitude_m,vx_mps,vy_mps,vz_mps,speed_mps,mass_kg,roll_deg,pitch_deg,yaw_deg,p_dps,q_dps,r_dps,alpha_deg,beta_deg,qbar_pa,mach,airspeed_mps,load_factor_g,density_kgpm3,pressure_pa,temperature_k,wind_x_mps,wind_y_mps,wind_z_mps,thrust_n,mass_flow_kgps,propulsion_throttle_actual,propulsion_health,energy_j_per_kg,target_distance_m,guidance_mode,pitch_command_deg,heading_command_deg,roll_command_deg
0.0,0.0,0.0,20.0,85.0,0.0,8.0,85.37564055396598,18.0,0.0,6.000000000000002,0.0,0.0,0.0,0.0,0.5847693590724268,0.08811800200359583,4448.934745633113,0.25074697923505807,85.30843941744567,1.7465918301190293,1.2226496753673843,101084.96761777384,288.02,0.0724,-0.1312,-0.0508,326.8,0.17539118863220368,0.86,nominal,3840.633,nan,pitch_program,13.0,0.0,0.0
0.03,2.565315651091616,-1.2835227588499162e-05,20.23292478961755,85.51052170305388,-0.0004278409196166387,7.7641596539183535,85.86228215720236,17.994738264341034,-0.0008126534808297882,6.2686802572688265,0.0011411212305384689,-0.02302376409959119,-8.95602525572747,0.0377561654122233,1.0424210530708349,0.08621106286110981,4499.716784583913,0.25217746875027874,85.79489108272011,1.7747823454395577,1.2226223230518514,101082.17485808964,288.01848598886744,0.0724,-0.1312,-0.0508,332.605,0.1785066900092231,0.86,nominal,3884.582960509618,nan,pitch_program,12.985,0.0,0.0
0.06,5.146126351367488,-3.617815347398751e-05,20.459319423908276,86.02702334252905,-0.0007780975295162784,7.546487809690894,86.35738662119927,17.98938306364076,-0.0023930187175695457,6.583396278429167,0.003007817133021754,-0.04571476105709507,-10.490562141127345,0.0615390204976536,1.532306343764975,0.08366703131054541,4551.683015970467,0.2536328649190527,86.2898201753368,1.8038840055193044,1.2225957380198964,101079.46045460348,288.01701442374457,0.0724,-0.1312,-0.0508,338.40999999999997,0.18162219138624247,0.86,nominal,3929.4364968501136,nan,pitch_program,12.97,0.0,0.0
0.09,7.742600284586727,-6.814837149339221e-05,20.6797417231004,86.54913110730799,-0.0010656739339801567,7.347409973070713,86.86044283722036,17.983934397899173,-0.004699754940364417,6.777942640720416,0.00532781771603982,-0.06789456837509925,-6.4848897162545,0.07640697717232767,1.8881059597634784,0.08075397993220808,4604.794362264303,0.25511166673187746,86.79271552817156,1.8336029467110406,1.2225698547312265,101076.81771432447,288.01558167879983,0.0724,-0.1312,-0.0508,344.215,0.18473769276326188,0.86,nominal,3975.167254107856,nan,pitch_program,12.955,0.0,0.0
0.12,10.354945375660353,-0.00010710938458306974,20.89450150819018,87.07816970245423,-0.0012987004363225845,7.158659502992707,87.37192939552055,17.978392267116273,-0.00769125528567216,6.876772688922876,0.007928243708311598,-0.08941221962351686,-3.294345045030546,0.08571000873590087,2.1399499743718264,0.07763750507279099,4659.1158638361385,0.2566152647777195,87.30404997587124,1.863635201991413,1.2225446367716177,101074.242918239,288.01418574019675,0.0724,-0.1312,-0.0508,350.02,0.1878531941402813,0.86,nominal,4021.832086363207,nan,pitch_program,12.94,0.0,0.0
0.15,12.983396278682367,-0.0001515614865877624,21.103775005707984,87.6150301007338,-0.0014817367334897548,6.975783250593413,87.89229234527504,17.972756671292064,-0.01052984089445572,6.962384361914077,0.010708478090053332,-0.08345446043123617,-2.8537375573312396,0.09154571673332994,2.373381038623128,0.07438899336437696,4714.7108410331975,0.2581449614946437,87.8242664868842,1.8942015627926159,1.2225200634168387,101071.7339493958,288.0128254624629,0.0724,-0.1312,-0.0508,355.825,0.1909686955173007,0.86,nominal,4069.4848620133735,nan,pitch_program,12.925,0.0,0.0
0.18,15.628185196877174,-0.00020008546067700535,21.30776761189908,88.1596306064936,-0.0016174658029747652,6.799753539703255,88.42147431190178,17.967027610426545,-0.012952231111346843,7.060839267580007,0.013605998950054153,-0.06895627605974669,-3.2818505719838895,0.09518923997515555,2.613876597752464,0.07105798555215524,4771.590016126761,0.25970059027519754,88.353308208324,1.9252437575698162,1.2224961105196348,101069.28834141615,288.01149951052264,0.0724,-0.1312,-0.0508,361.63,0.19408419689432013,0.86,nominal,4118.1363789963825,nan,pitch_program,12.91,0.0,0.0
0.21,18.289535851065146,-0.0002513007435720023,21.50673466339758,88.71168847293245,-0.001707176096499898,6.632235049949992,88.9592615548873,17.961205084519715,-0.015554247990773266,7.150524752818186,0.016574898323368427,-0.07449214182242665,-2.989541122693762,0.09745957916344898,2.8388014477141823,0.06770860253541704,4829.747281002639,0.2612815262977918,88.89096234633776,1.9564853123972954,1.222472748071046,101066.90302950979,288.0102062246879,0.0724,-0.1312,-0.0508,367.435,0.19719969827133954,0.86,nominal,4167.784127682234,nan,pitch_program,12.895,0.0,0.0
0.24,20.967673682092766,-0.0003038280739089288,21.70092194933861,89.27126103425394,-0.0017509110112308842,6.472909531367651,89.5056233290002,17.955289093571576,-0.018559754408781555,7.21463377302159,0.019584368219717405,-0.08764091984031219,-2.1369970986305824,0.09889229662318026,3.0316388167010886,0.0643778407446226,4889.196114184614,0.26288767881918107,89.43719781458071,1.9877486412994965,1.222449947185573,101064.57506366748,288.00894400732926,0.0724,-0.1312,-0.0508,373.24,0.20031519964835895,0.86,nominal,4218.441649990914,nan,pitch_program,12.88,0.0,0.0
0.27,23.662832283026518,-0.0003562678423104099,21.890535333932526,89.83862003112506,-0.00174799228004937,6.320446153130466,90.06067783293086,17.949279637582126,-0.02135705984256065,7.258031697810835,0.02261888248501684,-0.08050236358319289,-1.4466324287894181,0.09984090796891479,3.1981947274250104,0.061048332522815135,4949.966514170215,0.26451939294728416,89.99213184519212,2.0190918655914727,1.2224276836677437,101062.3019727987,288.0077115203294,0.0724,-0.1312,-0.0508,379.045,0.20343070102537836,0.86,nominal,4270.135664195991,nan,pitch_program,12.865,0.0,0.0
