time_s,x_m,y_m,altitude_m,speed_mps,mass_kg,roll_deg,pitch_deg,yaw_deg,p_dps,q_dps,r_dps,elevator_deg,aileron_deg,rudder_deg,throttle,load_factor_g,alpha_deg,beta_deg,qbar_pa,mach,imu_ax_mps2,imu_ay_mps2,imu_az_mps2,gyro_p_rps,gyro_q_rps,gyro_r_rps,gps_x_m,gps_y_m,gps_z_m,baro_alt_m
0.57,51.73886860950919,0.0,23.783130827327536,97.34392860293426,17.878980079843767,0.0,7.737064450270675,0.0,0.0,1.4225343953057727,0.0,-8.138079473918337,0.0,0.0,0.86,2.2636848259974722,10.824198852501668,0.0,5790.712058634193,0.28630567236157134,21.851061226120724,0.06221596840734833,-1.330050574195483,0.0012531146495011903,0.02551523453209877,-0.0012814830238961853,49.70601792602308,-0.1483373290869686,24.09988238721956,24.030262672461788
0.6,54.65494846841599,0.0,23.940403357497097,97.9809508674247,17.87261061036186,0.0,7.778011800154148,0.0,0.0,1.3649117208762154,0.0,-8.090102573713907,0.0,0.0,0.86,2.2655413752666727,10.770632153567522,0.0,5866.660682942753,0.2881792672571315,21.842443016565802,-0.08962593694051053,-1.3176122520678313,-0.002090558849283284,0.02417002263478236,0.00018027058496920855,53.831787689846664,1.1443548105760448,25.207608967717807,23.078926058640096
0.63,57.59036839962959,0.0,24.09386308195322,98.61843350695962,17.866241140879954,0.0,7.816611168253036,0.0,0.0,1.2866456519586238,0.0,-8.051020132926276,0.0,0.0,0.86,2.267350428806183,10.71695004832228,0.0,5943.160628468035,0.2900542161969401,21.779016793174016,-0.003710616049651438,-1.2108372970800936,-0.0011572397494557477,0.020677390264601903,-0.0006483740193760299,56.87656990949517,-3.253399794493624,24.05848230759517,23.416729066012003
0.6599999999999999,60.54513166983088,0.0,24.24356245302514,99.25634893358034,17.859871671398047,0.0,7.853908606484779,0.0,0.0,1.2432479849605977,0.0,-8.00528130215113,0.0,0.0,0.86,2.2692281690406255,10.664144885920672,0.0,6020.209654046478,0.29193043803994223,21.87961432605349,0.0004241545969603937,-1.1669650536877698,-0.00028829351062780925,0.020784457674782535,-0.0034814313544996017,60.88337879899198,-0.03852026671736978,22.4217150068345,23.85233696625294
0.69,63.51924114959061,0.0,24.389553294057926,99.89468781753439,17.85350220191614,0.0,7.8893699613533075,0.0,0.0,1.1820452000169812,0.0,-7.96691020707814,0.0,0.0,0.86,2.2710782740816122,10.611676086808187,0.0,6097.807662388669,0.2938079053456894,21.869981493436914,-0.024779824913670964,-1.0152985288162808,0.003985305295683029,0.019967527602990805,-0.0017979141674900692,65.55710087176432,-0.36761443663352095,25.053674603213338,24.136154096969676
0.72,66.51269972958643,0.0,24.531889229772663,100.53342658517603,17.847132732434233,0.0,7.923832716517701,0.0,0.0,1.1487585401137603,0.0,-7.923137163386318,0.0,0.0,0.86,2.2730004181195116,10.56033572755978,0.0,6175.952776272461,0.29568654877992956,21.79326361559227,-0.05396740755448139,-0.9910002969884122,-0.001528632186354611,0.01966071415072213,-0.0005386086171727929,66.0125920521256,0.2957301078670292,25.117938162389688,24.130690289509083
0.75,69.52550998683705,0.0,24.67062361147634,101.17255691860252,17.840763262952326,0.0,7.956771177618617,0.0,0.0,1.0979487336024925,0.0,-7.886164013447259,0.0,0.0,0.86,2.274905773683584,10.509592245649475,0.0,6254.644931562611,0.29756634387824266,21.809743594552874,0.012622021498279946,-0.9313220671916622,-0.0022241183653683885,0.017451173045293485,-0.0005125028647193059,69.92425414642567,1.201106693395376,25.887684529409324,24.744805880197873
0.78,72.55767453725662,0.0,24.805811574261497,101.81205757682208,17.83439379347042,0.0,7.988935964996958,0.0,0.0,1.072159607435543,0.0,-7.844154273084385,0.0,0.0,0.86,2.276890559004676,10.46015550862901,0.0,6333.88242922256,0.29944722816712377,21.875335589229014,-0.03848708555768067,-0.8700003901281931,-0.0020119530082375846,0.018288640770653376,-0.0016155005747248606,72.85411737088573,1.47463814294128,26.4608927202478,25.31429905109696
0.8099999999999999,75.6091957269648,0.0,24.937508157305693,102.4519216480507,17.82802432398851,0.0,8.019753565817986,0.0,0.0,1.0272533854664496,0.0,-7.809060814275512,0.0,0.0,0.86,2.278862498016429,10.411448444665847,0.0,6413.665297993418,0.30132918131779624,21.849964512779554,-0.01431184632112564,-0.8022472926274566,-0.0006473236222540094,0.018154901365023034,3.602373300381787e-05,75.96313853508478,1.1763528720745962,24.01657518440943,25.14022835530109
0.84,78.68007596821958,0.0,25.065770265160715,103.09212900309443,17.821654854506605,0.0,8.049982384209976,0.0,0.0,1.00762730310618,0.0,-7.76857123565979,0.0,0.0,0.86,2.2809257025944305,10.364190679007896,0.0,6493.991878553122,0.30321214412674835,21.786040486875663,-0.023797104675803173,-0.787400985757985,-0.0012636159939613495,0.01938346242791996,-0.0002856054730688416,78.74695636344616,1.284188307457298,22.59713578031023,23.92874457342019
0.87,81.77031741860108,0.0,25.190654749767965,103.73267460451001,17.815285385024698,0.0,8.0789382055938,0.0,0.0,0.9651940666702697,0.0,-7.735802866923692,0.0,0.0,0.86,2.2829729036643513,10.317698410940949,0.0,6574.862361590721,0.30509610177797064,21.866419609012304,-0.05703878551444137,-0.5723860067268901,-4.435109278206495e-05,0.01804676542981388,0.001005012113417697,81.06874870004775,-0.8478545254880854,25.222988276750446,25.10189222341748
0.8999999999999999,84.87992234031461,0.0,25.31222050728067,104.3735382966571,17.80891591554279,0.0,8.10748663718204,0.0,0.0,0.9516144059625925,0.0,-7.696455799363399,0.0,0.0,0.86,2.285129898908355,10.272797820447996,0.0,6656.274992144309,0.306980994990168,21.865867548844186,0.02853899285193714,-0.5404607945020763,0.0013297979867849987,0.017557311194473516,7.94696760311034e-05,85.04206051125124,-0.11439025533755968,25.219123673665383,25.92128826131906
0.9299999999999999,88.00889272835491,0.0,25.43052628767328,105.01471769665426,17.802546446060884,0.0,8.134738119105823,0.0,0.0,0.9083827479173971,0.0,-7.666580499284372,0.0,0.0,0.86,2.28725792378818,10.22860601926799,0.0,6738.2302326425925,0.30886681675486544,21.795503479970687,0.01743584550211972,-0.43910359430172674,-0.0019142071023291179,0.01815842903297257,-0.0021195257045421995,86.67028752631224,-0.31693784522205165,27.43309404756718,25.673847521875665
0.96,91.15723074050891,0.0,25.54563319816676,105.65619120252828,17.796176976578977,0.0,8.16180489977594,0.0,0.0,0.9022260391160324,0.0,-7.627715744386194,0.0,0.0,0.86,2.2895260708496967,10.186191738993012,0.0,6820.7260546124235,0.3107535035368479,21.756100286486447,-0.0246555545961029,-0.4111660481464352,0.0017401199328614318,0.016133791594090747,0.003273383298076893,90.49864630454798,1.2102828706971225,26.54582635411269,26.16290862034057
0.99,94.3249382192931,0.0,25.657601918519156,106.29796053475124,17.78980750709707,0.0,8.18742546640786,0.0,0.0,0.8540189019610999,0.0,-7.60166216614693,0.0,0.0,0.86,2.29173552396905,10.144310267033426,0.0,6903.76339107928,0.3126410603963273,21.804083163063506,-0.04195142919533303,-0.28873504101446934,0.001539873048545139,0.01430852260630932,0.0011305902221319835,95.10752841784074,0.1132109234053199,26.513066735526806,25.865841212586776
1.02,97.51201726537383,0.0,25.76649602532013,106.94000038638136,17.783438037615163,0.0,8.21319790360481,0.0,0.0,0.8590812543834023,0.0,-7.562032759847707,0.0,0.0,0.86,2.2941381777917296,10.104506447806292,0.0,6987.339645966694,0.3145294129011216,21.79567751001103,-0.013671857348617778,-0.255815828258637,-0.0007396114957943134,0.012885102243175395,-0.0006831210544440717,97.65436640316224,1.7180614292695577,28.5576785325435,25.26541016894427
1.05,100.71846955836122,0.0,25.872378068987608,107.58231942154276,17.777068568133256,0.0,8.237167554783591,0.0,0.0,0.798988384278971,0.0,-7.541562234246867,0.0,0.0,0.86,2.2964198119512593,10.06485986978888,0.0,7071.456609672571,0.3164185865339493,21.75831056841993,0.01587128729277394,-0.1913856834070986,0.0036385496633759315,0.015940635806274785,0.0045343841161577785,101.44922961065141,0.9498651353680972,27.6921012986877,25.572601320491408
1.08,103.94429720494396,0.0,25.975314464151992,108.22488441378427,17.77069909865135,0.0,8.261882837002451,0.0,0.0,0.823842753403356,0.0,-7.498647060993837,0.0,0.0,0.86,2.2989947625670046,10.027845374765434,0.0,7156.110556439772,0.3183084835699537,21.777486521113918,0.0068822650554681035,-0.05704990117243715,0.0025519480866202913,0.015084920612200145,0.0009434365597190802,105.17380649825844,-0.3879212770729379,28.0313604235058,25.3972637529445
1.1099999999999999,107.1895016757799,0.0,26.075369390096533,108.86771683855122,17.764329629169442,0.0,8.284031996950873,0.0,0.0,0.7383053408084173,0.0,-7.487422338131852,0.0,0.0,0.86,2.301317149618708,9.990217786825005,0.0,7241.304933821675,0.32019916717220953,21.658668698932054,-0.0032364943291019323,0.023950595166582885,0.0035185150851194183,0.014358260056388376,0.0012486064796370703,107.47194637548422,-1.3077468057505843,25.54482984633673,25.895975032104374
1.14,110.45408519062103,0.0,26.172612730755933,109.5107668312531,17.757960159687535,0.0,8.308096054382144,0.0,0.0,0.8021352595002476,0.0,-7.43577750958544,0.0,0.0,0.86,2.3041368108478495,9.956342265749683,0.0,7327.033705453623,0.3220904906801561,21.778364275826014,0.05169502193167459,0.1226060492962464,-0.0005834898472815346,0.015202057427907827,-0.001039117724861579,109.98226176481539,0.3541920142928205,25.135677166097718,26.04221466260619
1.17,113.73804889017788,0.0,26.267109644806194,110.15408151850819,17.751590690205628,0.0,8.327942115874269,0.0,0.0,0.6615353896849682,0.0,-7.4419770120880555,0.0,0.0,0.86,2.3064145595726,9.920217145801322,0.0,7413.303735507792,0.3239825927014947,21.796857699252655,-0.006157437178846557,0.21293926542801697,-0.0006866254847819977,0.007578256884909231,-0.0023602383154615867,113.39610617719751,-1.3401975210199901,26.289109286610852,26.02512859192034
1.2,117.04139532359402,0.0,26.35893474216207,110.79757489981797,17.74522122072372,0.0,8.352213333953873,0.0,0.0,0.8090406147517315,0.0,-7.369055430264671,0.0,0.0,0.86,2.3096382656877976,9.890278535193161,0.0,7500.10400492526,0.32587522029358224,21.788540036295892,-0.022246639856556664,0.26143559218673845,0.0034063518963941427,0.016809164995101405,-0.0048126073959461535,117.80908953820263,0.364475167092883,25.973693659505564,26.939776897476712
1.23,120.36412500402572,0.0,26.448152532377357,111.4413496356038,17.738851751241814,0.0,8.368513747752452,0.0,0.0,0.5433471302841295,0.0,-7.412177028946828,0.0,0.0,0.86,2.3116461493756084,9.854401112118461,0.0,7587.448920235369,0.32776867539883475,21.741854949075964,0.03947670919336542,0.36329705827611125,0.003580439730147593,0.011603200570729489,0.0018618291093478467,121.36464879882958,2.312439942872308,28.503773111851906,27.01802119687736
1.26,123.70624130289185,0.0,26.534845165269346,112.08523686498953,17.732482281759907,0.0,8.395057338696263,0.0,0.0,0.8847863806183309,0.0,-7.287110439489909,0.0,0.0,0.86,2.315664730366402,9.830384050970457,0.0,7675.316010128774,0.32966246136761623,21.665094126493198,0.09079080485926824,0.4447799643815774,-0.004176825863146302,0.015929894636020493,-0.0024821743167877477,124.11143141078165,0.16121961168843477,27.117641391528384,25.957256306832292
1.29,127.06774335838281,0.0,26.619072368136067,112.72946893695729,17.726112812278,0.0,8.404551795537069,0.0,0.0,0.3164818954176318,0.0,-7.4167526949923595,0.0,0.0,0.86,2.3167925350027168,9.791529533642828,0.0,7763.737550462631,0.33155726157928617,21.625887624804417,-0.06757076683656861,0.5692460103285182,-0.0022787982872388987,0.0041414413289309355,-0.002478195291672314,126.5017394193521,-0.10696878043683458,26.43088206242787,26.440333609307395
1.3199999999999998,130.44863659174456,0.0,26.700930750335466,113.37367442751156,17.719743342796093,0.0,8.438795600318326,0.0,0.0,1.141460193353391,0.0,-7.158454763811716,0.0,0.0,0.86,2.322653407791569,9.778716524442276,0.0,7852.662879729259,0.33345198361032813,21.599151373524535,-0.015259615090994088,0.6425558186262675,-0.001984971665827409,0.021734171873905903,0.001041197883445812,131.8961419460039,1.3726241908746633,27.299468048603348,26.861980937044077
1.3499999999999999,133.84891679499052,0.0,26.780464311110148,114.0184118812765,17.713373873314186,0.0,8.432479283510762,0.0,0.0,-0.21054389379866734,0.0,-7.5093023963738785,0.0,0.0,0.86,2.3211647006676657,9.728039650702115,0.0,7942.1697632330815,0.33534827023904856,21.629723488785793,0.01567656012913251,0.8039739798728527,1.2509721532245603e-05,-0.003315598395189637,0.0016847210852947545,134.73738216330926,-0.26915068531219816,27.43423400176073,26.98670517904892
1.38,137.2685947360538,0.0,26.857802545772884,114.66277959417236,17.70700440383228,0.0,8.489771236472738,0.0,0.0,1.909731924522283,0.0,-6.890272494146688,0.0,0.0,0.86,2.331902020923961,9.741434982840063,0.0,8032.133075594676,0.33724346939462463,21.665991662912493,0.015364638940143862,0.7321416282900522,0.0011141667637941386,0.02967566205949355,0.002382543117453245,136.08265563291405,0.5798738144159028,26.152498286262805,26.798799902909415
1.41,140.7076573443149,0.0,26.932943069433385,115.3082189225712,17.700634934350372,0.0,8.441199441151005,0.0,0.0,-1.6190599410204627,0.0,-7.8529205493609915,0.0,0.0,0.86,2.3225627379906104,9.653010705969034,0.0,8122.755060261213,0.33914182036050355,21.72296759209685,-0.0983765858782377,0.9200946280743857,0.00025367802813541334,-0.02793255760862146,0.0010769887778306507,142.3836375859194,0.1896114883618505,27.298675494128467,26.33376124758343
1.44,144.16613023436278,0.0,27.00610101356762,115.95233927116317,17.694265464868465,0.0,8.567993915242146,0.0,0.0,4.226484194563043,0.0,-6.191323016025412,0.0,0.0,0.86,2.3476436322253824,9.738101855030806,0.0,8213.699437905245,0.34103629197400936,21.629053796634405,0.05188052889934051,0.8819176729079133,-0.0003848063444576026,0.07342464762632589,0.0009880980551768143,143.4324257245118,0.12088431788553516,28.25835585085194,27.5169564831217
1.47,147.643975038026,0.0,27.077136257228844,116.59915164219875,17.687895995386558,0.0,8.394337359754912,0.0,0.0,-5.788556280823761,0.0,-8.97569548220893,0.0,0.0,0.86,2.313749502626749,9.530754882513419,0.0,8305.534661131862,0.3429386813005845,21.69872425357903,-0.0048684823648027275,1.3428202171672101,0.0009388210488278629,-0.10117304320652591,-0.0016710189479306823,148.8986610430337,-2.259037880530252,27.259901111729153,27.433752199056947
1.5,151.1412615642382,0.0,27.146511331189963,117.24178394418385,17.68152652590465,0.0,8.740881018159511,0.0,0.0,11.551490495153113,0.0,-4.47569548220893,0.0,0.0,0.86,2.3809822083413534,9.834761176268296,0.0,8397.282339985384,0.3448287763064231,21.65016258436355,-0.0029535797633353134,0.7973512754351756,0.00012297713320464848,0.1994686264646503,-0.00247730204818979,150.90335940042308,1.8775838666598093,28.65179324419558,26.966518523780483
1.53,154.65787408746303,0.0,27.213657989122694,117.89188828140693,17.675157056422744,0.0,8.277428259941384,0.0,0.0,-15.448509504846887,0.0,-8.97569548220893,0.0,0.0,0.86,2.3119771292025844,9.348111151253553,0.0,8490.611430917535,0.346740847886491,21.627981680708466,0.01149978267414446,1.914650059655097,0.004621506992637463,-0.26842915630383585,0.001100869526870325,154.53649891012785,0.6649880286186234,25.226938745510513,26.451605141578927
1.56,158.1940132329987,0.0,27.27974530795437,118.53359424393523,17.668787586940837,0.0,8.544140898599942,0.0,0.0,8.890437342644605,0.0,-5.0743290654026065,0.0,0.0,0.86,2.3695011283794094,9.573820879770055,0.0,8583.240237826365,0.34862821836451535,21.52124287908694,0.04169506122276067,0.8211969285027454,0.001306562119265028,0.15301864884031924,0.0005812602449796677,155.31823272092842,1.4177364305951505,28.188099820527682,26.93761393822165
1.5899999999999999,161.74944683769485,0.0,27.343647972568665,119.18147664367046,17.66241811745893,0.0,8.186232388094895,0.0,0.0,-11.930322477987755,0.0,-9.574329065402607,0.0,0.0,0.86,2.3052675019957096,9.191609602726059,0.0,8677.272159774519,0.3505337548343249,21.61064237608768,0.07486148080189362,1.8223843798462316,0.000107999938125783,-0.20607157395900388,0.0030152939368187676,163.01127818084274,-0.3274665033454452,26.166884134912557,27.33340187228414
1.6199999999999999,165.32434070752026,0.0,27.406383584096698,119.82179548886515,17.656048647977023,0.0,8.638320368203217,0.0,0.0,15.069677522012245,0.0,-5.0743290654026065,0.0,0.0,0.86,2.3817371080610887,9.602612180409453,0.0,8770.709446131405,0.35241704555548575,21.532959211455694,-0.014171762092621807,0.6849810521984232,-0.0002538655740981199,0.2595124135824104,0.0002054702147788912,165.48057181334983,0.470217224085625,26.964269821977815,28.26190091095862
1.65,168.9184854892686,0.0,27.46687899374981,120.47053283291218,17.649679178495116,0.0,8.336439280729099,0.0,0.0,-10.062726194634413,0.0,-9.574329065402607,0.0,0.0,0.86,2.318087628746122,9.28085576890692,0.0,8865.887506257412,0.35432509656738875,21.566115212914166,0.025643657301155358,2.139748448633355,0.005917187550271525,-0.1751235311556415,-0.002080685130023718,168.06707745658565,0.30743539458111785,26.541927884876063,26.575625128416466
1.68,172.532110516513,0.0,27.52644841051696,121.11195170738289,17.64330970901321,0.0,8.844554164748812,0.0,0.0,16.937273805365585,0.0,-5.0743290654026065,0.0,0.0,0.86,2.4025572751726885,9.752877795589596,0.0,8960.496499422306,0.3562116226687732,21.56236398239146,0.026391928210524922,1.146617154829404,0.0022848573765325356,0.29465654757942006,0.0039377534655474465,170.95700408160332,-0.6184213696279749,26.12767064211757,27.864597366862228
1.71,176.16501250009435,0.0,27.584046495772462,121.762612643455,17.636940239531302,0.0,8.542673077274694,0.0,0.0,-10.062726194634413,0.0,-9.574329065402607,0.0,0.0,0.86,2.3358327374216135,9.437220329861681,0.0,9056.983617701784,0.3581253313042794,21.543405110314502,0.05536190573602445,2.5167358728537854,0.0022398713310571414,-0.1748260716593071,-0.0034551406163924343,175.22211074615794,-0.4267802849709215,28.918615541926446,27.294358768505322
1.74,179.8174456767869,0.0,27.64107581963086,122.40568102070353,17.630570770049395,0.0,9.049302050496463,0.0,0.0,16.887742474420932,0.0,-5.0743290654026065,0.0,0.0,0.86,2.4254996823051145,9.91371526389306,0.0,9152.851910492845,0.3600167088844221,21.441349904612704,0.05166430092585032,1.5719649048701734,0.0014854656675243434,0.29407008128127876,0.0001840164090894794,180.5771186769969,2.2779727885790195,27.60585446614783,27.693526407902663
1.77,183.48919819802236,0.0,27.696475226928737,123.05839955670103,17.62420130056749,0.0,8.745935033457418,0.0,0.0,-10.112257525579066,0.0,-9.52051617329284,0.0,0.0,0.86,2.35612918956442,9.602871374590011,0.0,9250.676644875026,0.36193646928441475,21.543664228621658,0.004544805060230296,3.0906032630640694,-0.000504953583606008,-0.18092085143758668,0.002028163141436096,185.78182903302485,-0.7241146794902639,28.045565115474414,27.860521096759292
1.7999999999999998,187.18053728339243,0.0,27.75168834249278,123.70328958075058,17.61783183108558,0.0,9.22545048564227,0.0,0.0,15.983941702177315,0.0,-5.020516173292841,0.0,0.0,0.86,2.449484537688115,10.058568578851842,0.0,9347.837831197243,0.36383320464926644,21.410863721308655,-0.027461748124351044,2.01263594428889,-0.002511743144732752,0.2756013246220846,0.0011263956395897916,187.56993661110295,1.9187739761163118,29.257698911534177,28.782539456954673
