time_s,sensor_time_s,imu_valid,imu_ax_mps2,imu_ay_mps2,imu_az_mps2,gyro_p_rps,gyro_q_rps,gyro_r_rps,imu_accel_norm_mps2,imu_gyro_norm_rps,gps_valid,gps_latency_s,gps_x_m,gps_y_m,gps_z_m,gps_vx_mps,gps_vy_mps,gps_vz_mps,baro_valid,baro_alt_m,baro_bias_m,pitot_valid,pitot_airspeed_mps,pitot_qbar_pa,pitot_compressibility_factor,mag_valid,mag_heading_deg,mag_x_ut,mag_y_ut,mag_z_ut,radar_valid,radar_agl_m,optical_flow_valid,optical_flow_x_radps,optical_flow_y_radps,optical_flow_quality,horizon_valid,horizon_roll_deg,horizon_pitch_deg
0.0,0.0,1.0,16.911415270186744,0.04947534379974074,0.22884005925179307,0.0020496890485300055,0.0034670290373362495,0.0014289454661326477,16.913035860633293,0.004273570016576025,1.0,0.0,-0.6470631796003397,1.3313514358594836,21.640168148178226,85.17703608167885,0.05225276163995546,7.880257797746393,1.0,19.512552440544518,0.0,1.0,85.4933992298977,4444.279135840035,1.0,1.0,1.4356082144579825,19.448508450116893,0.02515073517330344,-43.862311760623584,1.0,19.865327484861723,1.0,0.014473502116766398,4.261962511288229,0.95,1.0,0.5447866360085145,6.047405196481685
0.03,0.03,1.0,17.223416311973825,0.014029715945413893,0.6707148902371005,-0.0017489201511032288,-0.15036751287425335,-0.0003450930042083729,17.236476575927036,0.15037807931631936,1.0,0.0,-0.6470631796003397,1.3313514358594836,21.640168148178226,85.17703608167885,0.05225276163995546,7.880257797746393,1.0,19.512552440544518,0.0,1.0,85.70125743641019,4492.446144850427,1.0,1.0,1.4356082144579825,19.448508450116893,0.02515073517330344,-43.862311760623584,1.0,19.865327484861723,1.0,0.014473502116766398,4.261962511288229,0.95,1.0,0.5447866360085145,6.047405196481685
0.06,0.06,1.0,17.492250682141286,-0.0549745900429562,1.2022581837578434,0.0016478038135834244,-0.21605407916812552,-0.003043589080618081,17.533604332048657,0.21608179890283766,1.0,0.0,-0.6470631796003397,1.3313514358594836,21.640168148178226,85.17703608167885,0.05225276163995546,7.880257797746393,1.0,20.987791040886446,0.0,1.0,86.34677256514861,4540.991562720362,1.0,1.0,-0.1909048926276843,18.981348107317107,0.10615602195379362,-44.080921955383886,1.0,20.602842982684113,1.0,-0.016824382433985756,4.224864234630465,0.9488515548073517,1.0,-0.022861655811491327,6.4616620616716185
0.09,0.09,1.0,17.74922049122521,-0.007741323742273929,1.6027609515754346,0.0008318218054503717,-0.17463892331530856,-0.006498902823539206,17.82144019550937,0.17476178415819646,1.0,0.0,-0.6470631796003397,1.3313514358594836,21.640168148178226,85.17703608167885,0.05225276163995546,7.880257797746393,1.0,20.987791040886446,0.0,1.0,87.03457916209399,4670.9900287579385,1.0,1.0,-0.1909048926276843,18.981348107317107,0.10615602195379362,-44.080921955383886,1.0,20.602842982684113,1.0,-0.016824382433985756,4.224864234630465,0.9488515548073517,1.0,-0.022861655811491327,6.4616620616716185
0.12,0.12,1.0,18.011983272862246,0.008829406712991181,1.8023891023645162,0.0013716927274098146,-0.10010937200127093,-0.004840176060380075,18.101939836841094,0.1002356982702408,1.0,0.0,-0.6470631796003397,1.3313514358594836,21.640168148178226,85.17703608167885,0.05225276163995546,7.880257797746393,1.0,20.35015131847951,0.0,1.0,88.07697266599772,4595.6758610297875,1.0,1.0,-0.5342363795626877,18.63040887167744,-0.016107324751044774,-44.208349930511886,1.0,20.853251013381538,1.0,0.004192719460303388,4.18944557471457,0.9477629311617708,1.0,0.19221679661349927,7.3119448397525675
0.15,0.15,1.0,18.36263455310126,0.005511658567444847,2.005736132031573,0.0011858860344028967,-0.05280264333475373,-0.007990241913281435,18.47185306190111,0.05341693958527167,1.0,0.0,-0.6470631796003397,1.3313514358594836,21.640168148178226,85.17703608167885,0.05225276163995546,7.880257797746393,1.0,20.35015131847951,0.0,1.0,87.97402594432609,4659.02772910593,1.0,1.0,-0.5342363795626877,18.63040887167744,-0.016107324751044774,-44.208349930511886,1.0,20.853251013381538,1.0,0.004192719460303388,4.18944557471457,0.9477629311617708,1.0,0.19221679661349927,7.3119448397525675
0.18,0.18,1.0,18.552126549468777,0.04385960794198694,2.0622158783664735,0.004851840208831714,-0.04120639321455978,-0.005029351036420402,18.666442015062753,0.041794755257238886,1.0,0.0,-0.6470631796003397,1.3313514358594836,21.640168148178226,85.17703608167885,0.05225276163995546,7.880257797746393,1.0,20.096562395061557,0.0,1.0,88.2618102292315,4792.562071328328,1.0,1.0,-1.0982011508403693,18.540839045565683,0.05127999399946094,-44.19922153077744,1.0,21.422425757919722,1.0,0.003148846068898999,4.159771661215526,0.9467265625259934,1.0,0.5600640623629289,6.925504633844054
0.21,0.21,1.0,18.862483081643237,0.058298184779744563,2.2751428502428634,0.00384681229036641,-0.0412141124225598,-0.0045410982697304154,18.999287925410183,0.04164159700434243,1.0,0.0,18.186403719007835,0.5408553338871585,20.86010662428981,88.78295635492817,-0.05666639814299359,6.676972434998881,1.0,20.096562395061557,0.0,1.0,89.15998905094533,4784.307675183967,1.0,1.0,-1.0982011508403693,18.540839045565683,0.05127999399946094,-44.19922153077744,1.0,21.422425757919722,1.0,0.003148846068898999,4.159771661215526,0.9467265625259934,1.0,0.5600640623629289,6.925504633844054
0.24,0.24,1.0,19.27227914863383,0.013670949218630735,2.3844239775555587,-0.001276425386127664,-0.03326998282671986,-0.0026549883308176936,19.419227795730208,0.033400149432201105,1.0,0.0,18.186403719007835,0.5408553338871585,20.86010662428981,88.78295635492817,-0.05666639814299359,6.676972434998881,1.0,22.85630729068697,0.0,1.0,89.74415971262168,4845.338228535438,1.0,1.0,-0.9473536136343721,18.43192223913645,0.020058292584110887,-44.2677904012749,1.0,21.783601015728404,1.0,-0.014040691652940578,4.122612306715704,0.9457383623392646,1.0,0.33532230500984916,7.323829133588279
0.27,0.27,1.0,19.426823055354372,0.05028971653460768,2.6275281322856854,0.0025623169721929254,-0.026442987147942472,-0.008501608142922636,19.603772268764754,0.027893984630884973,1.0,0.0,18.186403719007835,0.5408553338871585,20.86010662428981,88.78295635492817,-0.05666639814299359,6.676972434998881,1.0,22.85630729068697,0.0,1.0,89.81954456530087,4955.432377713682,1.0,1.0,-0.9473536136343721,18.43192223913645,0.020058292584110887,-44.2677904012749,1.0,21.783601015728404,1.0,-0.014040691652940578,4.122612306715704,0.9457383623392646,1.0,0.33532230500984916,7.323829133588279
0.3,0.3,1.0,19.72489559267568,0.08686130339689646,2.778958422125111,-0.0005228856101484216,-0.0104421111057762,-0.008888932405673042,19.919881047332694,0.013723126940289494,1.0,0.0,18.186403719007835,0.5408553338871585,20.86010662428981,88.78295635492817,-0.05666639814299359,6.676972434998881,1.0,21.108128765219515,0.0,1.0,90.35417799029939,5077.345946650632,1.0,1.0,-0.8097233069494031,18.350076043752146,-0.010282592099290964,-44.29608655600872,1.0,22.137870163611698,1.0,0.0011258722349667474,4.110514056635951,0.9447941705945796,1.0,0.4129525907967848,7.5798840399875065
0.32999999999999996,0.32999999999999996,1.0,20.050958453149935,0.02478250109884298,2.942535585354266,0.0038672246440980655,-0.00268343899809352,-0.007345957707992425,20.2657362248052,0.008724641307929049,1.0,0.0,18.186403719007835,0.5408553338871585,20.86010662428981,88.78295635492817,-0.05666639814299359,6.676972434998881,1.0,21.108128765219515,0.0,1.0,91.63374792584823,5120.0881489790945,1.0,1.0,-0.8097233069494031,18.350076043752146,-0.010282592099290964,-44.29608655600872,1.0,22.137870163611698,1.0,0.0011258722349667474,4.110514056635951,0.9447941705945796,1.0,0.4129525907967848,7.5798840399875065
0.36,0.36,1.0,20.32500622361115,0.02795884703490093,2.9367671626933807,0.003405211387661417,0.0003794967577652982,-0.009145852614399801,20.53609653889545,0.009766580897537125,1.0,0.0,18.186403719007835,0.5408553338871585,20.86010662428981,88.78295635492817,-0.05666639814299359,6.676972434998881,1.0,22.544288419980482,0.0,1.0,92.43129148696413,5232.223111090678,1.0,1.0,0.32537167858551025,18.3856030893584,0.02528143771539427,-44.37154914763764,1.0,22.389780886444075,1.0,0.0012053555771892686,4.063751757012658,0.9438904184530517,1.0,0.786156376437282,7.12223617107899
0.39,0.39,1.0,20.61569413139075,-0.0614949786893736,3.188173198351185,0.0016340494290447954,0.0053866675996398815,-0.007435026135045729,20.860850282146888,0.009325551940468978,1.0,0.0,18.186403719007835,0.5408553338871585,20.86010662428981,88.78295635492817,-0.05666639814299359,6.676972434998881,1.0,22.544288419980482,0.0,1.0,92.1142409874002,5153.167106831885,1.0,1.0,0.32537167858551025,18.3856030893584,0.02528143771539427,-44.37154914763764,1.0,22.389780886444075,1.0,0.0012053555771892686,4.063751757012658,0.9438904184530517,1.0,0.786156376437282,7.12223617107899
