time_s,elevator_command_deg,aileron_command_deg,rudder_command_deg,elevator_deg,aileron_deg,rudder_deg,throttle,elevator_saturated,aileron_saturated,rudder_saturated,elevator_failed,aileron_failed,rudder_failed,elevator_raw_rad,aileron_raw_rad,rudder_raw_rad,elevator_effective_rad,aileron_effective_rad,rudder_effective_rad
0.0,-20.05352282957881,-0.0,0.0,-2.6999999999999997,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.047123889803846894,0.0,0.0,-0.047123889803846894,0.0,0.0
0.03,-1.3564980898945993,-0.0018358872538642083,-0.005733159539542339,-1.8938988539367596,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.03305477070094363,0.0,0.0,-0.03305477070094363,0.0,0.0
0.06,-0.20992939555209342,-0.003994760253751843,-0.012153875418537609,-0.8835171789059599,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.015420283769840792,0.0,0.0,-0.015420283769840792,0.0,0.0
0.09,-0.6509653490396493,-0.006441762340952038,-0.01910354582033322,-0.7439860809861736,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.01298500670221791,0.0,0.0,-0.01298500670221791,0.0,0.0
0.12,-1.6307030341128765,-0.00909867055992964,-0.026411137750800787,-1.2760162528621952,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.022270684921405826,0.0,0.0,-0.022270684921405826,0.0,0.0
0.15,-2.2745362037204035,-0.011887117079489829,-0.0339368069748815,-1.8751282233771203,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.03272716139500245,0.0,0.0,-0.03272716139500245,0.0,0.0
0.18,-2.431472199909517,-0.014747148725540827,-0.041546804739048475,-2.2089346092965583,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.038553181893479484,0.0,0.0,-0.038553181893479484,0.0,0.0
0.21,-2.384474297025007,-0.017623978929847933,-0.04907487343018221,-2.3142584219336273,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.04039142920474995,0.0,0.0,-0.04039142920474995,0.0,0.0
0.24,-2.396088648397306,-0.020453726099336683,-0.056328588291266295,-2.363356557811834,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.04124835333241622,0.0,0.0,-0.04124835333241622,0.0,0.0
0.27,-2.5209341385019104,-0.023164955720112925,-0.06312537393014894,-2.4579031062258796,0.0,-0.03787522435808937,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.04289850189863754,0.0,-0.0006610473699802153,-0.04289850189863754,0.0,-0.0006610473699802153
0.3,-2.681730820106172,-0.025853941004574353,-0.07124745159938449,-2.592199734554055,0.0,-0.05789856070286644,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.04524242023729128,0.0,-0.0010105205164308217,-0.04524242023729128,0.0,-0.0010105205164308217
0.32999999999999996,-2.805807439875926,-0.02839822236694701,-0.07990121387749774,-2.7203643577471777,0.0,-0.07110015260764523,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.047479314896589166,0.0,-0.0012409317616738412,-0.047479314896589166,0.0,-0.0012409317616738412
0.36,-2.8820581399433256,-0.030704451587689977,-0.08869630320337295,-2.8173806270648667,0.0,-0.08165784296508186,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.049172568224184386,0.0,-0.0014251982198171674,-0.049172568224184386,0.0,-0.0014251982198171674
0.39,-2.9366868861367603,-0.03268872060247578,-0.09738825431956168,-2.8889643825080027,0.0,-0.09109608977776974,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.050421940447609524,0.0,-0.0015899267023144316,-0.050421940447609524,0.0,-0.0015899267023144316
0.42,-2.9918331424876716,-0.034269464799838605,-0.1057887554146332,-2.9506856384958042,0.0,-0.09991168915988781,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.05149917958306292,0.0,-0.0017437879370691696,-0.05149917958306292,0.0,-0.0017437879370691696
0.44999999999999996,-3.0503425140058926,-0.03536661514127185,-0.11373579865787392,-3.0104797638018574,0.0,-0.10820615485867947,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.052542783943003615,0.0,-0.0018885536732068163,-0.052542783943003615,0.0,-0.0018885536732068163
0.48,-3.1052646415495646,-0.03590275859007006,-0.12107960778165824,-3.067350690450482,0.0,-0.11593022661246673,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.053535368861682295,0.0,-0.0020233641569706966,-0.053535368861682295,0.0,-0.0020233641569706966
0.51,-3.152077739218412,-0.03580417404786252,-0.127674973336551,-3.11818691971124,0.0,-0.12297707464691729,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.05442262844158121,0.0,-0.0021463548570595497,-0.05442262844158121,0.0,-0.0021463548570595497
0.54,-3.191843973201018,-0.035001631772372685,-0.13337937310781187,-3.162381151805107,0.0,-0.12921845372345403,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.055193963302009735,0.0,-0.002255287471810199,-0.055193963302009735,0.0,-0.002255287471810199
0.57,-3.2276719117952517,-0.03343150570105496,-0.1380555850492654,-3.2015556077991936,0.0,-0.13452073251894084,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.055877686541784176,0.0,-0.002347829694650123,-0.055877686541784176,0.0,-0.002347829694650123
