time_s,sensor_time_s,imu_valid,imu_ax_mps2,imu_ay_mps2,imu_az_mps2,gyro_p_rps,gyro_q_rps,gyro_r_rps,imu_accel_norm_mps2,imu_gyro_norm_rps,gps_valid,gps_latency_s,gps_x_m,gps_y_m,gps_z_m,gps_vx_mps,gps_vy_mps,gps_vz_mps,baro_valid,baro_alt_m,baro_bias_m,pitot_valid,pitot_airspeed_mps,pitot_qbar_pa,pitot_compressibility_factor,mag_valid,mag_heading_deg,mag_x_ut,mag_y_ut,mag_z_ut,radar_valid,radar_agl_m,optical_flow_valid,horizon_valid,horizon_roll_deg,horizon_pitch_deg
0.0,0.0,1.0,17.007343798494418,-0.2892272845464373,-0.6380093276952116,0.001565738031183101,-0.0036571952164712266,-0.0013815102141609857,17.021764050900796,0.004211316053860633,1.0,0.0,-0.806223771082661,-3.036116460697097,998.193930698617,83.98374976179954,0.17024808068988678,14.758299894501135,1.0,999.9769622121428,0.0,1.0,85.36896211336294,4098.066982106759,1.0,1.0,0.4914089296374223,17.192599608587877,-0.01757678299780929,-44.78148816809228,1.0,999.9011865279573,0.0,1.0,-0.26702259647059245,9.19094030623817
0.03,0.03,1.0,17.359588490629932,-0.23065233389536283,-0.3695736511445488,-0.0030523316384910115,-0.07443396576854167,0.011062999514282192,17.365053922944288,0.07531349113350658,1.0,0.0,-0.806223771082661,-3.036116460697097,998.193930698617,83.98374976179954,0.17024808068988678,14.758299894501135,1.0,999.9769622121428,0.0,1.0,86.11426890842634,4060.059405079099,1.0,1.0,0.4914089296374223,17.192599608587877,-0.01757678299780929,-44.78148816809228,1.0,999.9011865279573,0.0,1.0,-0.26702259647059245,9.19094030623817
0.06,0.06,1.0,17.68834454033151,-0.2436762798220655,-0.022170502022500444,0.0019102861751529115,-0.1632420371439682,0.02048484463807531,17.690036807140437,0.16453340312541329,1.0,0.0,-0.806223771082661,-3.036116460697097,998.193930698617,83.98374976179954,0.17024808068988678,14.758299894501135,1.0,1001.5364589944282,0.0,1.0,85.96125649219006,4066.9949500688294,1.0,1.0,2.1599326913970462,16.83973939673803,0.033482551447482085,-44.898974470253236,1.0,1001.1141530568243,0.0,1.0,0.018561310337777658,9.43040791553686
0.09,0.09,1.0,17.88909630823426,-0.3100719966849581,0.33989871117016557,-0.0005577608303369641,-0.16068645251693767,0.030477726783070595,17.895011665329086,0.16355225143508548,1.0,0.0,-0.806223771082661,-3.036116460697097,998.193930698617,83.98374976179954,0.17024808068988678,14.758299894501135,1.0,1001.5364589944282,0.0,1.0,87.1389376564449,4141.760938926554,1.0,1.0,2.1599326913970462,16.83973939673803,0.033482551447482085,-44.898974470253236,1.0,1001.1141530568243,0.0,1.0,0.018561310337777658,9.43040791553686
0.12,0.12,1.0,18.250475315868975,-0.22192906314128846,0.577360576080675,0.00039982406119275335,-0.1095599253468142,0.04173430239196087,18.2609541645288,0.11724030491867138,1.0,0.0,-0.806223771082661,-3.036116460697097,998.193930698617,83.98374976179954,0.17024808068988678,14.758299894501135,1.0,1001.2150058633213,0.0,1.0,86.86282728185218,4233.959774127017,1.0,1.0,-1.5985416252997058,16.50016100177457,-0.07170370114462464,-45.09784589743625,1.0,1001.8050811857751,0.0,1.0,-0.16702994873905536,9.796886057993524
0.15,0.15,1.0,18.486203215015077,-0.11395648852726963,0.7517754730804426,-0.0004902507477238917,-0.06680034727639458,0.048755215844482634,18.501834010444384,0.08270186100738394,1.0,0.0,-0.806223771082661,-3.036116460697097,998.193930698617,83.98374976179954,0.17024808068988678,14.758299894501135,1.0,1001.2150058633213,0.0,1.0,87.12168466809884,4364.913349428899,1.0,1.0,-1.5985416252997058,16.50016100177457,-0.07170370114462464,-45.09784589743625,1.0,1001.8050811857751,0.0,1.0,-0.16702994873905536,9.796886057993524
0.18,0.18,1.0,18.812631882119067,-0.10975512777427206,0.8627474731848777,0.001899975598321893,-0.0584516788835218,0.05891598783107935,18.832724118477454,0.08301386808051084,1.0,0.0,-0.806223771082661,-3.036116460697097,998.193930698617,83.98374976179954,0.17024808068988678,14.758299894501135,1.0,1003.809302407685,0.0,1.0,89.28649864419992,4371.776071489741,1.0,1.0,0.7557975956581994,16.302213065889823,-0.11686595737375588,-45.13275185937805,1.0,1002.7173357321835,0.0,1.0,-0.4199810760528356,9.656235442281568
0.21,0.21,1.0,19.046152543330518,-0.10865254535575437,1.1049990095830413,-5.860391340065899e-05,-0.053545486830658635,0.062381942952638034,19.07848932412122,0.0822108837131501,1.0,0.0,17.673016084261008,-0.5961172760018516,1002.7705192178205,87.58818634855034,0.16366042281177576,13.31549042216784,1.0,1003.809302407685,0.0,1.0,89.08296305970728,4369.013559127217,1.0,1.0,0.7557975956581994,16.302213065889823,-0.11686595737375588,-45.13275185937805,1.0,1002.7173357321835,0.0,1.0,-0.4199810760528356,9.656235442281568
0.24,0.24,1.0,19.38909325905042,-0.1263401888174328,1.286192241414381,-0.0011114120929586661,-0.04914495580662197,0.06794859630916615,19.43211747940351,0.0838658074453542,1.0,0.0,17.673016084261008,-0.5961172760018516,1002.7705192178205,87.58818634855034,0.16366042281177576,13.31549042216784,1.0,1003.5395191494813,0.0,1.0,89.91934045676194,4465.94373968827,1.0,1.0,-0.07546922021414325,16.19151860436154,-0.11961833054918257,-45.116421013929184,1.0,1003.1312681539592,0.0,1.0,0.05043771892487832,9.537253131746622
0.27,0.27,1.0,19.66386639913718,-0.05629564009465838,1.3863193881619438,-0.0009726735669745564,-0.038561069743656994,0.07234529176789414,19.712754561658898,0.08198623930041432,1.0,0.0,17.673016084261008,-0.5961172760018516,1002.7705192178205,87.58818634855034,0.16366042281177576,13.31549042216784,1.0,1003.5395191494813,0.0,1.0,89.7919092933611,4493.568860446973,1.0,1.0,-0.07546922021414325,16.19151860436154,-0.11961833054918257,-45.116421013929184,1.0,1003.1312681539592,0.0,1.0,0.05043771892487832,9.537253131746622
0.3,0.3,1.0,19.95375884871397,-0.07543213742787974,1.6599464160669477,0.0009818977150228502,-0.029036738791735885,0.08112606271800774,20.022827080714688,0.08617154039999744,1.0,0.0,17.673016084261008,-0.5961172760018516,1002.7705192178205,87.58818634855034,0.16366042281177576,13.31549042216784,1.0,1003.9949147625036,0.0,1.0,90.34085040775598,4489.343416280459,1.0,1.0,0.9662984920928592,16.000781861782944,-0.23538853787968386,-45.18152727631741,1.0,1004.2214864403153,0.0,1.0,-0.13530781281407944,10.103750363718904
0.32999999999999996,0.32999999999999996,1.0,20.306487885305465,-0.028718596950487445,1.7491968767887598,0.001954876799633763,-0.01944100391809419,0.08727821628336799,20.381706619114013,0.08943858906675273,1.0,0.0,17.673016084261008,-0.5961172760018516,1002.7705192178205,87.58818634855034,0.16366042281177576,13.31549042216784,1.0,1003.9949147625036,0.0,1.0,90.57906983868742,4642.589463203622,1.0,1.0,0.9662984920928592,16.000781861782944,-0.23538853787968386,-45.18152727631741,1.0,1004.2214864403153,0.0,1.0,-0.13530781281407944,10.103750363718904
0.36,0.36,1.0,20.589580639946984,0.042686815968388046,1.924450928982817,0.001654128576876759,-0.016140303024820706,0.08728670854887803,20.67936566897544,0.08878183942889814,1.0,0.0,17.673016084261008,-0.5961172760018516,1002.7705192178205,87.58818634855034,0.16366042281177576,13.31549042216784,1.0,1005.8753477261074,0.0,1.0,91.41154887252773,4607.5354586845315,1.0,1.0,-0.23035923464949848,16.06409304401354,-0.3082451892590495,-45.281498018903925,1.0,1005.0033392443852,0.0,1.0,-0.6321265327741044,10.500186751343806
