time_s,x_m,y_m,altitude_m,speed_mps,mass_kg,roll_deg,pitch_deg,yaw_deg,p_dps,q_dps,r_dps,elevator_deg,aileron_deg,rudder_deg,throttle,load_factor_g,alpha_deg,beta_deg,qbar_pa,mach,imu_ax_mps2,imu_ay_mps2,imu_az_mps2,gyro_p_rps,gyro_q_rps,gyro_r_rps,gps_x_m,gps_y_m,gps_z_m,baro_alt_m
0.36,30.635611428114185,0.8082917456539209,16.78870234527986,88.89737251628581,18.92582639386592,-0.4029477386357586,6.675083317541063,-1.4299134911886924,-0.40723985528377105,3.372099095255094,-11.336276451219014,-6.1386311066227925,-0.4892766629302906,-3.369339608572307,0.84,1.9784450427252012,8.707216218427817,-3.9603357035683517,5200.123786956631,0.27122201016382147,19.560104247034523,0.8819232202500844,-3.4910264794099595,-0.005100912003333786,0.06218196172045697,-0.19868029564196085,28.633393720895995,-1.4401426441910323,17.0377225875609,17.669328359938074
0.39,33.29908472267432,0.8813685212404749,16.902887941149984,89.4587985696585,18.91964526002141,-0.45584934721909237,6.767410022546343,-1.7638018247883107,-0.46078410765109984,3.1603071093091044,-11.029780442385698,-6.048414924906347,-0.544018694857982,-2.993068920655045,0.84,1.9797660710630567,8.680003216058102,-3.587655474608368,5263.595158731375,0.27287371912759206,19.523662493032962,0.9083639039636103,-3.509105105243914,-0.008463412762617705,0.05295446557585062,-0.1891209980808723,33.381811291701574,7.808081604022762,15.064500222829896,18.50317680103444
0.42,35.97963035532752,0.9547129977606164,17.011904804074472,90.02076631217975,18.913464126176905,-0.5094238885288429,6.844706370476302,-2.085399054289602,-0.5154093695926605,2.666116829010364,-10.622312985483811,-6.052486920023815,-0.5987147907117606,-2.6399285228490337,0.84,1.98038178205751,8.641963230254792,-3.219781296163338,5327.902290040494,0.27453699141628746,19.568976338400912,0.9564689387926861,-3.400360726043567,-0.0053318452077760065,0.04497320658859256,-0.18307844194508202,39.28007912242466,-0.6842548632870131,20.071517949720743,16.044102371634285
0.44999999999999996,38.677254332291454,1.0281818487202605,17.11578809212807,90.58310181887889,18.907282992332398,-0.5632713989100842,6.916803490970129,-2.3920873186071803,-0.5701709212403451,2.4981391739178034,-10.126397513219624,-5.982908340440199,-0.6530172495454863,-2.311659846157841,0.84,1.9813310441280003,8.60253200777479,-2.8595397994954745,5393.0331771819165,0.27621130942795674,19.4385390854459,0.736425064645486,-3.404467859093936,-0.010620569925568292,0.041454686081734894,-0.17509037518703355,36.39293099763842,0.7818499938065594,20.544014911735864,16.87897757725334
0.48,41.39195835918619,1.1016333632868471,17.214557636957498,91.14579395241142,18.90110185848789,-0.617030748296664,6.979031796101734,-2.68149125312493,-0.6250309294729574,2.1727985330540505,-9.554105420210401,-5.96799576117049,-0.7066296639409639,-2.0104666708694166,0.84,1.9818582131356297,8.5571497365245,-2.5094146388774616,5458.991894837557,0.2778965756638947,19.515887159220096,0.7689856327736857,-3.2729472386065233,-0.011893532251436422,0.037272997682723186,-0.16603903570582854,39.989231487772805,0.5720565369684768,19.031024156183097,17.57394686630582
0.51,44.123743640169394,1.1749288301747816,17.308243990451995,91.70872515348867,18.894920724643384,-0.670378798947767,7.037472781856124,-2.9516876481943917,-0.6793567756511388,2.0483385745603324,-8.916822999127378,-5.908428695104477,-0.7592922166996052,-1.7374511019814993,0.84,1.982610708604226,8.511596481035534,-2.171574095293849,5525.769195635369,0.27959235674739935,19.497880714518008,0.7195880800448753,-3.2506270547507863,-0.004260078232570322,0.03642728854014617,-0.1563738342163626,41.46986066069251,2.4281332881846946,15.533358489608716,18.057434750347895
0.54,46.87260834011646,1.2479335071100612,17.396869161147524,92.27188032881686,18.888739590798878,-0.7230250176994718,7.089090097920195,-3.2009863018770788,-0.733034441268047,1.820727845404602,-8.225373179111545,-5.885051449429203,-0.8107687156189797,-1.4940200279270062,0.84,1.9830897528127491,8.462837525376871,-1.8478841657217826,5593.365537689528,0.2812984724268029,19.588226362242864,0.7082967149495689,-3.1847001992280757,-0.016598649368187494,0.03180906811103368,-0.15000356340303436,48.98492173137708,2.630506538554402,17.55453044287054,16.590837616745077
0.57,49.63855005964379,1.3205176827032536,17.480462528740883,92.83517869740625,18.88255845695437,-0.7747173298548887,7.138049044985774,-3.428088544786208,-0.7856242941401219,1.7300042381258411,-7.48984437207432,-5.831187379684721,-0.8608711834472504,-1.2806877651655397,0.84,1.9837500267089634,8.414775438690091,-1.5399338526752706,5661.772454284636,0.28301452264437676,19.583546654881022,0.581622833489775,-3.1586441998851575,-0.0172140441170144,0.024491284721030307,-0.12817329486646334,47.87406732297247,-0.40769436807175485,16.091297959684002,18.958163850837146
0.6,52.42156423827098,1.3925574242613654,17.559048281887893,93.39861218070085,18.876377323109864,-0.8252314312100419,7.1820455825369125,-3.631902960680643,-0.8370120084299049,1.560522220877551,-6.7197096970284695,-5.80443710487371,-0.9094216001352972,-1.0982113381313994,0.84,1.9842175858431126,8.36505207219342,-1.2490511979411791,5730.988029050569,0.284740278525803,19.482570730048796,0.5500100554555032,-3.1705005009141343,-0.014510154147176584,0.024012994539443534,-0.11594511873967692,53.096306154452016,-1.404519427477635,19.35196335105491,19.03192631426396
0.63,55.22164597169887,1.4639353726629762,17.632656407514784,93.96212642061897,18.870196189265357,-0.8743797012651994,7.224236884481057,-3.811677862388984,-0.8868900891759863,1.4943976489638908,-5.923695837017858,-5.754240109690679,-0.9562934846904618,-0.9465868272443095,0.84,1.9848509431234864,8.316580390820627,-0.976326990182829,5801.0035075239375,0.2864753469008362,19.512691015222835,0.44831821646309866,-3.0654956037659686,-0.020791020196673164,0.029065177213548194,-0.10393524579440869,55.44243270047873,3.9341158283411586,20.185177109429798,19.119299317682515
0.6599999999999999,58.038788869418,1.534541278691181,17.70131338968377,94.52572423766381,18.86401505542085,-0.9219977522437094,7.2626191102437225,-3.9668338571356783,-0.9351722265892517,1.3596761097563903,-5.109909467639895,-5.726813278516586,-1.001361170541226,-0.8260500521126677,0.84,1.9853332787666134,8.267276210673579,-0.7226312829453907,5871.815027809707,0.28821946312322755,19.532651971334182,0.4374612016060692,-3.0446667762083393,-0.014519864458891609,0.025649564281122535,-0.08865974182387344,55.327604266453996,1.9836298781803186,19.599688783514285,18.334205401270893
0.69,60.872986530688586,1.6042725756168563,17.765050752876654,95.08937070153272,18.857833921576344,-0.9679555312804028,7.299850304792195,-4.097087614526675,-0.9816481475406341,1.3118994361051988,-4.285728672523159,-5.679055383841105,-1.0445518296748917,-0.7361515095253324,0.84,1.9859812698839625,8.219564508192784,-0.4886354232919762,5943.4127605913745,0.2899722225081539,19.464686694450744,0.3215067139872594,-3.053469258954373,-0.014566807420531225,0.023010615965150652,-0.0821155390325378,60.729633483762214,0.947636395963558,17.836314459206157,18.984335864567967
0.72,63.72423159733935,1.6730347245599124,17.82389729181141,95.65308015183525,18.851652787731837,-1.0121415832120617,7.33397241487442,-4.202287691658189,-1.0262681092068133,1.1973314096592644,-3.45794314056166,-5.652568661479344,-1.0857850030981602,-0.6767212309928048,0.84,1.9864934832846868,8.171399359806543,-0.27482755121513897,6015.790913969867,0.29173332712266614,19.50931615890835,0.30780859581981324,-2.9676709056395385,-0.014878463629227867,0.01851018251336916,-0.06232580552699099,65.34541564855566,4.708889466469046,14.548292024350825,17.808982013556335
0.75,66.59251706232355,1.740741605255672,17.87788653098841,96.2168312293759,18.84547165388733,-1.054476715548717,7.367482832171707,-4.282544078439302,-1.0688969514936184,1.164679758520676,-2.6326521161971566,-5.606228943978867,-1.125035269443142,-0.6469300744565338,0.84,1.9871828412645505,8.125052711949017,-0.08153274638554628,6088.937847441237,0.29350234452629137,19.6011985595973,0.11971708224388967,-2.9157002152062184,-0.017625190884810325,0.01768748957384736,-0.04405690759823235,66.63964320410572,3.010235202990275,17.61366999989512,18.813172972774037
0.78,69.47783535482357,1.8073156934955807,17.927049447702288,96.78064900677259,18.839290520042823,-1.0948953397301266,7.398262881128902,-4.33805400801185,-1.1095215080175522,1.060237784946835,-1.8154251471707747,-5.581894977419439,-1.1622597133658097,-0.6463087115256511,0.84,1.9877292865646212,8.078323800813253,0.09107346528714551,6162.845654317154,0.29527894135914967,19.43586744569316,0.113585879271723,-2.81513646102712,-0.02039208256023477,0.01723296447514408,-0.028314459294139196,70.11157378880755,2.8355515241998344,15.441530967535222,17.828140047539
0.8099999999999999,72.38017960353001,1.8726883084093546,17.97142177212758,97.34452006536115,18.833109386198316,-1.1333629574491082,7.428938882543189,-4.36925280138147,-1.1480669043708331,1.0423920785245118,-1.0111893067267022,-5.5358230746846235,-1.1974756536474105,-0.6736998560232504,0.84,1.9884781783498835,8.033617427106154,0.24294687729642783,6237.500117371637,0.2970626414025974,19.459787928087607,0.052122134240067036,-2.789599364910319,-0.018791179813463944,0.023168794424179046,-0.01596942208391723,74.7514392557911,-1.2813369918613673,18.174823845953956,19.18644969042207
0.84,75.29954262429095,1.9367996426439555,18.011036389582923,97.90847919428325,18.82692825235381,-1.169852932804101,7.456992102873674,-4.376612732174914,-1.1845525629528562,0.9398076485218008,-0.22442103876670644,-5.514920235925815,-1.2306695583957559,-0.7284382392742518,0.84,1.9890522295263295,7.988349725966829,0.3741637624403093,6312.890988719276,0.29885307316042614,19.48082351944527,-0.025899217330226064,-2.811245412870913,-0.021889229908510714,0.02092611404468067,-0.009992133337494153,73.82106331509306,2.180690919733356,17.401785051765934,17.04489245243818
0.87,78.23591825839169,1.999598903906419,18.045931325719724,98.47251496351925,18.820747118509303,-1.204370172411441,7.4855131476686605,-4.360836340734825,-1.2189541699274593,0.9396950806061787,0.5409994303180109,-5.467496719161045,-1.2618989050903413,-0.8090667682917796,0.84,1.9898760757045495,7.945387328250824,0.4849042731973127,6389.000645682566,0.30064970004250735,19.59204934339335,0.008125021613892603,-2.7274669889491925,-0.019270063831728565,0.013091713319064585,0.009741951422932413,75.93865696011116,3.5924996609742506,19.424721058044444,17.831164804227587
0.8999999999999999,81.1893001226763,2.061044211772592,18.07614093962831,99.03667168319474,18.814565984664796,-1.2369201940266346,7.511222408522599,-4.322602090918689,-1.251317147300787,0.8298634005584635,1.281545688173153,-5.451886701191707,-1.291170230051957,-0.9148354904072669,0.84,1.9904578099631047,7.901414555922314,0.575444844994035,6465.816393045952,0.30245211297220254,19.486182241305986,-0.13812675870473431,-2.6118635531286403,-0.017651677369484683,0.016686920895948747,0.022214659178228475,84.25517607352548,-0.7361022924465868,19.811390246760403,18.184312316563737
0.9299999999999999,84.15968318399217,2.1211026736681524,18.101705651223472,99.60093292387675,18.80838485082029,-1.2675433141224253,7.53817703854319,-4.262834617691657,-1.2816629083499667,0.8551098070981916,1.9942568929047668,-5.400458310546857,-1.3185818476154094,-1.0439783873754334,0.84,1.991377025441927,7.860250254101586,0.6461425115732138,6543.31625646194,0.30425969654756846,19.429382283711814,-0.09169599747728979,-2.647780123805612,-0.018594472864928387,0.010219951983458028,0.03930856967306351,84.25268356675366,0.4048375570272851,15.152463462495309,16.112460613901934
0.96,87.14706207146699,2.1797501495763987,18.122660641445442,100.16535451976063,18.802203716975782,-1.296270137061964,7.561703852840577,-4.182351056611072,-1.3100528840605137,0.7245329526077771,2.6764069979281975,-5.393443516386032,-1.3441481752945292,-1.1958015616149396,0.84,1.9919262903980688,7.81723164090527,0.6974313180021537,6621.485323377878,0.3060720127357284,19.495599424619513,-0.13688812753011473,-2.622845235551166,-0.02064248383293286,0.009657530431602812,0.041829904998785056,86.11112009489683,0.10683145497547608,16.185118941083037,19.136241651223525
0.99,90.15143315073607,2.2369713120386514,18.139048993418587,100.72990556034738,18.796022583131275,-1.323174404519994,7.587716072167168,-4.082271198436118,-1.3365561860532844,0.7912621038141925,3.3258406369361073,-5.333159627243495,-1.3680148502833773,-1.3681541836765367,0.84,1.9929801840284735,7.7779967869464075,0.7298061235272733,6700.296050521311,0.3078883434823564,19.459420159134947,-0.18720630394622956,-2.5095870687691653,-0.02483156904316691,0.016535168387232405,0.061728642600191196,91.55597906698935,2.9843861523868607,17.90111210717055,18.566528254248816
1.02,93.17279205211676,2.2927592564497212,18.15090568279273,101.29466005309249,18.78984144928677,-1.3483034551626183,7.608928731269902,-3.9634763079767596,-1.3612331280640646,0.6153996995889185,3.940478047684536,-5.341250350639156,-1.3901852062336588,-1.5606148049861754,0.84,1.993419011391425,7.735348490545474,0.7438245049048846,6779.732237752328,0.30970824635308564,19.58280982565238,-0.2135563584357653,-2.428637763088213,-0.02466136440334047,0.011959632338326458,0.06450663977464276,96.25609546267671,2.891890389617052,18.68348586968321,17.48505845169284
1.05,96.21113673079262,2.3471156202563543,18.158277183333865,101.85955733185683,18.783660315442262,-1.371766009505768,7.634861768597367,-3.827283986102458,-1.3842152150865374,0.757392872254464,4.51888719687845,-5.262440088647969,-1.410870266744351,-1.7704387416751894,0.84,1.9946957675039807,7.69845033697265,0.7400872669371631,6859.758878098334,0.31153086222662085,19.367005611920547,-0.37066856723076874,-2.3391901985486854,-0.027319813125202604,0.015499181711317827,0.0824452187508417,95.53920058652875,0.5584777965018486,18.92912136312514,16.850950943679003
1.08,99.26646353988494,2.4000499683874668,18.16119647902918,102.4247060794715,18.777479181597755,-1.393614076554302,7.653098494607122,-3.6745387594478043,-1.4055274789254157,0.48594672990205706,5.059465507052998,-5.299405395583174,-1.4300275216351919,-1.9978740930750443,0.84,1.9948645028871241,7.655112779600743,0.7192491600823591,6940.360851186152,0.31335580061214763,19.472867157364593,-0.2806608044748948,-2.2750545618087297,-0.027350170284020047,0.007210121031711663,0.09098578876276908,99.67208956314768,0.6866704631284801,14.922454128277101,18.743939892371536
1.1099999999999999,102.33877225227769,2.451580111202383,18.159715244232967,102.98998701278083,18.77129804775325,-1.4140000849433194,7.680488743555262,-3.506816184986557,-1.4254067323961905,0.7769929732370088,5.5614838315647885,-5.181293346200148,-1.4479767655916818,-2.2390807765794576,0.84,1.9965731430279243,7.621655520599486,0.6819903410069179,7021.492084383224,0.31518198558271854,19.41828428070508,-0.24448194066818463,-2.388155397336888,-0.029096023296420543,0.012086698421373904,0.10054397629935363,99.95860070661237,0.1340840657971092,18.303426383117422,19.076289730252295
1.14,105.42805927193301,2.5017310862109174,18.153860989507837,103.55558210433887,18.76511691390874,-1.432959027122826,7.693920544563238,-3.32475028014716,-1.443766249032067,0.298181507958127,6.023594902432383,-5.278106511762014,-1.4645572640886704,-2.4958087433951333,0.84,1.9961177177046108,7.575467936869519,0.6290437769932988,7103.1440458394645,0.31700920332749444,19.471984038403324,-0.3718973318431918,-2.2756523245617055,-0.025521084908751653,0.006582256028609611,0.1088037709523509,105.98817548363805,0.6417215826453111,17.987744107295548,19.429425022683223
1.17,108.53432672040152,2.5505359763304565,18.143694979626666,104.12125172738739,18.758935780064235,-1.45071217134102,7.72604646069696,-3.1303641587758424,-1.4610597283964522,0.9089597122864415,6.445880254397266,-5.072885125357092,-1.4803007450380101,-2.7619259997925028,0.84,1.9987742329486164,7.548292585369476,0.5611446867958731,7185.251656231716,0.31883599082551184,19.431039026429286,-0.37413177088247346,-2.164613078500838,-0.026920199719118035,0.01717513859180123,0.11428091432251322,107.79008211747855,0.7264849740956743,15.08236139295439,18.19797316943013
1.2,111.65756963481401,2.598034043537662,18.129231704272115,104.6873428146631,18.752754646219728,-1.467231004284892,7.729966415337822,-2.92371490268611,-1.476903575958871,-0.04316844121357857,6.826867857145366,-5.303624897189673,-1.4947623925246785,-3.042606799682622,0.84,1.996842798158898,7.494317770460065,0.4790940711569161,7267.825921276212,0.3206625961644819,19.403596220644467,-0.40889581015534887,-2.0222351159947753,-0.02610738532333875,0.00016140731324092953,0.12297965300957388,112.00613828503349,1.9933945004365936,19.523889456378992,17.418221803993426
1.23,114.79779396616003,2.6442727712730507,18.11055284148016,105.25335054758935,18.74657351237522,-1.4828718500248952,7.774712292788133,-2.7077868274356334,-1.4922573857328336,1.3074500320703524,7.167859690492604,-4.893750642481429,-1.5089399262582337,-3.326464007745176,0.84,2.0017836194251935,7.480795218985194,0.3836544204584518,7350.763488513304,0.3224867543297802,19.349878049315606,-0.4021507033709554,-2.1090417966956263,-0.03239752084794524,0.024218548749220414,0.12595262122314352,118.71691687649562,4.567178666887794,20.849052754063496,18.657372649863184
1.26,117.9549902380646,2.689304007019639,18.0876419309057,105.820014488866,18.740392378530714,-1.4974300345123148,7.756747207912424,-2.481172871637807,-1.5059657800400603,-0.7932697269153093,7.466427590712706,-5.447032082674648,-1.5216936753246808,-3.626896436162167,0.84,1.9961671271084442,7.406636230286202,0.27569983544647353,7434.126906852032,0.32430986845430737,19.356929459112912,-0.43415219788903964,-1.9359137664354247,-0.02664257894034222,-0.012351498151296061,0.13253376327166158,117.68719140880249,2.8067962384204614,17.005923771138647,18.111570102608148
1.29,121.12917238642989,2.7331891104448345,18.060628851149506,106.38619817212594,18.734211244686207,-1.5115739568739188,7.834786999511573,-2.2492102141274057,-1.5202646878189983,2.3992962226014645,7.726298365941141,-4.524026906625821,-1.5351471608099254,-3.919514829741517,0.84,2.007058175990223,7.42666031220348,0.15597443173070433,7517.7244545312,0.32612779728367675,19.34844170286375,-0.41707153427559784,-2.0079404498719806,-0.02747130356142433,0.04275919675041366,0.1391477919078093,120.37050942816312,2.2591080382323834,18.393505728104184,18.1058131081081
1.3199999999999998,124.3203187231345,2.7759900006380924,18.029420087919917,106.95363319612532,18.7280301108417,-1.5246242923063265,7.760761745611973,-2.0066638281540157,-1.5319460053887628,-2.6788531112282996,7.941950949840713,-5.911619568307398,-1.5463748513603395,-4.238793768810887,0.84,1.991632131046255,7.298639150956022,0.02546789244052585,7601.7546623825465,0.32794490581484165,19.40980613202098,-0.36035707977038106,-1.7851911449961742,-0.024770489665729534,-0.0434325679558397,0.1369386180101195,125.85964636003912,5.835183158715051,16.462875642998828,19.319549386719935
1.3499999999999999,127.52846296278412,2.817782652066676,17.994268980458063,107.51955984501383,18.721848976997194,-1.5380579414862197,7.930374741730147,-1.765160537677315,-1.5466592326677595,5.438635607944633,8.123020115888758,-3.611761799525152,-1.5604473567860413,-4.525816129391757,0.84,2.0192202964046264,7.408882196391401,-0.11519949462082205,7685.799011741257,0.32975223139868765,19.356217649897857,-0.4466278108576692,-2.0503585451940527,-0.026175371193966446,0.09412479365706534,0.13999938781747506,124.8250813419303,0.5005250993341477,15.094684121327044,17.56078483130944
1.38,130.75355050483296,2.8586340848462948,17.954877599419703,108.08838445031749,18.715667843152687,-1.5498693048109187,7.70015869443443,-1.5088411920613376,-1.5555228106918542,-7.899164236847085,8.254812148606986,-7.211761799525152,-1.5695549103520838,-4.872908824502335,0.84,1.9769075614905773,7.128862470473454,-0.26476917790927285,7770.430790424237,0.3315621584803341,19.312315961997186,-0.4156091926589406,-1.5122663979465556,-0.024138450850090573,-0.13689996056473733,0.13961205452601735,131.15380290106634,1.014704961396814,16.938083503080723,19.392575571603345
1.41,133.9956695956928,2.8986398017057007,17.911839115798372,108.65294797912136,18.70948670930818,-1.56378607956398,8.114450241781764,-1.2668080735007459,-1.5737912896122268,13.58757508436425,8.363366355471154,-3.6117617995251527,-1.5869807041524155,-5.1252519612940155,0.84,2.0277525351054533,7.478561182535453,-0.42304259727507487,7854.610621467601,0.3333525968070494,19.255059275873684,-0.31001683059848767,-2.310835830213715,-0.02902838847988298,0.23578527354820525,0.14404261080259612,136.0163327873639,-0.6056215157403084,16.40970665288207,17.354095633208445
1.44,137.25467529214762,2.9378596430478403,17.864294730028515,109.22292792891655,18.703305575463673,-1.5748884910345071,7.977517028958373,-1.0082024986011022,-1.576631885798389,-4.7964855899819785,8.40714366393713,-6.096410605560596,-1.593392510152052,-5.479771868077726,0.84,1.997616148787256,7.294138847778156,-0.5880958950081665,7939.661119210973,0.3351517596661894,19.30736552755155,-0.4035341332858678,-1.185462840513826,-0.02993939478868028,-0.08395159913492649,0.14826490570206693,137.93723228702297,-0.6032240723729649,17.401459886075266,16.606036157549724
1.47,140.53073939251811,2.9764141759305356,17.813297229240995,109.78994046276425,18.697124441619167,-1.5876065977237186,8.171855068616512,-0.7579440482817846,-1.5956823748095599,6.2475641242035636,8.434880287856226,-3.0265728583869964,-1.6088034422057378,-5.757823009580038,0.84,2.036594678528417,7.4308507825595385,-0.759985386066584,8024.363534141577,0.3369339357902091,19.272452410851766,-0.31521581438151314,-1.7112629677344553,-0.027704244828307637,0.10779281557072912,0.1479041637494364,139.48015169345143,4.768210618660559,18.40990386581517,18.426883629943976
1.5,143.82375911384352,3.0143753136866978,17.7582700439798,110.36069045879701,18.69094330777466,-1.5988470043516354,7.798718504561251,-0.4925217041043304,-1.6037607845140982,-12.676726799906847,8.412482615637048,-6.626572858386996,-1.6175810153981633,-6.11676687288135,0.84,1.9832793462853224,7.012569495517785,-0.9371673662939022,8109.638318749664,0.33871860529775494,19.25615869847575,-0.3121959515743725,-1.0510780991233515,-0.03000589980484866,-0.2203783629426765,0.1485969348419571,141.47198382731742,4.11458234624975,17.323616991973882,17.804805839471296
