time_s,sensor_time_s,imu_valid,imu_ax_mps2,imu_ay_mps2,imu_az_mps2,gyro_p_rps,gyro_q_rps,gyro_r_rps,imu_accel_norm_mps2,imu_gyro_norm_rps,gps_valid,gps_latency_s,gps_x_m,gps_y_m,gps_z_m,gps_vx_mps,gps_vy_mps,gps_vz_mps,baro_valid,baro_alt_m,baro_bias_m,pitot_valid,pitot_airspeed_mps,pitot_qbar_pa,pitot_compressibility_factor,mag_valid,mag_heading_deg,mag_x_ut,mag_y_ut,mag_z_ut,radar_valid,optical_flow_valid,horizon_valid,horizon_roll_deg,horizon_pitch_deg
20.28,20.28,1.0,-9.243561947386516,0.060891866572570064,-25.084537906862376,0.0006327425247467243,-2.2301218280827997,-0.0006709787955493072,26.73352178998125,2.2301220187844017,1.0,0.0,7691.801822924057,6.044070065744124,14707.185056597764,423.03563976323187,0.18233676228683818,10.013036414863132,1.0,14699.680045439887,0.0,1.0,421.52394475206677,17859.75347819899,1.0,1.0,0.030235007779877077,29.947520996337047,-0.06088580176161617,-37.544576613217544,0.0,0.0,1.0,-0.26966190004967466,-8.573551712849632
20.32,20.32,1.0,-7.903080383134119,0.0271792911464138,4.110680555361278,0.0003753505002798272,-3.001900424944959,0.005090172344445046,8.908260934905973,3.001904763983564,1.0,0.0,7691.801822924057,6.044070065744124,14707.185056597764,423.03563976323187,0.18233676228683818,10.013036414863132,1.0,14699.177335081336,0.0,1.0,420.8280459780044,17995.007455685947,1.0,1.0,0.5379369462081971,22.811102642651274,0.10115449464184187,-42.20162798445401,0.0,0.0,1.0,-0.040969749820833755,1.6731451293778785
20.36,20.36,1.0,-12.864275272795359,-0.060271335529988576,35.18467657076183,-0.0002095363746293529,-2.2435856947193944,9.573360536849712e-05,37.4627104774502,2.2435857065465368,1.0,0.0,7691.801822924057,6.044070065744124,14707.185056597764,423.03563976323187,0.18233676228683818,10.013036414863132,1.0,14707.308548449382,0.0,1.0,420.65118937742255,17945.990207613188,1.0,1.0,0.5379369462081971,22.811102642651274,0.10115449464184187,-42.20162798445401,0.0,0.0,1.0,-0.040969749820833755,1.6731451293778785
20.400000000000002,20.400000000000002,1.0,-17.42855838532758,-0.012342759207022937,54.98749400134099,0.002471910271410724,-1.4740886252915537,-0.002264828364242481,57.683440399147386,1.4740924377398632,1.0,0.0,7785.019428413568,-0.7853778442487701,14694.306294601236,419.5497792612025,-0.1653272701572641,6.342315205730868,1.0,14702.629071775586,0.0,1.0,419.49573687507416,17699.48147759954,1.0,1.0,-0.9206049174536589,14.835996208998495,-0.032239997374706564,-45.648909143927064,0.0,0.0,1.0,-1.0711919047762521,11.25406809623384
20.44,20.44,1.0,-21.906395434284246,-0.029624525095184796,62.86171997110073,0.0003564228033630016,-0.7101108360471028,-0.00033392891631851796,66.56941396963626,0.7101110040108175,1.0,0.0,7785.019428413568,-0.7853778442487701,14694.306294601236,419.5497792612025,-0.1653272701572641,6.342315205730868,1.0,14698.123856315715,0.0,1.0,418.23428516211425,17884.33303938499,1.0,1.0,-0.9206049174536589,14.835996208998495,-0.032239997374706564,-45.648909143927064,0.0,0.0,1.0,-1.0711919047762521,11.25406809623384
20.48,20.48,1.0,-22.772147317239696,-0.028113444903493892,63.620484927705924,-0.003306596207631058,0.060666789337948605,-0.002182221894646893,67.57320168706163,0.06079601137782668,1.0,0.0,7785.019428413568,-0.7853778442487701,14694.306294601236,419.5497792612025,-0.1653272701572641,6.342315205730868,1.0,14692.315692370968,0.0,1.0,416.6630779420425,17765.90171304869,1.0,1.0,-0.07780869972931144,12.255156590827745,0.013723735555388661,-46.36426780468723,0.0,0.0,1.0,0.37499685347697953,15.286932396693935
20.52,20.52,1.0,-20.126389623872747,-0.014698816326007565,57.46847654068248,-0.00022033214097268755,0.8246972280620246,4.4815587141043455e-06,60.89086607410102,0.8246972575069738,1.0,0.0,7785.019428413568,-0.7853778442487701,14694.306294601236,419.5497792612025,-0.1653272701572641,6.342315205730868,1.0,14700.098538671873,0.0,1.0,415.4543396315347,17615.918312503567,1.0,1.0,-0.07780869972931144,12.255156590827745,0.013723735555388661,-46.36426780468723,0.0,0.0,1.0,0.37499685347697953,15.286932396693935
20.56,20.56,1.0,-14.516963657095772,-0.05465226425935396,46.391473931684956,-0.0015018817814871032,1.5975917517761486,0.00026459110328973544,48.6098145876492,1.5975924796394483,1.0,0.0,7785.019428413568,-0.7853778442487701,14694.306294601236,419.5497792612025,-0.1653272701572641,6.342315205730868,1.0,14703.0357256874,0.0,1.0,413.8805538663122,17362.6071112053,1.0,1.0,1.414885575423782,15.34307040465751,0.00023431798056931997,-45.41013369824646,0.0,0.0,1.0,-0.03507229808782554,11.210785867766859
20.6,20.6,1.0,-10.739735919270672,-0.0700491626298623,21.830996236797844,0.0014589587802128305,2.36001774382289,0.001346435836155987,24.32980129783101,2.360018578869469,1.0,0.0,7865.041442254881,-6.104435872948676,14708.475549095623,413.5048479770055,0.052773382444517535,14.160560343444509,1.0,14700.474471364567,0.0,1.0,413.7731719541114,16927.188946406848,1.0,1.0,1.414885575423782,15.34307040465751,0.00023431798056931997,-45.41013369824646,0.0,0.0,1.0,-0.03507229808782554,11.210785867766859
20.64,20.64,1.0,-7.085795987185063,-0.00012175815623591881,-6.706651087001922,-0.0029206635618692733,2.433903624439378,-0.0016186000746995697,9.756417046724533,2.4339059150265,1.0,0.0,7865.041442254881,-6.104435872948676,14708.475549095623,413.5048479770055,0.052773382444517535,14.160560343444509,1.0,14704.403599549305,0.0,1.0,413.4283582978715,17507.98437701118,1.0,1.0,-0.8203312457283426,23.32793769495899,-0.032804191255112865,-41.95543083023278,0.0,0.0,1.0,-0.36354297164512867,1.1680368942033408
