time_s,x_m,y_m,altitude_m,vx_mps,vy_mps,vz_mps,speed_mps,mass_kg,roll_deg,pitch_deg,yaw_deg,p_dps,q_dps,r_dps,alpha_deg,beta_deg,qbar_pa,mach,airspeed_mps,load_factor_g,density_kgpm3,pressure_pa,temperature_k,wind_x_mps,wind_y_mps,wind_z_mps,thrust_n,mass_flow_kgps,propulsion_throttle_actual,propulsion_health,energy_j_per_kg,target_distance_m,guidance_mode,pitch_command_deg,heading_command_deg,roll_command_deg,elevator_command_deg,aileron_command_deg,rudder_command_deg,elevator_deg,aileron_deg,rudder_deg,throttle,elevator_saturated,aileron_saturated,rudder_saturated,elevator_failed,aileron_failed,rudder_failed,elevator_raw_rad,aileron_raw_rad,rudder_raw_rad,elevator_effective_rad,aileron_effective_rad,rudder_effective_rad,sensor_time_s,imu_valid,imu_ax_mps2,imu_ay_mps2,imu_az_mps2,gyro_p_rps,gyro_q_rps,gyro_r_rps,imu_accel_norm_mps2,imu_gyro_norm_rps,gps_valid,gps_latency_s,gps_x_m,gps_y_m,gps_z_m,gps_vx_mps,gps_vy_mps,gps_vz_mps,baro_valid,baro_alt_m,baro_bias_m,pitot_valid,pitot_airspeed_mps,pitot_qbar_pa,pitot_compressibility_factor,mag_valid,mag_heading_deg,mag_x_ut,mag_y_ut,mag_z_ut,radar_valid,radar_agl_m,optical_flow_valid,horizon_valid,horizon_roll_deg,horizon_pitch_deg
0.0,0.0,0.0,1000.0,92.0,0.0,14.0,93.05912099305473,18.0,0.0,8.000000000000004,0.0,0.0,0.0,0.0,-0.6525417911147219,0.0,4813.4120263251225,0.2766044123965224,93.05912099305475,1.8255010316395077,1.1116425003060326,89874.56291621955,281.65,0.0,0.0,0.0,342.0,0.1835489183360271,0.9,nominal,14136.65,nan,fixed_pitch,26.0,12.000000000000002,0.0,-20.05352282957881,-0.0,17.188733853924695,-0.875,0.0,0.875,0.9,1.0,0.0,1.0,0.0,0.0,0.0,-0.015271630954950384,0.0,0.015271630954950384,-0.015271630954950384,0.0,0.015271630954950384,0.0,1.0,17.96056864228607,0.11675732850390258,-0.5622234893076903,0.00137549877701089,-0.0017271349075047198,0.0019280334633471235,17.969745504039793,0.0029312633641599135,1.0,0.0,-0.49813771915299343,-0.6559407614011687,997.407221941231,91.98344916694978,0.24651826149516026,13.948980899356233,1.0,999.1546776618185,0.0,1.0,93.02269950565217,4854.514922071296,1.0,1.0,0.19321811565037783,17.981004822693684,-0.05902936392384759,-44.48383852086139,1.0,1000.3353165514293,0.0,1.0,0.5211686457673336,8.24100404303537
0.025,2.3111251333924625,4.645338431329378e-05,1000.3450635993931,92.4450053356985,0.001858135372531751,13.80254397572591,93.46972362841264,17.9954112770416,0.0013615355553477592,8.117163664792285,-0.00971237832743065,0.0,-4.6865527945085415,-0.3846033604636813,-0.3746792923985618,0.01075381796489586,4855.817375890151,0.2778259739640994,93.46972362841265,1.8557093828085274,1.1116048254487132,89870.80127295671,281.6477570866039,0.0,0.0,0.0,347.0625,0.1862659253508696,0.9,nominal,14178.328535532908,nan,fixed_pitch,26.0,12.000000000000002,0.0,-8.38753783851023,0.011232668331607203,7.410347111333146,-1.75,0.0,1.75,0.9,0.0,0.0,0.0,0.0,0.0,0.0,-0.030543261909900768,0.0,0.030543261909900768,-0.030543261909900768,0.0,0.030543261909900768,0.025,1.0,18.200882916422067,0.16222429899037355,-0.45874105494330675,0.0006804958028558103,-0.08461691084975384,-0.001808736594498342,18.207385836961276,0.08463897568119058,1.0,0.0,-0.49813771915299343,-0.6559407614011687,997.407221941231,91.98344916694978,0.24651826149516026,13.948980899356233,1.0,999.1546776618185,0.0,1.0,94.05491919067737,4929.777722569309,1.0,1.0,0.19321811565037783,17.981004822693684,-0.05902936392384759,-44.48383852086139,1.0,1000.3353165514293,0.0,1.0,0.5211686457673336,8.24100404303537
0.05,4.633548963941853,0.0001832697551670443,1000.6853028999727,92.89695322197561,0.00547265483415002,13.609572023184688,93.88857437691834,17.99075462890783,0.005490918700875247,8.405993189200307,-0.03887047713628621,-0.0024173422768333603,-11.553274435113364,-1.1535330921674785,0.07135015425342368,0.041792805690641435,4899.270333664466,0.27907204621460624,93.88857437691833,1.8857664409916801,1.1115676782761563,89867.09234566866,281.64554553115016,0.0,0.0,0.0,352.125,0.18898293236571212,0.9,nominal,14220.90272494908,nan,fixed_pitch,26.0,12.000000000000002,0.0,-5.831259548029168,0.0381560997883015,7.125527959023239,-2.625,0.0,2.625,0.9,0.0,0.0,0.0,0.0,0.0,0.0,-0.04581489286485115,0.0,0.04581489286485115,-0.04581489286485115,0.0,0.04581489286485115,0.05,1.0,18.548401466829567,0.30350868146669496,-0.23012121434382632,0.0006669330678437417,-0.20236868294369875,-0.020805875878683173,18.55231172300913,0.20343650878631253,1.0,0.0,-0.49813771915299343,-0.6559407614011687,997.407221941231,91.98344916694978,0.24651826149516026,13.948980899356233,1.0,999.8748543039079,0.0,1.0,94.09289442763058,4914.8583930352415,1.0,1.0,-0.4440687621877697,17.631350980506454,0.031145556888057507,-44.57640761704615,1.0,1000.7562451609707,0.0,1.0,-0.18636733488041632,8.31900914172472
0.07500000000000001,6.967427953842465,0.00044846147996601527,1001.0209491968529,93.35515959602452,0.010607668991958839,13.425851875206508,94.31563727344918,17.986030055598686,0.013975307367063799,8.90693664014,-0.09713536035939543,-0.01140501229840838,-20.038256737944007,-2.30066467629043,0.7230820759472484,0.10241385397746837,4943.778493903454,0.2803425230745056,94.3156372734492,1.9059314757600394,1.1115310334962099,89863.43360787148,281.64336383022044,0.0,0.0,0.0,357.1875,0.19169993938055463,0.9,nominal,14264.381808589736,nan,fixed_pitch,26.0,12.000000000000002,0.0,-2.58964025158326,0.0883071846601923,6.72255292041849,-2.60732012579163,0.04415359233009615,3.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,-0.04550632084857667,0.0007706255627434928,0.061086523819801536,-0.04550632084857667,0.0007706255627434928,0.061086523819801536,0.07500000000000001,1.0,18.742106993458304,0.26642429174193705,0.29272749404636356,-0.004511986797901262,-0.3545765078426909,-0.03868316750180713,18.746286188022403,0.3567089084768632,1.0,0.0,-0.49813771915299343,-0.6559407614011687,997.407221941231,91.98344916694978,0.24651826149516026,13.948980899356233,1.0,999.8748543039079,0.0,1.0,93.87920390897473,4983.591153405319,1.0,1.0,-0.4440687621877697,17.631350980506454,0.031145556888057507,-44.57640761704615,1.0,1000.7562451609707,0.0,1.0,-0.18636733488041632,8.31900914172472
0.1,9.312815475162333,0.0008706860340982741,1001.3524663591664,93.81550085279473,0.01688898216529035,13.260686492538955,94.74805692863497,17.981237557114174,0.029299900983278858,9.557522344797713,-0.1939837894011273,-0.008547092387466938,-26.025149756128517,-3.813989297060596,1.5121970867266383,0.2015143693100552,4989.052568405793,0.2816289187796305,94.74805692863497,1.9271716262920124,1.1114948404290814,89859.81999841798,281.6412089686654,0.0,0.0,0.0,362.25,0.19441694639539714,0.9,nominal,14308.510310097045,nan,fixed_pitch,26.0,12.000000000000002,0.0,-0.13842165680397858,0.15050377169540421,6.220675347253267,-1.73232012579163,0.09732868201275019,4.375,0.9,0.0,0.0,0.0,0.0,0.0,0.0,-0.030234689893626286,0.0016987059577490723,0.07635815477475191,-0.030234689893626286,0.0016987059577490723,0.07635815477475191,0.1,1.0,18.90280906813189,0.4193358480535163,1.0978815973344815,-0.0015535728959483826,-0.4570089821377899,-0.06547456302396545,18.939307728147764,0.46167796324553007,1.0,0.0,-0.49813771915299343,-0.6559407614011687,997.407221941231,91.98344916694978,0.24651826149516026,13.948980899356233,1.0,1000.0939454654439,0.0,1.0,94.24973248981541,4995.834338937414,1.0,1.0,-0.09204943112696534,16.75383095397839,0.10279825788947544,-45.02921555341316,1.0,1001.2478767941079,0.0,1.0,0.05209935787760368,9.43930425203524
0.125,11.669715588737397,0.001465749725536518,1001.6804929942158,94.27600454300256,0.023802547657529753,13.12106540197537,95.18470442479942,17.97637713345429,0.05418842156516129,10.209499575873581,-0.33848556227137483,0.003400569279657289,-26.083511891733213,-5.675380336915572,2.286315229350275,0.347420300134666,5034.980512007454,0.28292787980853906,95.18470442479942,1.951748376036763,1.1114590293243132,89856.24455228678,281.63907679553756,0.0,0.0,0.0,367.3125,0.19713395341023965,0.9,nominal,14353.193984839942,nan,fixed_pitch,26.0,12.000000000000002,0.0,0.2385418201285517,0.23235456462534068,5.640702483818994,-0.8573201257916301,0.16484162331904542,5.0078512419094965,0.9,0.0,0.0,0.0,0.0,0.0,0.0,-0.014963058938675902,0.0028770290712496057,0.08740349262140776,-0.014963058938675902,0.0028770290712496057,0.08740349262140776,0.125,1.0,19.02625359667988,0.42963606704301593,1.8876070943977892,0.0034936263355736193,-0.4567222181657141,-0.09999166484423487,19.124486231480812,0.46755290933701243,1.0,0.0,-0.49813771915299343,-0.6559407614011687,997.407221941231,91.98344916694978,0.24651826149516026,13.948980899356233,1.0,1000.0939454654439,0.0,1.0,95.6284819425869,4910.129976781944,1.0,1.0,-0.09204943112696534,16.75383095397839,0.10279825788947544,-45.02921555341316,1.0,1001.2478767941079,0.0,1.0,0.05209935787760368,9.43930425203524
0.15000000000000002,14.038118993724543,0.002219665916166051,1002.0056714515642,94.73613619948586,0.030156647625181315,13.0071382939359,95.62490291774682,17.97144878461903,0.09061401485635508,10.724547736001869,-0.5361582229905427,0.020563417958935452,-20.611873002714283,-7.74937866046879,2.9072999740265972,0.5446486205959935,5081.496208380212,0.28423739638842793,95.62490291774681,1.9776995557882884,1.111423530030131,89852.70026461016,281.6369631355648,0.0,0.0,0.0,372.375,0.19985096042508213,0.9,nominal,14398.379946954734,nan,fixed_pitch,26.0,12.000000000000002,0.0,-1.3971235347092548,0.33478922754089663,5.047401516184904,-1.1272218302504424,0.24981542542997104,5.0276263790472004,0.9,0.0,0.0,0.0,0.0,0.0,0.0,-0.019673732338226838,0.004360101696023366,0.0877486338744941,-0.019673732338226838,0.004360101696023366,0.0877486338744941,0.15000000000000002,1.0,19.271071139002856,0.340696785367881,2.395188787909267,0.0005312188888672018,-0.3561025539129642,-0.13500448638132828,19.422337307177916,0.3808352956855886,1.0,0.0,-0.49813771915299343,-0.6559407614011687,997.407221941231,91.98344916694978,0.24651826149516026,13.948980899356233,1.0,1001.1635323667283,0.0,1.0,95.45168511169084,5062.471813364286,1.0,1.0,-0.19238343845439485,15.882520792599147,0.11312397273268038,-45.337118230171086,1.0,1002.192526010545,0.0,1.0,0.5711088800643729,10.20443112159852
0.17500000000000002,16.418053363718293,0.0030650480852671053,1002.3284593118155,95.19737479974995,0.03381528676404218,12.911514410051081,96.06897790961786,17.966452510608406,0.13852252593080483,11.092199972916038,-0.7844201455144529,0.03709485916766525,-14.725607541036192,-9.721682615412687,3.3695299796787306,0.7893310264552607,5128.6393752930235,0.2855584375495589,96.06897790961784,2.003794390082281,1.1113882925720888,89849.18214524134,281.6348650144732,0.0,0.0,0.0,377.4375,0.20256796743992464,0.9,nominal,14444.108643809537,nan,fixed_pitch,26.0,12.000000000000002,0.0,-3.261277960359734,0.44958558687891736,4.56984785379887,-2.002221830250442,0.3497005061544442,4.798737116423035,0.9,0.0,0.0,0.0,0.0,0.0,0.0,-0.03494536329317722,0.006103425228285745,0.08375376261924042,-0.03494536329317722,0.006103425228285745,0.08375376261924042,0.17500000000000002,1.0,19.511641378324743,0.2452321984005769,2.7532774737341423,0.0003153038050325421,-0.2565129688206842,-0.17288736458264245,19.706466577112664,0.30933645666494325,1.0,0.0,-0.49813771915299343,-0.6559407614011687,997.407221941231,91.98344916694978,0.24651826149516026,13.948980899356233,1.0,1001.1635323667283,0.0,1.0,95.71600098256039,5061.637724707654,1.0,1.0,-0.19238343845439485,15.882520792599147,0.11312397273268038,-45.337118230171086,1.0,1002.192526010545,0.0,1.0,0.5711088800643729,10.20443112159852
0.2,18.809585548608535,0.003901191535021752,1002.6491606832153,95.66128739560963,0.033445737990185874,12.828054855992187,96.5175736132605,17.961388311422407,0.19667899589721677,11.372075520850526,-1.0769159774046646,0.047300507135733,-11.22856366913424,-11.442996400192053,3.7366694880856506,1.0744036492402733,5176.4846723927285,0.2868929192036811,96.5175736132605,2.0302460961046767,1.1113532837341065,89845.68687732922,281.6327804555591,0.0,0.0,0.0,382.5,0.20528497445476715,0.9,nominal,14490.450399709633,nan,fixed_pitch,26.0,12.000000000000002,0.0,-4.339332892743179,0.5732089716010458,4.262032140586548,-2.877221830250442,0.4614547388777451,4.530384628504792,0.9,0.0,0.0,0.0,0.0,0.0,0.0,-0.0502169942481276,0.008053904542347334,0.07907012814914877,-0.0502169942481276,0.008053904542347334,0.07907012814914877,0.2,1.0,19.705234615239256,0.1305337956897497,3.0608990573622386,-0.0014534890950891664,-0.1981695818874062,-0.2014216942395891,19.94197616468342,0.28256679692831116,1.0,0.0,17.26491393490654,1.4623876863007492,1001.0101301942694,95.58970671097374,-0.06439607064937891,13.162484964286037,1.0,1002.007225733514,0.0,1.0,96.70719474945781,5271.7390758883585,1.0,1.0,-2.2828749343802004,15.292533239017594,0.2807063477277307,-45.542290722740056,1.0,1002.5277684431115,0.0,1.0,0.5677971431522911,11.559110413121639
0.225,21.21280128514728,0.004607412258243858,1002.9680154037819,96.12862946154972,0.028248828928884223,12.754188822663224,96.97104481584391,17.956256187061037,0.2635090604167142,11.627162536693664,-1.406142181805606,0.04778901208187875,-10.255237595697658,-12.863678312965357,4.073519504517933,1.3919110869991567,5225.076934590824,0.28824189678964335,96.97104481584391,2.057005367668813,1.1113184773191216,89842.21184489265,281.6307078998754,0.0,0.0,0.0,387.5625,0.20800198146960966,0.9,nominal,14537.448054597702,nan,fixed_pitch,26.0,12.000000000000002,0.0,-4.548888510859601,0.7052930646878184,4.134256707480383,-3.713055170555021,0.5833739017827817,4.332320667992588,0.9,0.0,0.0,0.0,0.0,0.0,0.0,-0.06480503803438473,0.010181795356315559,0.07561325990867077,-0.06480503803438473,0.010181795356315559,0.07561325990867077,0.225,1.0,19.954954135380593,-0.026465184335245834,3.283244353487329,6.724929285145849e-07,-0.18009249222087081,-0.225923526398355,20.22326849042536,0.288919963891464,1.0,0.0,17.26491393490654,1.4623876863007492,1001.0101301942694,95.58970671097374,-0.06439607064937891,13.162484964286037,1.0,1002.007225733514,0.0,1.0,97.48734918681824,5144.720425917886,1.0,1.0,-2.2828749343802004,15.292533239017594,0.2807063477277307,-45.542290722740056,1.0,1002.5277684431115,0.0,1.0,0.5677971431522911,11.559110413121639
