time_s,x_m,y_m,altitude_m,vx_mps,vy_mps,vz_mps,speed_mps,mass_kg,roll_deg,pitch_deg,yaw_deg,p_dps,q_dps,r_dps,alpha_deg,beta_deg,qbar_pa,mach,airspeed_mps,load_factor_g,density_kgpm3,pressure_pa,temperature_k,wind_x_mps,wind_y_mps,wind_z_mps,thrust_n,mass_flow_kgps,propulsion_throttle_actual,propulsion_health,energy_j_per_kg,target_distance_m,guidance_mode,pitch_command_deg,heading_command_deg,roll_command_deg,elevator_command_deg,aileron_command_deg,rudder_command_deg,elevator_deg,aileron_deg,rudder_deg,throttle,elevator_saturated,aileron_saturated,rudder_saturated,elevator_failed,aileron_failed,rudder_failed,elevator_raw_rad,aileron_raw_rad,rudder_raw_rad,elevator_effective_rad,aileron_effective_rad,rudder_effective_rad,imu_ax_mps2,imu_ay_mps2,imu_az_mps2,gyro_p_rps,gyro_q_rps,gyro_r_rps,gps_valid,gps_x_m,gps_y_m,gps_z_m,gps_vx_mps,gps_vy_mps,gps_vz_mps,baro_alt_m,pitot_airspeed_mps,pitot_qbar_pa,mag_heading_deg
0.0,0.0,0.0,14500.0,168.0,0.0,10.0,168.2973558912914,21.0,0.0,4.0,0.0,0.0,0.0,0.0,0.5935562450052811,0.0,2967.811486241532,0.5703651498833013,168.29735589129137,2.248005065083861,0.20956160755836276,13032.637272130847,216.64999999999998,0.0,0.0,0.0,478.40000000000003,0.23796694453104436,0.92,nominal,156358.425,nan,pitch_program,6.000000000000001,0.0,0.0,-13.62160000000002,-0.0,0.0,-4.8,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.08377580409572781,0.0,0.0,-0.08377580409572781,0.0,0.0,22.039952029066992,0.06421624096399967,-0.05549153272046388,8.96710374289511e-06,-0.00392686140635816,-0.00033643320647488983,1.0,-6.056244605796681,-14.452553801575789,14505.691541827058,168.06173605742853,-0.11079775418696261,10.04166907179879,14497.48871022862,167.72453538558904,3025.811276576433,1.9849282074758248
0.04,6.737639783316654,0.0,14500.393475421926,168.8829682267017,0.0,9.676405761284657,169.15995325584055,20.990437389859768,0.0,4.339834280684275,0.0,0.0,-16.592933380646375,0.0,1.0605710608507573,0.0,2998.126078763367,0.5732885200843033,169.15995325584055,2.2666637922353754,0.20954860538516928,13031.828666924224,216.64999999999998,0.0,0.0,0.0,482.816,0.24016356248056167,0.92,nominal,156507.82856850553,nan,pitch_program,6.0200000000000005,0.0,0.0,1.0551273188844021,-0.0,0.0,-0.1158981448924788,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020228042253272044,0.0,0.0,-0.0020228042253272044,0.0,0.0,22.229701799850368,0.018228895277338106,0.5780288579627947,0.0016566528452349883,-0.2877126789388407,0.0013767453507283647,1.0,-6.056244605796681,-14.452553801575789,14505.691541827058,168.06173605742853,-0.11079775418696261,10.04166907179879,14500.839272637817,168.5093564391019,2996.7806337655993,1.9849282074758248
0.08,13.510675809482459,0.0,14500.774693512798,169.7695298719189,0.0,9.388483235728337,170.02892956905868,20.980786915001556,0.0,4.902500286799463,0.0,0.0,-11.17895002505384,0.0,1.737190782765045,0.0,3028.825921687474,0.5762335087474278,170.02892956905865,2.284890723897176,0.20953600901797245,13031.045298794272,216.64999999999998,0.0,0.0,0.0,487.232,0.242360180430079,0.92,nominal,156658.94059333723,nan,pitch_program,6.04,0.0,0.0,2.7508085664816058,-0.0,0.0,2.1774672242067887,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.038003972416670036,0.0,0.0,0.038003972416670036,0.0,0.0,22.38449831644655,-0.09850995865402717,1.1512450068861027,-0.0007234979904981245,-0.19574574372399067,-0.0010110360653498307,1.0,-6.056244605796681,-14.452553801575789,14505.691541827058,168.06173605742853,-0.11079775418696261,10.04166907179879,14498.436346107757,170.17237324325444,3033.7956190464083,-1.3519140969314785
0.12,20.319258502250513,0.0,14501.144927420399,170.66077604059166,0.0,9.12450739072165,170.9045263119158,20.97104857542536,0.0,5.023787688223519,0.0,0.0,5.127578841937682,0.0,1.9633394938108457,0.0,3059.922641296789,0.5792009342594462,170.90452631191582,2.304675328335099,0.20952377631952226,13030.284547225232,216.64999999999998,0.0,0.0,0.0,491.648,0.24455679837959635,0.92,nominal,156811.8314594374,nan,pitch_program,6.06,0.0,0.0,0.04808426211010326,-0.0,0.0,0.4354934448413579,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.007600794483334009,0.0,0.0,0.007600794483334009,0.0,0.0,22.558762101284355,0.05904495682862113,1.107636628288623,0.0025758485247319492,0.09121922929599512,-0.0016870644637166283,1.0,-6.056244605796681,-14.452553801575789,14505.691541827058,168.06173605742853,-0.11079775418696261,10.04166907179879,14504.20631506412,169.55375290410038,3012.4485777003356,-1.3519140969314785
0.16,27.163666982177034,0.0,14501.504520761884,171.56139953235478,0.0,8.853404244008011,171.78968704846076,20.961222371131186,0.0,4.650365412624585,0.0,0.0,13.320071551461773,0.0,1.6962444612629397,0.0,3091.5257500686016,0.5822007724535554,171.78968704846076,2.3269159305379805,0.20951189587391908,13029.545702262256,216.64999999999998,0.0,0.0,0.0,496.0640000000001,0.2467534163291137,0.92,nominal,156967.0275966336,nan,pitch_program,6.08,0.0,0.0,-3.265311401288854,-0.0,0.0,-2.525150432062812,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.04407218914765346,0.0,0.0,-0.04407218914765346,0.0,0.0,22.82946519858649,0.046982028512211366,0.7885228377577012,-0.0033350055580084787,0.23390341237642231,-0.0007976974584626732,1.0,-6.056244605796681,-14.452553801575789,14505.691541827058,168.06173605742853,-0.11079775418696261,10.04166907179879,14500.624349922766,172.05528379479918,3173.0502412675205,2.5645389082053014
0.2,34.044332100701084,0.0,14501.852840808804,172.4736294960352,0.0,8.560541478015985,172.68594540938312,20.95130830211903,0.0,4.230187439830186,0.0,0.0,7.545651242111871,0.0,1.388705409280882,0.0,3123.6964369451516,0.5852382208534687,172.68594540938312,2.350356796164119,0.20950038852401606,13028.830060122473,216.64999999999998,0.0,0.0,0.0,500.48,0.24895003427863102,0.92,nominal,157124.81303228386,nan,pitch_program,6.1,0.0,0.0,-3.8055300235734966,-0.0,0.0,-3.5494541052713595,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.06194966078541464,0.0,0.0,-0.06194966078541464,0.0,0.0,23.061545173740964,0.01569705562906564,0.5103189692371245,-0.0015223624262669768,0.13573170776481386,0.00040760521965742236,1.0,37.72213463933037,3.7455582405776395,14513.871921370648,172.51155543776952,0.13664514932576818,8.439271670206146,14499.143020634916,173.10316049835123,3120.4063192428484,2.5645389082053014
0.24,40.96169123273987,0.0,14502.189207258803,173.39573574426046,0.0,8.25778989901868,173.59225866469316,20.941306368388897,0.0,4.138574385299663,0.0,0.0,-2.868721797906578,0.0,1.4119831248163857,0.0,3156.403450406609,0.5883097456137272,173.59225866469316,2.372103568147276,0.20948927668155398,13028.139014592136,216.64999999999998,0.0,0.0,0.0,504.89599999999996,0.2511466522281483,0.92,nominal,157285.0299235194,nan,pitch_program,6.12,0.0,0.0,-1.8160877354533225,-0.0,0.0,-2.16276100941693,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.037747300548081515,0.0,0.0,-0.037747300548081515,0.0,0.0,23.23806029077474,-0.024622151250879323,0.6270521888058997,-0.0015351515913460438,-0.0519123087371468,0.0010289466729613477,1.0,37.72213463933037,3.7455582405776395,14513.871921370648,172.51155543776952,0.13664514932576818,8.439271670206146,14503.287357810905,173.0362201309635,3136.6161313498155,-0.5891768986387671
0.28,47.91608299637113,0.0,14502.513633850114,174.32496148596778,0.0,7.965312041430699,174.5068433987662,20.93121656994078,0.0,4.323999450078588,0.0,0.0,-6.189481704612525,0.0,1.7078419677337495,0.0,3189.587416792722,0.5914093026814419,174.50684339876622,2.392307265988598,0.20947855982985944,13027.472533539325,216.64999999999998,0.0,0.0,0.0,509.31200000000007,0.2533432701776657,0.92,nominal,157447.39452389698,nan,pitch_program,6.14,0.0,0.0,0.006585746067173053,-0.0,0.0,-0.4325522018833862,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.0075494601096163065,0.0,0.0,-0.0075494601096163065,0.0,0.0,23.443974949024728,0.014941780371695183,0.9935622512029151,0.0018069886981275486,-0.10247482079508823,0.0006853156894748018,1.0,37.72213463933037,3.7455582405776395,14513.871921370648,172.51155543776952,0.13664514932576818,8.439271670206146,14510.679220103471,175.1251633882985,3154.1376991654984,-0.5891768986387671
0.32,54.90776628107006,0.0,14502.826690486356,175.26035558264593,0.0,7.689004386417005,175.4289401079817,20.921038906774683,0.0,4.465043747266885,0.0,0.0,-0.7482652408400684,0.0,1.9529800376154764,0.0,3223.225005802636,0.5945343180744247,175.4289401079817,2.412581581528654,0.20946821908403607,13026.829442512255,216.64999999999998,0.0,0.0,0.0,513.728,0.255539888127183,0.92,nominal,157611.80187796292,nan,pitch_program,6.16,0.0,0.0,-0.20436520995098661,-0.0,0.0,-0.2500026083374665,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.004363368654062618,0.0,0.0,-0.004363368654062618,0.0,0.0,23.569079446983697,0.02280690688180394,1.1273140412745286,0.00011049051943466253,-0.015203180040300059,-0.001143984459951592,1.0,37.72213463933037,3.7455582405776395,14513.871921370648,172.51155543776952,0.13664514932576818,8.439271670206146,14506.24152967302,175.30541979880954,3255.9125698344437,2.266422843678348
0.36,61.93701308798352,0.0,14503.128826940909,176.20342371085496,0.0,7.417729386086833,176.35948864938428,20.910773378890607,0.0,4.364519776282281,0.0,0.0,5.725298190005646,0.0,1.9539321703421177,0.0,3257.3551715421913,0.5976879769984164,176.35948864938428,2.43380388878461,0.20945823953280085,13026.208814178168,216.64999999999998,0.0,0.0,0.0,518.1440000000001,0.2577365060767004,0.92,nominal,157778.4429290562,nan,pitch_program,6.18,0.0,0.0,-1.7831126939621134,-0.0,0.0,-1.476490676837184,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.025769623685808436,0.0,0.0,-0.025769623685808436,0.0,0.0,23.81869649203196,0.060719028135795744,0.9598639916050958,0.0003033229297850018,0.09989622463778194,-0.001911639270072097,1.0,37.72213463933037,3.7455582405776395,14513.871921370648,172.51155543776952,0.13664514932576818,8.439271670206146,14510.174634579147,176.20551857963142,3230.5711148550163,2.266422843678348
