time_s,elevator_command_deg,aileron_command_deg,rudder_command_deg,elevator_deg,aileron_deg,rudder_deg,throttle,elevator_saturated,aileron_saturated,rudder_saturated,elevator_failed,aileron_failed,rudder_failed,elevator_raw_rad,aileron_raw_rad,rudder_raw_rad,elevator_effective_rad,aileron_effective_rad,rudder_effective_rad
0.0,-13.62160000000002,-0.0,0.0,-4.8,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.08377580409572781,0.0,0.0,-0.08377580409572781,0.0,0.0
0.04,1.0551273188844021,-0.0,0.0,-0.1158981448924788,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020228042253272044,0.0,0.0,-0.0020228042253272044,0.0,0.0
0.08,2.7508085664816058,-0.0,0.0,2.1774672242067887,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.038003972416670036,0.0,0.0,0.038003972416670036,0.0,0.0
0.12,0.04808426211010326,-0.0,0.0,0.4354934448413579,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.007600794483334009,0.0,0.0,0.007600794483334009,0.0,0.0
0.16,-3.265311401288854,-0.0,0.0,-2.525150432062812,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.04407218914765346,0.0,0.0,-0.04407218914765346,0.0,0.0
0.2,-3.8055300235734966,-0.0,0.0,-3.5494541052713595,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.06194966078541464,0.0,0.0,-0.06194966078541464,0.0,0.0
0.24,-1.8160877354533225,-0.0,0.0,-2.16276100941693,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.037747300548081515,0.0,0.0,-0.037747300548081515,0.0,0.0
0.28,0.006585746067173053,-0.0,0.0,-0.4325522018833862,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.0075494601096163065,0.0,0.0,-0.0075494601096163065,0.0,0.0
0.32,-0.20436520995098661,-0.0,0.0,-0.2500026083374665,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.004363368654062618,0.0,0.0,-0.004363368654062618,0.0,0.0
0.36,-1.7831126939621134,-0.0,0.0,-1.476490676837184,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.025769623685808436,0.0,0.0,-0.025769623685808436,0.0,0.0
0.4,-2.797826154222551,-0.0,0.0,-2.5335590587454773,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.04421894736883701,0.0,0.0,-0.04421894736883701,0.0,0.0
0.44,-2.3464078086627325,-0.0,0.0,-2.3838380586792813,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.04160582295830325,0.0,0.0,-0.04160582295830325,0.0,0.0
0.48,-1.289819733820923,-0.0,0.0,-1.5086233987925948,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.026330445481558225,0.0,0.0,-0.026330445481558225,0.0,0.0
0.52,-0.9550751517796521,-0.0,0.0,-1.0657848011822406,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.01860145389834325,0.0,0.0,-0.01860145389834325,0.0,0.0
0.56,-1.5999660178856299,-0.0,0.0,-1.4931297745449519,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.026060030725370026,0.0,0.0,-0.026060030725370026,0.0,0.0
0.6,-2.3453432723949006,-0.0,0.0,-2.174900572824911,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.037959175899305406,0.0,0.0,-0.037959175899305406,0.0,0.0
0.64,-2.3745821203336144,-0.0,0.0,-2.3346458108318737,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.04074725626690889,0.0,0.0,-0.04074725626690889,0.0,0.0
0.68,-1.8406222983423677,-0.0,0.0,-1.939427000840269,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.03384938676674153,0.0,0.0,-0.03384938676674153,0.0,0.0
0.72,-1.513490883757583,-0.0,0.0,-1.59867810717412,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.027902196649739176,0.0,0.0,-0.027902196649739176,0.0,0.0
0.76,-1.7823252402006786,-0.0,0.0,-1.7455958135953669,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.03046639435626835,0.0,0.0,-0.03046639435626835,0.0,0.0
0.8,-2.266304748042988,-0.0,0.0,-2.162162961153464,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.037736862636798194,0.0,0.0,-0.037736862636798194,0.0,0.0
0.84,-2.392551177727322,-0.0,0.0,-2.3464735344125502,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.04095368898640747,0.0,0.0,-0.04095368898640747,0.0,0.0
0.88,-2.1127624161083127,-0.0,0.0,-2.1595046397691604,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.037690466176065925,0.0,0.0,-0.037690466176065925,0.0,0.0
0.92,-1.8815058530045563,-0.0,0.0,-1.937105610357477,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.033808870859592347,0.0,0.0,-0.033808870859592347,0.0,0.0
0.96,-2.024355670503844,-0.0,0.0,-2.0069056584745706,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.035027111517286096,0.0,0.0,-0.035027111517286096,0.0,0.0
1.0,-2.3511663206525926,-0.0,0.0,-2.282314188216988,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.03983389714936801,0.0,0.0,-0.03983389714936801,0.0,0.0
1.04,-2.4643401484392604,-0.0,0.0,-2.427934956394806,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.04237545901335432,0.0,0.0,-0.04237545901335432,0.0,0.0
1.08,-2.292132870365644,-0.0,0.0,-2.3192932875714765,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.04047930418752595,0.0,0.0,-0.04047930418752595,0.0,0.0
1.12,-2.142186813560116,-0.0,0.0,-2.1776081083623877,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.038006431309049134,0.0,0.0,-0.038006431309049134,0.0,0.0
1.16,-2.2562639577809143,-0.0,0.0,-2.2405327878972088,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.03910467414769405,0.0,0.0,-0.03910467414769405,0.0,0.0
1.2,-2.497231586911135,-0.0,0.0,-2.44589182710835,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.0426888655306606,0.0,0.0,-0.0426888655306606,0.0,0.0
1.24,-2.5707513363026533,-0.0,0.0,-2.5457794344637925,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.044432233160952385,0.0,0.0,-0.044432233160952385,0.0,0.0
1.28,-2.439274294012222,-0.0,0.0,-2.460575322102536,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.04294514086400926,0.0,0.0,-0.04294514086400926,0.0,0.0
1.32,-2.3513961836202344,-0.0,0.0,-2.3732320113166945,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.04142071251120365,0.0,0.0,-0.04142071251120365,0.0,0.0
1.36,-2.4735304720811473,-0.0,0.0,-2.453470779928257,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.04282114321122129,0.0,0.0,-0.04282114321122129,0.0,0.0
1.4000000000000001,-2.661803838731023,-0.0,0.0,-2.6201372269704697,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.04573002146470867,0.0,0.0,-0.04573002146470867,0.0,0.0
1.44,-2.6873127336426346,-0.0,0.0,-2.673877632308202,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.04666796847920843,0.0,0.0,-0.04666796847920843,0.0,0.0
1.48,-2.570851017546198,-0.0,0.0,-2.5914563404985986,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.04522944556338382,0.0,0.0,-0.04522944556338382,0.0,0.0
1.52,-2.539620372662704,-0.0,0.0,-2.549987566229883,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.04450567891562843,0.0,0.0,-0.04450567891562843,0.0,0.0
1.56,-2.682948715173636,-0.0,0.0,-2.6563564853848853,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.046362166776670884,0.0,0.0,-0.046362166776670884,0.0,0.0
1.6,-2.8242877426553177,-0.0,0.0,-2.790701491201231,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.04870692946177705,0.0,0.0,-0.04870692946177705,0.0,0.0
1.6400000000000001,-2.7958051087280027,-0.0,0.0,-2.7947843852226484,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.04877818940546077,0.0,0.0,-0.04877818940546077,0.0,0.0
1.68,-2.6943069446172467,-0.0,0.0,-2.7144024327383267,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.047375259675427724,0.0,0.0,-0.047375259675427724,0.0,0.0
1.72,-2.7274178374304126,-0.0,0.0,-2.724814756491995,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.04755698900771285,0.0,0.0,-0.04755698900771285,0.0,0.0
1.76,-2.888446735838706,-0.0,0.0,-2.855720339969364,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.04984172244863722,0.0,0.0,-0.04984172244863722,0.0,0.0
1.8,-2.9674352185641375,-0.0,0.0,-2.945092242845183,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.05140155641259285,0.0,0.0,-0.05140155641259285,0.0,0.0
1.84,-2.8852556755189216,-0.0,0.0,-2.897222988984174,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.05056608032224524,0.0,0.0,-0.05056608032224524,0.0,0.0
1.8800000000000001,-2.822910089066647,-0.0,0.0,-2.8377726690501524,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.04952847649803255,0.0,0.0,-0.04952847649803255,0.0,0.0
1.92,-2.931313918237562,-0.0,0.0,-2.91260566840008,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.050834558725831556,0.0,0.0,-0.050834558725831556,0.0,0.0
1.96,-3.0815745811198387,-0.0,0.0,-3.0477807985758867,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.053193809814211325,0.0,0.0,-0.053193809814211325,0.0,0.0
2.0,-3.070301735649561,-0.0,0.0,-3.065797548234826,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.05350826141626738,0.0,0.0,-0.05350826141626738,0.0,0.0
2.04,-2.9592705421110117,-0.0,0.0,-2.980575943335775,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.052020863816945206,0.0,0.0,-0.052020863816945206,0.0,0.0
2.08,-2.9832258005121006,-0.0,0.0,-2.9826958290768353,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.0520578628028928,0.0,0.0,-0.0520578628028928,0.0,0.0
2.12,-3.15556700187921,-0.0,0.0,-3.1209927673187354,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.05447159972064121,0.0,0.0,-0.05447159972064121,0.0,0.0
2.16,-3.2308553242524276,-0.0,0.0,-3.208882812865689,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.05600557039516333,0.0,0.0,-0.05600557039516333,0.0,0.0
2.2,-3.1177515043715767,-0.0,0.0,-3.135977766070399,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.054733137287264984,0.0,0.0,-0.054733137287264984,0.0,0.0
2.24,-3.0534651917348548,-0.0,0.0,-3.0699677066019633,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.05358104441010352,0.0,0.0,-0.05358104441010352,0.0,0.0
2.2800000000000002,-3.2065318079590983,-0.0,0.0,-3.1792189876876713,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.05548783897707093,0.0,0.0,-0.05548783897707093,0.0,0.0
2.32,-3.3647387662124215,-0.0,0.0,-3.3276348105074716,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.05807818374733298,0.0,0.0,-0.05807818374733298,0.0,0.0
2.36,-3.285016735751599,-0.0,0.0,-3.2935403507027736,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.05748312316705213,0.0,0.0,-0.05748312316705213,0.0,0.0
2.4,-3.1398428194334578,-0.0,0.0,-3.170582325687321,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.055337100788782935,0.0,0.0,-0.055337100788782935,0.0,0.0
2.44,-3.243641847326542,-0.0,0.0,-3.229029942998698,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.0563572041508121,0.0,0.0,-0.0563572041508121,0.0,0.0
2.48,-3.476938967128493,-0.0,0.0,-3.427357162302534,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.059818667123988895,0.0,0.0,-0.059818667123988895,0.0,0.0
2.52,-3.456513984748286,-0.0,0.0,-3.4506826202591356,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.0602257731648671,0.0,0.0,-0.0602257731648671,0.0,0.0
2.56,-3.2362612146891303,-0.0,0.0,-3.2791454958031316,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.05723188555370654,0.0,0.0,-0.05723188555370654,0.0,0.0
2.6,-3.2672919480688023,-0.0,0.0,-3.269662657615668,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.05706637880490145,0.0,0.0,-0.05706637880490145,0.0,0.0
2.64,-3.5741829732884955,-0.0,0.0,-3.51327891015393,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.06131828452306412,0.0,0.0,-0.06131828452306412,0.0,0.0
2.68,-3.6362145424047605,-0.0,0.0,-3.6116274159545947,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.06303478976370246,0.0,0.0,-0.06303478976370246,0.0,0.0
2.72,-3.3360098970404084,-0.0,0.0,-3.391133400823245,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.059186443218718215,0.0,0.0,-0.059186443218718215,0.0,0.0
2.7600000000000002,-3.2693855545781476,-0.0,0.0,-3.293735123827167,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.0574865225993672,0.0,0.0,-0.0574865225993672,0.0,0.0
2.8000000000000003,-3.66361382605381,-0.0,0.0,-3.5896380856084815,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.06265100354885408,0.0,0.0,-0.06265100354885408,0.0,0.0
2.84,-3.8370657385423703,-0.0,0.0,-3.7875802079555925,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.06610574531219661,0.0,0.0,-0.06610574531219661,0.0,0.0
2.88,-3.4312100647331865,-0.0,0.0,-3.5024840933776673,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.06112987942816882,0.0,0.0,-0.06112987942816882,0.0,0.0
2.92,-3.231575947214461,-0.0,0.0,-3.2857575764471023,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.05734728813135122,0.0,0.0,-0.05734728813135122,0.0,0.0
2.96,-3.7553714519060484,-0.0,0.0,-3.661448676814259,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.06390433480319858,0.0,0.0,-0.06390433480319858,0.0,0.0
3.0,-4.0845248760249575,-0.0,0.0,-3.999909636182818,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.06981159293363869,0.0,0.0,-0.06981159293363869,0.0,0.0
3.04,-3.5076704415588162,-0.0,0.0,-3.6061182804836167,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.06293863721079548,0.0,0.0,-0.06293863721079548,0.0,0.0
3.08,-3.1195367656942428,-0.0,0.0,-3.2168530686521177,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.05614467760086264,0.0,0.0,-0.05614467760086264,0.0,0.0
3.12,-3.8714370113507117,-0.0,0.0,-3.740520222810993,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.06528439362548373,0.0,0.0,-0.06528439362548373,0.0,0.0
3.16,-4.424846300779362,-0.0,0.0,-4.287981085185689,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.07483938819972971,0.0,0.0,-0.07483938819972971,0.0,0.0
