time_s,sensor_time_s,imu_valid,imu_ax_mps2,imu_ay_mps2,imu_az_mps2,gyro_p_rps,gyro_q_rps,gyro_r_rps,imu_accel_norm_mps2,imu_gyro_norm_rps,gps_valid,gps_latency_s,gps_x_m,gps_y_m,gps_z_m,gps_vx_mps,gps_vy_mps,gps_vz_mps,baro_valid,baro_alt_m,baro_bias_m,pitot_valid,pitot_airspeed_mps,pitot_qbar_pa,pitot_compressibility_factor,mag_valid,mag_heading_deg,mag_x_ut,mag_y_ut,mag_z_ut,radar_valid,radar_agl_m,optical_flow_valid,horizon_valid,horizon_roll_deg,horizon_pitch_deg,optical_flow_x_radps,optical_flow_y_radps,optical_flow_quality
0.0,0.0,1.0,16.864680307905445,1.4265596267816167,-0.8404404528891686,-0.005526002259025985,-0.0024404616361534746,-0.0006126780109707863,16.945762137226804,0.006071896599039241,1.0,0.0,-5.12475906770303,4.333339046228245,1006.1844569493729,82.72589914784164,1.4631960598078957,14.027873835128696,1.0,1002.0904441399286,0.0,1.0,85.79311618127807,4168.7033634385725,1.0,1.0,-0.10896602917947859,17.95460209662717,-1.1729541591912578,-44.39431660708244,1.0,999.6310945825524,0.0,1.0,0.49971564607647456,7.729319069471869,,,
0.03,0.03,1.0,17.243815456082103,1.1540844049670131,-0.7269511600846663,0.03349620554479126,-0.22117795663459747,-0.09351736760215368,17.297674418439968,0.24246068202946044,1.0,0.0,-5.12475906770303,4.333339046228245,1006.1844569493729,82.72589914784164,1.4631960598078957,14.027873835128696,1.0,1002.0904441399286,0.0,1.0,86.6653780019011,4176.201433726769,1.0,1.0,-0.10896602917947859,17.95460209662717,-1.1729541591912578,-44.39431660708244,1.0,999.6310945825524,0.0,1.0,0.49971564607647456,7.729319069471869,,,
0.06,0.06,1.0,17.52104193021589,1.1001543828868088,0.15749220270249298,0.0575256110031866,-0.40708490343908593,-0.17077155041908948,17.55625397915172,0.44518562079411267,1.0,0.0,-5.12475906770303,4.333339046228245,1006.1844569493729,82.72589914784164,1.4631960598078957,14.027873835128696,1.0,999.5809976730133,0.0,1.0,87.27281460984427,4173.060451043527,1.0,1.0,-1.3296307626304564,17.126344347572225,-1.2206921693776833,-44.83306487942049,1.0,1000.8659535388114,0.0,1.0,1.084099159198093,8.450668459318699,,,
0.09,0.09,1.0,17.532203787553133,1.4501639212526798,0.7773836656815102,0.10268827751808457,-0.43070514357249284,-0.2510986849053447,17.609243890935915,0.5090209746175755,1.0,0.0,-5.12475906770303,4.333339046228245,1006.1844569493729,82.72589914784164,1.4631960598078957,14.027873835128696,1.0,999.5809976730133,0.0,1.0,87.98410000388307,4196.484897083017,1.0,1.0,-1.3296307626304564,17.126344347572225,-1.2206921693776833,-44.83306487942049,1.0,1000.8659535388114,0.0,1.0,1.084099159198093,8.450668459318699,,,
0.12,0.12,1.0,18.04037833830955,1.473560845757219,1.2643259617970626,0.1470851244532552,-0.34495173782693417,-0.32534897060038265,18.144562609585588,0.4964651930759901,1.0,0.0,-5.12475906770303,4.333339046228245,1006.1844569493729,82.72589914784164,1.4631960598078957,14.027873835128696,1.0,997.8182079643965,0.0,1.0,87.64555884899198,4251.604323577366,1.0,1.0,-0.05333680994672952,16.139124467489385,-1.2165233131776643,-45.27569945080873,1.0,1001.4976617076704,0.0,1.0,2.352961015885964,10.485523719183432,,,
0.15,0.15,1.0,17.9808125920717,1.1716849136102756,1.6814194968788652,0.17957781822093558,-0.2545046640257841,-0.4058350229676344,18.097227371408874,0.5115885873189598,1.0,0.0,-5.12475906770303,4.333339046228245,1006.1844569493729,82.72589914784164,1.4631960598078957,14.027873835128696,1.0,997.8182079643965,0.0,1.0,87.6406651573085,4317.192244786212,1.0,1.0,-0.05333680994672952,16.139124467489385,-1.2165233131776643,-45.27569945080873,1.0,1001.4976617076704,0.0,1.0,2.352961015885964,10.485523719183432,,,
0.18,0.18,1.0,18.39305515692522,1.223292290101758,1.7602843481903452,0.20759744263989854,-0.18419349697798043,-0.4858351620004516,18.517546355259917,0.5595174234602605,1.0,0.0,-5.12475906770303,4.333339046228245,1006.1844569493729,82.72589914784164,1.4631960598078957,14.027873835128696,1.0,1004.6081564211894,0.0,1.0,88.04065164520402,4374.465750790639,1.0,1.0,-2.4784913433836104,15.600228443112938,-1.4302629335918338,-45.350764943927125,1.0,1002.4417727432833,0.0,1.0,2.6086487813268917,11.410814474075229,,,
0.21,0.21,1.0,18.641436260382438,0.7427499607202939,2.34282033977762,0.24841784421958227,-0.17720445444903424,-0.5622051229418035,18.80275592828155,0.6396776096326124,1.0,0.0,-5.12475906770303,4.333339046228245,1006.1844569493729,82.72589914784164,1.4631960598078957,14.027873835128696,1.0,1004.6081564211894,0.0,1.0,89.86161321593988,4486.067001357081,1.0,1.0,-2.4784913433836104,15.600228443112938,-1.4302629335918338,-45.350764943927125,1.0,1002.4417727432833,0.0,1.0,2.6086487813268917,11.410814474075229,,,
0.24,0.24,1.0,18.858920269438528,0.6021518665972625,2.431946699634721,0.27323714816181505,-0.1693307855866953,-0.628100558220513,19.024611043313083,0.7055790284014464,1.0,0.0,-5.12475906770303,4.333339046228245,1006.1844569493729,82.72589914784164,1.4631960598078957,14.027873835128696,1.0,997.0763576531275,0.0,1.0,90.14325856647004,4505.316530402839,1.0,1.0,-5.775277288265017,15.12341577318298,-1.5852214507977611,-45.5501367399906,1.0,1003.0605337890864,0.0,1.0,3.7719951265631053,11.610740937767911,,,
0.27,0.27,1.0,19.194968242269926,0.5300279714705516,2.757177838382913,0.3022212393258794,-0.1454865377174758,-0.7043554638777181,19.399220734471836,0.7801414164438935,1.0,0.0,-5.12475906770303,4.333339046228245,1006.1844569493729,82.72589914784164,1.4631960598078957,14.027873835128696,1.0,997.0763576531275,0.0,1.0,90.56777091329862,4586.823260422814,1.0,1.0,-5.775277288265017,15.12341577318298,-1.5852214507977611,-45.5501367399906,1.0,1003.0605337890864,0.0,1.0,3.7719951265631053,11.610740937767911,,,
0.3,0.3,1.0,19.589821055130074,0.2509023652817964,3.0930512788382005,0.34888792264236235,-0.14777699648938794,-0.7427069702934704,19.834087001484193,0.8337712318014058,1.0,0.0,-5.12475906770303,4.333339046228245,1006.1844569493729,82.72589914784164,1.4631960598078957,14.027873835128696,1.0,993.763398822768,0.0,1.0,91.21231939503593,4571.385059295403,1.0,1.0,-7.281009029080829,14.860216957515092,-1.754675458479747,-45.50085489673609,1.0,1003.5547357295502,0.0,1.0,5.44824403710983,12.33462426490637,,,
0.32999999999999996,0.32999999999999996,1.0,19.378150379065826,0.07378283169137102,3.6095498940541817,0.37286471911127395,-0.1328302649997942,-0.7828741409291701,19.711595735952177,0.8772479117065088,1.0,0.0,-5.12475906770303,4.333339046228245,1006.1844569493729,82.72589914784164,1.4631960598078957,14.027873835128696,1.0,993.763398822768,0.0,1.0,91.5759331619531,4746.345968115424,1.0,1.0,-7.281009029080829,14.860216957515092,-1.754675458479747,-45.50085489673609,1.0,1003.5547357295502,0.0,1.0,5.44824403710983,12.33462426490637,,,
0.36,0.36,1.0,19.986181941539428,-0.084011304011382,3.7250578956648623,0.3929841417107622,-0.11767717220937503,-0.8301824909430365,20.330533264663117,0.92600616669854,1.0,0.0,-5.12475906770303,4.333339046228245,1006.1844569493729,82.72589914784164,1.4631960598078957,14.027873835128696,1.0,1007.507702477286,0.0,1.0,91.68043654452464,4654.642381395096,1.0,1.0,-10.715617882630124,14.579719154816827,-2.1278066048992836,-45.665327240295184,1.0,1005.0634098653705,0.0,1.0,7.437697971229839,11.934785072722994,,,
0.39,0.39,1.0,20.10011726384764,-0.266177279215313,3.9973460222250683,0.4191154921814203,-0.12342546916934327,-0.8728165304661939,20.49547119696922,0.9760636957090408,1.0,0.0,-5.12475906770303,4.333339046228245,1006.1844569493729,82.72589914784164,1.4631960598078957,14.027873835128696,1.0,1007.507702477286,0.0,1.0,92.86941590272987,4662.666964284238,1.0,1.0,-10.715617882630124,14.579719154816827,-2.1278066048992836,-45.665327240295184,1.0,1005.0634098653705,0.0,1.0,7.437697971229839,11.934785072722994,,,
0.42,0.42,1.0,20.27374923873095,-0.49973098645776415,4.617467988716975,0.4466723766889898,-0.12805549851645817,-0.8794721665919849,20.79893386403726,0.9946786991824493,1.0,0.0,-5.12475906770303,4.333339046228245,1006.1844569493729,82.72589914784164,1.4631960598078957,14.027873835128696,1.0,1000.4894516669868,0.0,1.0,92.8721544018656,4815.789753012873,1.0,1.0,-12.229326591054164,14.334895719706871,-2.6037686300756384,-45.82052886008962,1.0,1004.9922791564358,0.0,1.0,9.881839188767541,12.329223942854181,,,
0.44999999999999996,0.44999999999999996,1.0,20.188430578887484,-0.7335800933673541,4.744587637870124,0.4821940329001729,-0.12998922080655212,-0.8975626472159278,20.751433223885385,1.0271450669538806,1.0,0.0,-5.12475906770303,4.333339046228245,1006.1844569493729,82.72589914784164,1.4631960598078957,14.027873835128696,1.0,1000.4894516669868,0.0,1.0,93.56657551642114,4850.420509429033,1.0,1.0,-12.229326591054164,14.334895719706871,-2.6037686300756384,-45.82052886008962,1.0,1004.9922791564358,0.0,1.0,9.881839188767541,12.329223942854181,,,
0.48,0.48,1.0,20.325068343070466,-1.1333919013795655,5.0979792721381605,0.4968816859425916,-0.13072901717532864,-0.9053033689769385,20.985289443125353,1.0409398040414126,1.0,0.0,-5.12475906770303,4.333339046228245,1006.1844569493729,82.72589914784164,1.4631960598078957,14.027873835128696,1.0,1005.6594398416999,0.0,1.0,95.1618306622041,4914.533679565991,1.0,1.0,-16.997533652428277,14.100031791282738,-3.1015765644833597,-45.83606210252772,1.0,1005.8880374239728,0.0,1.0,12.634639104806809,11.68582920996822,,,
0.51,0.51,1.0,19.89073489538637,-1.2190390784854421,5.56385503974703,0.5165714190453149,-0.13467715191797588,-0.8839797321625548,20.690187864220423,1.0326684526494503,1.0,0.0,28.625733425414523,16.49987147660872,1000.3942082318719,92.16321793157418,0.7484168131201919,12.109397951118694,1.0,1005.6594398416999,0.0,1.0,95.89621813113614,5016.516186154199,1.0,1.0,-16.997533652428277,14.100031791282738,-3.1015765644833597,-45.83606210252772,1.0,1005.8880374239728,0.0,1.0,12.634639104806809,11.68582920996822,,,
0.54,0.54,1.0,19.934399654695376,-1.712950302453859,5.829345848168262,0.5566332576528666,-0.13712402175706798,-0.874098288520254,20.83976394658424,1.0453188025009943,1.0,0.0,28.625733425414523,16.49987147660872,1000.3942082318719,92.16321793157418,0.7484168131201919,12.109397951118694,1.0,1009.9010217380841,0.0,1.0,95.53318930641363,5086.658824339203,1.0,1.0,-18.403456487751598,13.894989320898144,-3.827031229541117,-45.75210018582784,1.0,1006.9413871522435,0.0,1.0,14.786671182293087,11.783383104523407,,,
