time_s,x_m,y_m,altitude_m,vx_mps,vy_mps,vz_mps,speed_mps,mass_kg,roll_deg,pitch_deg,yaw_deg,p_dps,q_dps,r_dps,alpha_deg,beta_deg,qbar_pa,mach,airspeed_mps,load_factor_g,density_kgpm3,pressure_pa,temperature_k,wind_x_mps,wind_y_mps,wind_z_mps,thrust_n,mass_flow_kgps,propulsion_throttle_actual,propulsion_health,energy_j_per_kg,target_distance_m,guidance_mode,pitch_command_deg,heading_command_deg,roll_command_deg,elevator_command_deg,aileron_command_deg,rudder_command_deg,elevator_deg,aileron_deg,rudder_deg,throttle,elevator_saturated,aileron_saturated,rudder_saturated,elevator_failed,aileron_failed,rudder_failed,elevator_raw_rad,aileron_raw_rad,rudder_raw_rad,elevator_effective_rad,aileron_effective_rad,rudder_effective_rad,sensor_time_s,imu_valid,imu_ax_mps2,imu_ay_mps2,imu_az_mps2,gyro_p_rps,gyro_q_rps,gyro_r_rps,imu_accel_norm_mps2,imu_gyro_norm_rps,gps_valid,gps_latency_s,gps_x_m,gps_y_m,gps_z_m,gps_vx_mps,gps_vy_mps,gps_vz_mps,baro_valid,baro_alt_m,baro_bias_m,pitot_valid,pitot_airspeed_mps,pitot_qbar_pa,pitot_compressibility_factor,mag_valid,mag_heading_deg,mag_x_ut,mag_y_ut,mag_z_ut,radar_valid,radar_agl_m,optical_flow_valid,horizon_valid,horizon_roll_deg,horizon_pitch_deg,optical_flow_x_radps,optical_flow_y_radps,optical_flow_quality
0.0,0.0,250.0,1200.0,48.0,-3.0,-1.0,48.104053883222775,11.0,0.0,-2.0,-5.000000000000001,0.0,0.0,0.0,-0.8084664277189543,1.423357908392787,1261.0944322985495,0.14331327893915746,48.104053883222775,0.4481219442643677,1.0899692586850038,87715.57267821583,280.34999999999997,0.0,0.0,0.0,2.7032275714625205,0.00014258355784676151,0.04,nominal,12924.98,1494.4564229177108,target_intercept,-14.999999999999998,-11.309932474020213,0.0,20.05352282957881,-0.0,-15.978879631790827,4.8,0.0,-4.8,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.08377580409572781,0.0,-0.08377580409572781,0.08377580409572781,0.0,-0.08377580409572781,0.0,1.0,-3.5480593231251762,-2.5021430320107965,0.4715860666353989,0.004569755852035123,2.0133944395973026e-05,0.0001551406198653554,4.367131567894458,0.004572432890142664,1.0,0.0,0.2136181609379939,248.1775623292204,1199.432023011328,47.965355097651184,-2.8354432490463894,-0.9400489124326931,1.0,1200.4838225180154,0.0,1.0,48.58592398693941,1256.4165989432342,1.0,1.0,-5.076838378091929,25.380259330629187,2.105279526919706,-40.71696829171774,1.0,1199.8363803645034,0.0,1.0,-0.03722258901453194,-1.45053139681452,,,
0.04,1.9139458067389634,249.87653329927215,1199.9451917482008,47.848645168474086,-3.086667518196172,-1.3702062949782654,47.9676748041556,10.999994296657686,-0.225539592613863,-2.719580304003273,-3.2400989840603867,-7.450259097598373,17.903235043782935,44.0,-1.0808592780571946,-0.45495332821800333,1253.9607304967385,0.14290688282014768,47.9676748041556,0.4101526168058047,1.0899751534059234,87716.15852230036,280.3503562536367,0.0,0.0,0.0,4.811265803493781,0.00025305398405520184,0.07111111111111111,nominal,12917.891427716104,1492.8066126248584,target_intercept,-14.999999999999998,-11.321378837633594,0.0,0.6043589611162518,6.943540268351322,13.408041224604606,1.4434871688930015,4.8,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.025193603807474346,0.08377580409572781,0.0,0.025193603807474346,0.08377580409572781,0.0,0.04,1.0,-3.430519058591183,0.45088410575536964,-1.9850123832020343,-0.13168907272373917,0.3129052627455953,0.7653012895888104,3.9889888003910934,0.8372202692093786,1.0,0.0,0.2136181609379939,248.1775623292204,1199.432023011328,47.965355097651184,-2.8354432490463894,-0.9400489124326931,1.0,1199.325770729789,0.0,1.0,48.61246247032485,1274.725643180314,1.0,1.0,-5.076838378091929,25.380259330629187,2.105279526919706,-40.71696829171774,1.0,1199.8363803645034,0.0,1.0,-0.03722258901453194,-1.45053139681452,,,
0.08,3.8222429238908333,249.75392288336954,1199.871736435326,47.70742792879674,-3.065260397565289,-1.8363828218686535,47.84105770940554,10.999984174498325,1.2792249437588332,-3.442641930898051,-2.4428342805485244,36.54974090240162,18.2605141751955,19.73806994292851,-1.2694930131115771,-1.2044881718000342,1247.3585144234694,0.14252953961522744,47.84105770940555,0.47904301498086654,1.0899830536882975,87716.94368934052,280.35083371317035,0.0,0.0,0.0,6.455311230315209,0.00033862819857640743,0.09530864197530864,nominal,12911.105565490825,1491.1525574258071,target_intercept,-14.999999999999998,-11.332847250453923,0.0,0.1512041552972455,-24.000000000000004,1.8052160025436526,0.4096607580163968,0.0,1.4441728020349218,0.18,0.0,1.0,0.0,0.0,0.0,0.0,0.007149929043601878,0.0,0.02520557036326165,0.007149929043601878,0.0,0.02520557036326165,0.08,1.0,-3.334496521799024,1.3400096259242622,-3.0183661323121473,0.6357334535443414,0.31718339200100787,0.34194721516908955,4.693082884431988,0.788473351533567,1.0,0.0,0.2136181609379939,248.1775623292204,1199.432023011328,47.965355097651184,-2.8354432490463894,-0.9400489124326931,1.0,1200.1340247370072,0.0,1.0,48.19767554340948,1227.1933185614662,1.0,1.0,-2.7049651554084906,26.446044509674802,0.10296728496700229,-40.0572465845844,1.0,1199.9246386616044,0.0,1.0,1.2681597441222048,-3.171189263239859,,,
0.12,5.725008712353386,249.63377600157364,1199.778142973226,47.5691447115638,-3.0036720448976233,-2.339836552499488,47.721278371764214,10.999970629370381,1.075243763592584,-4.012091561709252,-3.1855180937571874,-3.892472884860353,13.852697346806501,-18.816901449514127,-1.2093997284659872,-0.40439260498756513,1241.1317890882492,0.14217253509976194,47.721278371764214,0.4198550865630901,1.0899931199369073,87717.94412218053,280.351442070674,0.0,0.0,0.0,7.7378135726988395,0.00040488854768813237,0.11412894375857338,nominal,12904.464530506093,1489.4936147306742,target_intercept,-14.999999999999998,-11.344409844065416,0.0,1.2419593471547776,4.492810814370528,-13.639767655374913,1.0754996293271015,3.594248651496422,-3.355827197965078,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.018771009635736486,0.06273147310397878,-0.058570233732466156,0.018771009635736486,0.06273147310397878,-0.058570233732466156,0.12,1.0,-3.186333687379176,-0.6254243456896409,-2.5166786515840114,-0.06677624084042165,0.24230955470746907,-0.3229369059047112,4.108229474463106,0.40922027300540503,1.0,0.0,0.2136181609379939,248.1775623292204,1199.432023011328,47.965355097651184,-2.8354432490463894,-0.9400489124326931,1.0,1200.075134977257,0.0,1.0,48.045713006736186,1249.476679426969,1.0,1.0,-2.7049651554084906,26.446044509674802,0.10296728496700229,-40.0572465845844,1.0,1199.9246386616044,0.0,1.0,1.2681597441222048,-3.171189263239859,,,
0.16,7.622347737189778,249.51293370820866,1199.665195230746,47.433475620909796,-3.0210573341240305,-2.8236935620018278,47.61338721649195,10.999954433828474,2.7277077700649235,-4.499923211803304,-2.535136880602075,40.107527115139646,12.728424630502765,15.80296270118509,-1.1508293315893974,-1.0536096221962363,1235.5398512577758,0.14185091709164543,47.61338721649195,0.3869759626704399,1.0900052678892709,87719.15144777458,280.35217623100016,0.0,0.0,0.0,8.738173203488916,0.0004561995880509777,0.12876695625666817,nominal,12898.214007923392,1487.829543860427,target_intercept,-14.999999999999998,-11.355927772593567,0.0,1.5997133356453423,-24.000000000000004,0.2532656197805563,1.494870594381694,-1.2057513485035776,-0.46855294376857104,0.18,0.0,1.0,0.0,0.0,0.0,0.0,0.026090413763205207,-0.02104433099174903,-0.008177791588673412,0.026090413763205207,-0.02104433099174903,-0.008177791588673412,0.16,1.0,-3.012297415079107,0.6626638303477304,-2.156700114679702,0.7031326968484548,0.22007566871620557,0.280187971834217,3.7635640626410005,0.7882475429069462,1.0,0.0,0.2136181609379939,248.1775623292204,1199.432023011328,47.965355097651184,-2.8354432490463894,-0.9400489124326931,1.0,1200.494269024494,0.0,1.0,47.39629948582456,1226.5472235163877,1.0,1.0,-1.0979550247962029,27.09601882585554,-0.789943923124152,-39.628517462277536,1.0,1199.5957998091158,0.0,1.0,3.315960064394205,-4.214704980014365,,,
0.2,9.51458680923209,249.39351578358566,1199.5335912994274,47.30597680105782,-2.985448115574931,-3.2900982829628695,47.514135667868,10.999936185844952,2.5727112877872527,-5.057232739205338,-2.5267060928915277,-3.892472884860353,13.927670678433193,-0.4344179570891488,-1.1333828450795749,-1.0319683132219815,1230.4101571722335,0.14155500859609277,47.51413566786799,0.3967332482554876,1.0900194225152082,87720.5582108326,280.3530316565537,0.0,0.0,0.0,9.518700584606442,0.0004959131918407948,0.14015207708851968,nominal,12892.202637248813,1486.1607604893054,target_intercept,-14.999999999999998,-11.36749771604732,0.0,0.7414128761408981,6.285582855273422,-6.745803858718698,0.8921044197890573,3.594248651496422,-5.268552943768571,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.015570159396912708,0.06273147310397878,-0.09195359568440123,0.015570159396912708,0.06273147310397878,-0.09195359568440123,0.2,1.0,-2.9388862636862165,-0.7343012342442596,-2.38787496225339,-0.06568238477935391,0.24443950891807523,-0.007377535741676061,3.857226673252792,0.2532178453901553,1.0,0.0,7.665449015723324,250.7096486184378,1199.3506343828033,47.43752217239585,-3.077238132239563,-3.280594364626968,1.0,1199.986463521968,0.0,1.0,47.37852666525787,1221.4695462039203,1.0,1.0,-1.0979550247962029,27.09601882585554,-0.789943923124152,-39.628517462277536,1.0,1199.5957998091158,0.0,1.0,3.315960064394205,-4.214704980014365,,,
0.24,11.401700530796527,249.27329771573199,1199.3828615493987,47.17784303911088,-3.0054516963418645,-3.768243750713929,47.42342537909743,10.999916349317278,4.3130522440284444,-5.459687623223871,-1.0412912425292737,40.107527115139646,12.265307724347327,36.31394750352624,-1.090254973109286,-2.520708997668538,1225.73486523804,0.1412845159222708,47.42342537909743,0.3973178718802799,1.0900356343862645,87722.16943927824,280.3540113999289,0.0,0.0,0.0,10.12781589040427,0.0005266400451006842,0.14900717106884864,nominal,12886.418576556822,1484.486634927714,target_intercept,-14.999999999999998,-11.37902063616097,0.0,1.657748207547329,-24.000000000000004,6.826485649505439,1.5046194499956749,-1.2057513485035776,-0.46855294376857143,0.18,0.0,1.0,0.0,0.0,0.0,0.0,0.026260563391970707,-0.02104433099174903,-0.00817779158867342,0.026260563391970707,-0.02104433099174903,-0.00817779158867342,0.24,1.0,-2.8681288458096357,1.6389567008459889,-2.0511774630126034,0.697515310890586,0.2142993074901952,0.6346808296981676,3.8884021304623446,0.9670943892422924,1.0,0.0,7.665449015723324,250.7096486184378,1199.3506343828033,47.43752217239585,-3.077238132239563,-3.280594364626968,1.0,1199.4949693019807,0.0,1.0,47.083407171947414,1204.839144732384,1.0,1.0,-1.5866834206207145,27.823304801237118,-2.4966216841639817,-39.04828609108476,1.0,1199.644583813536,0.0,1.0,4.817094188706836,-5.626396862113751,,,
0.28,13.28398605814201,249.1561520279569,1199.213974444851,47.057138183637115,-2.928642194377506,-4.222177613694193,47.336856496161495,10.999895283715475,4.131237243745683,-6.043061076303975,-1.3018969236070723,-3.892472884860353,14.06763315387673,-7.538616155721503,-1.0816219395775681,-2.1780966365652916,1221.284276964344,0.1410263326209997,47.336856496161495,0.3882648943817511,1.0900537994067159,87723.97478956803,280.35510916610843,0.0,0.0,0.0,10.603628535929953,0.0005503754850262273,0.15589446638688229,nominal,12880.66071395869,1482.8080473222947,target_intercept,-14.999999999999998,-11.390671266630239,0.0,0.02725102537386523,7.801351778006958,-11.606683711006342,0.30092388999913505,3.594248651496422,-5.268552943768571,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.005252112678394143,0.06273147310397878,-0.09195359568440123,0.005252112678394143,0.06273147310397878,-0.09195359568440123,0.28,1.0,-2.890034953263836,0.09805236462058615,-2.5384053419481702,-0.0700658537012522,0.2423321311471697,-0.12958919646169417,3.847780915972919,0.28359732981959107,1.0,0.0,7.665449015723324,250.7096486184378,1199.3506343828033,47.43752217239585,-3.077238132239563,-3.280594364626968,1.0,1198.8772645339247,0.0,1.0,47.309699023547104,1216.6015753271888,1.0,1.0,-1.5866834206207145,27.823304801237118,-2.4966216841639817,-39.04828609108476,1.0,1199.644583813536,0.0,1.0,4.817094188706836,-5.626396862113751,,,
0.32,15.16135012655396,249.039566577095,1199.0258558794494,46.93410171029874,-2.9146362715475984,-4.702964135037525,47.2591036690661,10.999873268696074,5.812064843279733,-6.387521449912516,-0.5940943923666088,40.107527115139646,10.104640766532157,16.78051328164731,-0.9637197521750119,-2.861875403169523,1217.2981430846082,0.14079438375370443,47.25910366906611,0.3537334437665505,1.0900740331814769,87725.98575357463,280.35633193678353,0.0,0.0,0.0,10.975132823135871,0.0005687225217876627,0.16125125163424178,nominal,12875.13834936197,1481.1240599864993,target_intercept,-14.999999999999998,-11.402337181774138,0.0,1.7307491844247347,-24.000000000000004,-2.1709100842678657,1.4447841255396148,-1.2057513485035776,-2.790438656168007,0.18,0.0,1.0,0.0,0.0,0.0,0.0,0.02521623997121337,-0.02104433099174903,-0.048702342125057696,0.02521623997121337,-0.02104433099174903,-0.048702342125057696,0.32,1.0,-2.74574638996844,1.319273188336636,-1.6720952561594504,0.7003082818927414,0.17538644787517707,0.2929847178168807,3.474983097679695,0.7791226736914237,1.0,0.0,7.665449015723324,250.7096486184378,1199.3506343828033,47.43752217239585,-3.077238132239563,-3.280594364626968,1.0,1199.7763813598667,0.0,1.0,47.001231996029,1222.274480863251,1.0,1.0,-0.8267042102772528,28.47544764356769,-3.7863426396308375,-38.40548311805603,1.0,1199.0023693153696,0.0,1.0,6.185735169382226,-5.965715800503836,,,
0.36,17.034091686435033,248.92536661523826,1198.8201166853419,46.8185389970268,-2.854999046418629,-5.143479852688272,47.18667182972519,10.999850519795203,5.655440921029644,-6.87106282311917,-0.6021076844108291,-3.892472884860353,12.008255774214355,-1.405723626863023,-0.8854455312614022,-2.796621229966478,1213.5942459951839,0.1405782594427407,47.18667182972519,0.3352275082531936,1.0900961625358454,87728.18512264105,280.35766924154524,0.0,0.0,0.0,11.265536311583503,0.0005828762773251574,0.16541764015996582,nominal,12869.700296475397,1479.4355489043091,target_intercept,-14.999999999999998,-11.414102503514373,0.0,0.406851416913992,9.515125490302093,-9.973088865369483,0.6144379586391167,3.594248651496422,-7.590438656168008,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.010723965427485322,0.06273147310397878,-0.13247814622078552,0.010723965427485322,0.06273147310397878,-0.13247814622078552,0.36,1.0,-2.6319910417109442,-0.11833296914710559,-1.882544396048404,-0.0696761267335521,0.2067354511737843,-0.022289164635508625,3.238109469787438,0.21929686789547856,1.0,0.0,7.665449015723324,250.7096486184378,1199.3506343828033,47.43752217239585,-3.077238132239563,-3.280594364626968,1.0,1198.7531565792299,0.0,1.0,46.94177063539463,1211.7460927992583,1.0,1.0,-0.8267042102772528,28.47544764356769,-3.7863426396308375,-38.40548311805603,1.0,1199.0023693153696,0.0,1.0,6.185735169382226,-5.965715800503836,,,
