time_s,x_m,y_m,altitude_m,vx_mps,vy_mps,vz_mps,speed_mps,mass_kg,roll_deg,pitch_deg,yaw_deg,p_dps,q_dps,r_dps,alpha_deg,beta_deg,qbar_pa,mach,airspeed_mps,load_factor_g,density_kgpm3,pressure_pa,temperature_k,wind_x_mps,wind_y_mps,wind_z_mps,thrust_n,mass_flow_kgps,propulsion_throttle_actual,propulsion_health,energy_j_per_kg,target_distance_m,guidance_mode,pitch_command_deg,heading_command_deg,roll_command_deg,elevator_command_deg,aileron_command_deg,rudder_command_deg,elevator_deg,aileron_deg,rudder_deg,throttle,elevator_saturated,aileron_saturated,rudder_saturated,elevator_failed,aileron_failed,rudder_failed,elevator_raw_rad,aileron_raw_rad,rudder_raw_rad,elevator_effective_rad,aileron_effective_rad,rudder_effective_rad,sensor_time_s,imu_valid,imu_ax_mps2,imu_ay_mps2,imu_az_mps2,gyro_p_rps,gyro_q_rps,gyro_r_rps,imu_accel_norm_mps2,imu_gyro_norm_rps,gps_valid,gps_latency_s,gps_x_m,gps_y_m,gps_z_m,gps_vx_mps,gps_vy_mps,gps_vz_mps,baro_valid,baro_alt_m,baro_bias_m,pitot_valid,pitot_airspeed_mps,pitot_qbar_pa,pitot_compressibility_factor,mag_valid,mag_heading_deg,mag_x_ut,mag_y_ut,mag_z_ut,radar_valid,radar_agl_m,optical_flow_valid,horizon_valid,horizon_roll_deg,horizon_pitch_deg
0.0,0.0,0.0,900.0,70.0,0.0,4.0,70.11419257183242,18.0,0.0,18.000000000000004,0.0,0.0,0.0,0.0,14.72951207681644,0.0,2759.3556404685783,0.20816395637020318,70.1141925718324,1.4790299068951314,1.1226019692711875,90970.07887058289,282.29999999999995,0.0,0.0,0.0,273.59999999999997,0.14683913466882167,0.72,nominal,11283.984999999999,nan,fixed_pitch,26.0,0.0,0.0,-20.05352282957881,-0.0,0.0,-1.8750000000000002,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,-0.03272492347489368,0.0,0.0,-0.03272492347489368,0.0,0.0,0.0,1.0,13.124683187965003,0.0401032777054351,6.052526515782966,-0.0017697994528526222,0.0008620863442852247,-0.0019047864694523068,14.453096356199588,0.0027392689649848347,1.0,0.0,-1.1847204903281356,-2.1801049899993714,897.6597487825237,70.39011843772215,0.18917350047430306,3.8016023654792703,1.0,899.6899854359319,0.0,1.0,70.76165448518913,2732.849514235471,1.0,1.0,-1.4840521806067302,9.962958229895124,0.048500247149829485,-46.890039957756706,1.0,899.7067055008114,0.0,1.0,0.7910241563651457,18.546306663164323
0.025,1.7566489908610163,0.0,900.1000344673942,70.26595963444065,0.0,4.001378695766349,70.37979905353365,17.99632902163328,0.0,17.597888525492426,0.0,0.0,16.084525000226876,0.0,14.338632244457203,0.0,2780.273958365412,0.20895276340660923,70.37979905353365,1.496370955451231,1.1225909648889092,90968.97760007007,282.2993497759619,0.0,0.0,0.0,277.65,0.14901274028069567,0.72,nominal,11303.624060417558,nan,fixed_pitch,26.0,0.0,0.0,-8.732498226537148,-0.0,0.0,-3.7500000000000004,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,-0.06544984694978737,0.0,0.0,-0.06544984694978737,0.0,0.0,0.025,1.0,13.457635324829601,-0.05909191052167622,5.857373096339133,-0.000181717823083268,0.28309857434829916,0.0007325737117672112,14.677202048745807,0.283099580507725,1.0,0.0,-1.1847204903281356,-2.1801049899993714,897.6597487825237,70.39011843772215,0.18917350047430306,3.8016023654792703,1.0,899.6899854359319,0.0,1.0,70.94058369958937,2769.2192663973965,1.0,1.0,-1.4840521806067302,9.962958229895124,0.048500247149829485,-46.890039957756706,1.0,899.7067055008114,0.0,1.0,0.7910241563651457,18.546306663164323
0.05,3.520191619805133,0.0,900.1999908120836,70.54170515776465,0.0,3.9982537875747504,70.65492339472782,17.992603703126264,0.0,16.9194824758874,0.0,0.0,27.136559020292346,0.0,13.67546922564409,0.0,2802.0259475092034,0.2097698299716331,70.65492339472782,1.5153726545082316,1.122579969183019,90967.87720038582,282.29870005972145,0.0,0.0,0.0,281.7,0.15118634589256968,0.72,nominal,11324.005339854746,nan,fixed_pitch,26.0,0.0,0.0,-11.879891624052517,-0.0,0.0,-5.625000000000001,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,-0.09817477042468105,0.0,0.0,-0.09817477042468105,0.0,0.0,0.05,1.0,13.711655730540285,0.0716729491587782,5.634476987285194,0.004674512407931903,0.47748713371640783,-0.0018490906905282158,14.824370840097929,0.47751359464139287,1.0,0.0,-1.1847204903281356,-2.1801049899993714,897.6597487825237,70.39011843772215,0.18917350047430306,3.8016023654792703,1.0,900.198929979724,0.0,1.0,70.41540909598744,2792.725603293576,1.0,1.0,-1.0934740400812786,10.829329792838188,-0.006150638790838771,-46.78005469515262,1.0,900.2217818565256,0.0,1.0,-1.9593629645428712e-05,16.657993826703002
0.07500000000000001,5.290942347637728,0.0,900.2996771615408,70.8300291133038,0.0,3.9874539782872422,70.94217936756964,17.98882404447895,0.0,16.091319317393676,0.0,0.0,33.127103093295794,0.0,12.869191764542691,0.0,2824.8286060878195,0.21062291582226453,70.94217936756964,1.5363046317913078,1.1225690032600364,90966.77978376037,282.29805209844994,0.0,0.0,0.0,285.75,0.1533599515044437,0.72,nominal,11345.320235746434,nan,fixed_pitch,26.0,0.0,0.0,-13.846188422037606,-0.0,0.0,-7.500000000000001,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,-0.13089969389957473,0.0,0.0,-0.13089969389957473,0.0,0.0,0.07500000000000001,1.0,14.170801322522959,-0.0036913274543079245,5.199681390522314,0.0015163372945679108,0.5799878489156102,-0.0021423552810293143,15.094645087290422,0.5799937877725051,1.0,0.0,-1.1847204903281356,-2.1801049899993714,897.6597487825237,70.39011843772215,0.18917350047430306,3.8016023654792703,1.0,900.198929979724,0.0,1.0,71.15708248786703,2806.5615909041476,1.0,1.0,-1.0934740400812786,10.829329792838188,-0.006150638790838771,-46.78005469515262,1.0,900.2217818565256,0.0,1.0,-1.9593629645428712e-05,16.657993826703002
0.1,7.069250029685576,0.0,900.3988537615935,71.13230728191392,0.0,3.9670640021083425,71.24284340230567,17.984990045691337,0.0,15.237808270374112,0.0,0.0,34.141073231324675,0.0,12.045717114555803,0.0,2848.7957886086706,0.21151581013704132,71.24284340230567,1.5588606454431497,1.122558093492984,90965.68798944887,282.2974074505496,0.0,0.0,0.0,289.8,0.15553355711631772,0.72,nominal,11367.667787263854,nan,fixed_pitch,26.0,0.0,0.0,-14.58301458949145,-0.0,0.0,-9.375000000000002,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,-0.16362461737446843,0.0,0.0,-0.16362461737446843,0.0,0.0,0.1,1.0,14.466797587490221,-0.04134297836845507,4.949525322947329,0.0008921225986699562,0.591170552981022,0.003721778987929432,15.290119116663876,0.5911829414263011,1.0,0.0,-1.1847204903281356,-2.1801049899993714,897.6597487825237,70.39011843772215,0.18917350047430306,3.8016023654792703,1.0,900.421588692402,0.0,1.0,71.47312769616885,2843.0886912188103,1.0,1.0,0.9166586510981276,12.27644386131756,0.015486777582566525,-46.43885342797578,1.0,900.554970933938,0.0,1.0,0.09211798404325502,15.110859280107533
0.125,8.85546484340442,0.0,900.4972663122942,71.44859254875378,0.0,3.9365020280256475,71.55695232061301,17.98110170676343,0.0,14.478565154630989,0.0,0.0,30.370169039594128,0.0,11.325008964133323,0.0,2873.9440701132708,0.21244862173613643,71.55695232061301,1.5821144943404655,1.1225472678541675,90964.60461673017,282.2967677689701,0.0,0.0,0.0,293.84999999999997,0.15770716272819169,0.72,nominal,11391.060229388702,nan,fixed_pitch,26.0,0.0,0.0,-14.071272138965957,-0.0,0.0,-11.250000000000004,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,-0.19634954084936213,0.0,0.0,-0.19634954084936213,0.0,0.0,0.125,1.0,14.858754927264009,0.007580114548028007,4.677157346180837,0.0007055062918121973,0.5300868350546849,0.0011117843933798606,15.577498396326748,0.5300884704480544,1.0,0.0,-1.1847204903281356,-2.1801049899993714,897.6597487825237,70.39011843772215,0.18917350047430306,3.8016023654792703,1.0,900.421588692402,0.0,1.0,72.33946976779333,2878.656078645747,1.0,1.0,0.9166586510981276,12.27644386131756,0.015486777582566525,-46.43885342797578,1.0,900.554970933938,0.0,1.0,0.09211798404325502,15.110859280107533
0.15000000000000002,10.649909029896964,0.0,900.5946807464675,71.77776745970179,0.0,3.8965773669336037,71.88345579252241,17.977159027695222,0.0,13.925952164630063,0.0,0.0,22.104690956618246,0.0,10.81860408169769,0.0,2900.2029569079496,0.2134182317805842,71.88345579252243,1.607397209153062,1.1225365520894464,90963.5322420479,282.29613457514796,0.0,0.0,0.0,297.9,0.1598807683400657,0.72,nominal,11415.432434280108,nan,fixed_pitch,26.0,0.0,0.0,-12.320471179862361,-0.0,0.0,-11.785235589931181,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,-0.2056911641675154,0.0,0.0,-0.2056911641675154,0.0,0.0,0.15000000000000002,1.0,15.109727968321977,0.038549272230478174,4.487738302088743,0.0019646967772118393,0.38526422053491277,0.0015741690663285107,15.76214326768778,0.38527244602495214,1.0,0.0,-1.1847204903281356,-2.1801049899993714,897.6597487825237,70.39011843772215,0.18917350047430306,3.8016023654792703,1.0,901.269417158587,0.0,1.0,71.47914872421254,2895.176104724367,1.0,1.0,-0.1779840465434555,13.253420162624701,-0.0354611563190946,-46.11706187337747,1.0,900.4069277049862,0.0,1.0,0.04886793277601613,13.623702561122705
0.17500000000000002,12.452837528501508,0.0,900.6909755674594,72.11713994418177,0.0,3.8517928396785557,72.21992925646283,17.97316200848672,0.0,13.610451599097589,0.0,0.0,12.620054509882063,0.0,10.553175896339024,0.0,2927.389528417484,0.21441744165598214,72.21992925646285,1.6337049994050192,1.1225259595611206,90962.47220254903,282.2955086588115,0.0,0.0,0.0,301.95,0.16205437395193972,0.72,nominal,11440.620246452874,nan,fixed_pitch,26.0,0.0,0.0,-10.132222026076269,-0.0,0.0,-10.958728808003725,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,-0.19126589953281853,0.0,0.0,-0.19126589953281853,0.0,0.0,0.17500000000000002,1.0,15.4027451225185,0.02530880610325757,4.528681196073005,0.0019450701434978732,0.2215611738761236,-3.645329860300707e-06,16.054723641987707,0.2215697115594039,1.0,0.0,-1.1847204903281356,-2.1801049899993714,897.6597487825237,70.39011843772215,0.18917350047430306,3.8016023654792703,1.0,901.269417158587,0.0,1.0,71.67955514976347,2889.9162900796505,1.0,1.0,-0.1779840465434555,13.253420162624701,-0.0354611563190946,-46.11706187337747,1.0,900.4069277049862,0.0,1.0,0.04886793277601613,13.623702561122705
0.2,14.264433707891634,0.0,900.7861565651351,72.46384717560503,0.0,3.807239907027439,72.56379416209646,17.96911064913792,0.0,13.48144275087062,0.0,0.0,5.160356109258024,0.0,10.473896241021807,0.0,2955.3050256256374,0.21543859583812497,72.56379416209646,1.6594487155532973,1.1225154896296392,90961.42443414911,282.2948899823266,0.0,0.0,0.0,306.0,0.16422797956381371,0.72,nominal,11466.446673879032,nan,fixed_pitch,26.0,0.0,0.0,-8.345809086653027,-0.0,0.0,-9.652268947328377,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,-0.1684638734188873,0.0,0.0,-0.1684638734188873,0.0,0.0,0.2,1.0,15.577565795707654,0.04593181574034343,4.601997905909878,-0.001959887195297939,0.08641917094850596,-0.0006299594719408782,16.24318474244805,0.0864436875322986,1.0,0.0,15.692997444757296,-1.2390701528638024,901.2529285260283,72.49217803436586,-0.20896209951698597,3.878147631900131,1.0,899.6286660040175,0.0,1.0,72.7425069258693,2959.1766116560184,1.0,1.0,-0.31231635544879516,13.641999012762064,0.019704449971231084,-46.069418601111906,1.0,900.7208732157192,0.0,1.0,0.37127588655652777,12.923129039361145
0.225,16.084831670039023,0.0,900.8803070322713,72.81591848589564,0.0,3.766018685446872,72.91324215589191,17.965004949648826,0.0,13.459549302525128,0.0,0.0,0.8757379444750336,0.0,10.498865802451824,0.0,2983.809964580105,0.21647632564246488,72.91324215589191,1.684089784195223,1.1225051331302538,90960.388019617,282.2942780042902,0.0,0.0,0.0,310.05,0.16640158517568773,0.72,nominal,11492.788303799889,nan,fixed_pitch,26.0,0.0,0.0,-7.293185644260158,-0.0,0.0,-8.472727295794268,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,-0.14787698793520548,0.0,0.0,-0.14787698793520548,0.0,0.0,0.225,1.0,15.840014967825514,-0.04013304314033232,4.794755864518461,-0.0030428724709688926,0.01087973622213109,-0.0013401925743029889,16.549844973365225,0.01137646031390909,1.0,0.0,15.692997444757296,-1.2390701528638024,901.2529285260283,72.49217803436586,-0.20896209951698597,3.878147631900131,1.0,899.6286660040175,0.0,1.0,72.85215902142463,3008.7495205869022,1.0,1.0,-0.31231635544879516,13.641999012762064,0.019704449971231084,-46.069418601111906,1.0,900.7208732157192,0.0,1.0,0.37127588655652777,12.923129039361145
