time_s,x_m,y_m,altitude_m,vx_mps,vy_mps,vz_mps,speed_mps,mass_kg,roll_deg,pitch_deg,yaw_deg,p_dps,q_dps,r_dps,alpha_deg,beta_deg,qbar_pa,mach,airspeed_mps,load_factor_g,density_kgpm3,pressure_pa,temperature_k,wind_x_mps,wind_y_mps,wind_z_mps,thrust_n,mass_flow_kgps,propulsion_throttle_actual,propulsion_health,energy_j_per_kg,target_distance_m,guidance_mode,pitch_command_deg,heading_command_deg,roll_command_deg,elevator_command_deg,aileron_command_deg,rudder_command_deg,elevator_deg,aileron_deg,rudder_deg,throttle,elevator_saturated,aileron_saturated,rudder_saturated,elevator_failed,aileron_failed,rudder_failed,elevator_raw_rad,aileron_raw_rad,rudder_raw_rad,elevator_effective_rad,aileron_effective_rad,rudder_effective_rad,sensor_time_s,imu_valid,imu_ax_mps2,imu_ay_mps2,imu_az_mps2,gyro_p_rps,gyro_q_rps,gyro_r_rps,imu_accel_norm_mps2,imu_gyro_norm_rps,gps_valid,gps_latency_s,gps_x_m,gps_y_m,gps_z_m,gps_vx_mps,gps_vy_mps,gps_vz_mps,baro_valid,baro_alt_m,baro_bias_m,pitot_valid,pitot_airspeed_mps,pitot_qbar_pa,pitot_compressibility_factor,mag_valid,mag_heading_deg,mag_x_ut,mag_y_ut,mag_z_ut,radar_valid,radar_agl_m,optical_flow_valid,optical_flow_x_radps,optical_flow_y_radps,optical_flow_quality,horizon_valid,horizon_roll_deg,horizon_pitch_deg
0.0,0.0,0.0,20.0,85.0,0.0,8.0,85.37564055396598,18.0,0.0,6.000000000000002,0.0,0.0,0.0,0.0,0.623294571949261,-0.06711018850271284,4455.9528551248095,0.2509446755827931,85.37569911866022,1.746019585183223,1.2226496753673843,101084.96761777384,288.02,0.0,0.1,0.0,326.8,0.17539118863220368,0.86,nominal,3840.633,nan,pitch_program,13.0,0.0,0.0,-20.05352282957881,-0.0,0.0,-2.6999999999999997,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.047123889803846894,0.0,0.0,-0.047123889803846894,0.0,0.0,0.0,1.0,17.089473733673106,-0.02973773807099401,0.17662175509873101,0.0016677683591043149,0.0011681274632859406,0.0012765720485123657,17.090412285001868,0.00240324973008537,1.0,0.0,-1.885154541229685,1.8645638091475825,21.162662438547994,85.32748210022089,0.18147237523479218,7.846341299741817,1.0,20.771163472887363,0.0,1.0,85.62705682436835,4465.525352623238,1.0,1.0,-0.8198733225718878,19.523475325297145,-0.00615746722134172,-43.81279554351524,1.0,20.39618647858491,1.0,-0.0077448575321814855,4.273240466216326,0.95,1.0,0.17459483210835952,5.697481511065039
0.03,2.565307560933383,1.2217430333078664e-05,20.23295089077774,85.51025203111277,0.00040724767776928884,7.765029692591357,85.86209226845746,17.994738264341034,0.000673747383345809,6.26558332753372,-0.001374797989615718,0.01756243361475289,-8.852793703250093,-0.04551240426293013,1.0768886693990771,-0.06510171809935367,4506.77464880038,0.2523751634672366,85.86215002704955,1.7743113335796261,1.2226223199868234,101082.17454514118,288.0184858192099,0.0,0.1,0.0,332.605,0.1785066900092231,0.86,nominal,3884.5669122115964,nan,pitch_program,12.985,0.0,0.0,-0.5455312201452301,-0.004788127875420492,-0.007134557937816902,-1.407318732087138,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.02456234549991253,0.0,0.0,-0.02456234549991253,0.0,0.0,0.03,1.0,17.396244479696893,-0.010824585734829955,0.6886282541675013,0.00227870121700718,-0.15518965861156028,0.0009052063149970115,17.40987214316862,0.1552090268563067,1.0,0.0,-1.885154541229685,1.8645638091475825,21.162662438547994,85.32748210022089,0.18147237523479218,7.846341299741817,1.0,20.771163472887363,0.0,1.0,85.44847029073749,4493.7730199296575,1.0,1.0,-0.8198733225718878,19.523475325297145,-0.00615746722134172,-43.81279554351524,1.0,20.39618647858491,1.0,-0.0077448575321814855,4.273240466216326,0.95,1.0,0.17459483210835952,5.697481511065039
0.06,5.14610279332312,3.6098463717247685e-05,20.459392944229453,86.02650774632457,0.0007960344461389675,7.548068448390386,86.35701113959247,17.98938306364076,0.002020689479837296,6.57713211104879,-0.004100422884598769,0.0347369605127723,-10.384987158646082,-0.09004031867784736,1.5627716627554202,-0.06178977149160727,4558.7802424276815,0.2538305279368844,86.35706811695734,1.8034948466591951,1.222595729386636,101079.45957312656,288.01701394586246,0.0,0.1,0.0,338.40999999999997,0.18162219138624247,0.86,nominal,3929.4047922983764,nan,pitch_program,12.97,0.0,0.0,0.1697651899405778,-0.009205791367391612,-0.013519569004628034,-0.4610683788705086,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.00804716128812303,0.0,0.0,-0.00804716128812303,0.0,0.0,0.06,1.0,17.704005520007758,-0.0357156743497916,1.2236155388168186,-0.0028398648926588497,-0.18272117719737893,-0.0019183912123168978,17.746276286835315,0.18275331366037664,1.0,0.0,-1.885154541229685,1.8645638091475825,21.162662438547994,85.32748210022089,0.18147237523479218,7.846341299741817,1.0,20.526029305832235,0.0,1.0,85.93810144655563,4525.844478454378,1.0,1.0,0.0725533958588471,19.05163326837083,-0.026694326149309312,-44.01670170914568,1.0,20.444379186459432,1.0,-0.00015378532105336023,4.219132041602078,0.9488515176394263,1.0,-0.15705021316647355,6.398144486116751
0.09,7.7425545492138514,7.044028552277052e-05,20.679880260885593,86.54839186302436,0.0011447273935174277,7.349577221871277,86.85988959655815,17.983934397899173,0.004022861586788246,6.769857752802997,-0.008117078151137347,0.051179692801134505,-6.424201120690086,-0.13264272572655222,1.916016123120113,-0.05725485391462907,4611.93088311428,0.25530927861793284,86.85994584260798,1.833254811996703,1.222569838463434,101076.81605335145,288.01558077830424,0.0,0.1,0.0,344.215,0.18473769276326188,0.86,nominal,3975.1205581235495,nan,pitch_program,12.955,0.0,0.0,-1.1038909878281002,-0.01316793741340867,-0.01904042789734508,-0.8467619442450636,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.01477878390766501,0.0,0.0,-0.01477878390766501,0.0,0.0,0.09,1.0,17.977928047162976,0.0012041313682986162,1.4143950494266107,0.0012944011564939304,-0.11381446668299829,0.00022980794256292122,18.03348029845443,0.11382205898849188,1.0,0.0,-1.885154541229685,1.8645638091475825,21.162662438547994,85.32748210022089,0.18147237523479218,7.846341299741817,1.0,20.526029305832235,0.0,1.0,87.2304434445118,4643.934213558263,1.0,1.0,0.0725533958588471,19.05163326837083,-0.026694326149309312,-44.01670170914568,1.0,20.444379186459432,1.0,-0.00015378532105336023,4.219132041602078,0.9488515176394263,1.0,-0.15705021316647355,6.398144486116751
0.12,10.354871067217294,0.00011337552741571075,20.89472138156692,87.07721726678145,0.0014311747297646744,7.161370689377615,87.37120234450937,17.978392267116273,0.006637427966096754,6.867809070600483,-0.013338183679734284,0.06648874804711748,-3.2650607839979657,-0.17250212735531345,2.1662877728069043,-0.051596454709033235,4666.291839890564,0.2568128116668576,87.37125793354616,1.8633098382071789,1.2225446109534035,101074.24028216228,288.0141843110198,0.0,0.1,0.0,350.02,0.1878531941402813,0.86,nominal,4021.7707189991424,nan,pitch_program,12.94,0.0,0.0,-2.1499816310609483,-0.016590351396159886,-0.023600546617148707,-1.6286937563345945,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.028426068554712927,0.0,0.0,-0.028426068554712927,0.0,0.0,0.12,1.0,18.243748750616977,-0.0030254724588755413,1.529084430628855,0.002941644333063235,-0.056309718083801266,-0.005848402991769782,18.307716319222166,0.05668898869810221,1.0,0.0,-1.885154541229685,1.8645638091475825,21.162662438547994,85.32748210022089,0.18147237523479218,7.846341299741817,1.0,20.83529655732889,0.0,1.0,87.2635643206756,4712.610003571058,1.0,1.0,-1.908460013037832,18.840833586036233,-0.005317375127170606,-44.081409785580014,1.0,20.159613397690396,1.0,-0.014860624364417168,4.181138572627053,0.9477631965460827,1.0,0.2899946626142533,7.474548969865008
0.15,12.983287108746325,0.0001623940471375142,21.104092353144516,87.6138680509677,0.0016339506573934482,6.979032385919814,87.8913919025401,17.972756671292064,0.009807535461777353,6.952659703702889,-0.0196598846399972,0.08031723673224374,-2.8283849462123873,-0.20878680273525618,2.398276853715593,-0.04493670403438889,4721.9264138390035,0.25834242826918874,87.89144693185884,1.8938987709551331,1.2225200261534905,101071.73014477247,288.01282339970453,0.0,0.1,0.0,355.825,0.1909686955173007,0.86,nominal,4069.4088325579096,nan,pitch_program,12.925,0.0,0.0,-2.2504886369390875,-0.019394882951889764,-0.02708167990764659,-2.0017706846972905,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.03493748931786899,0.0,0.0,-0.03493748931786899,0.0,0.0,0.15,1.0,18.542975866172313,-0.026246263753822836,1.689676739726385,0.0012687560266606223,-0.04949776972835917,-0.005272934401120488,18.619818751120597,0.04979400352588027,1.0,0.0,-1.885154541229685,1.8645638091475825,21.162662438547994,85.32748210022089,0.18147237523479218,7.846341299741817,1.0,20.83529655732889,0.0,1.0,87.5396643283035,4739.75920147133,1.0,1.0,-1.908460013037832,18.840833586036233,-0.005317375127170606,-44.081409785580014,1.0,20.159613397690396,1.0,-0.014860624364417168,4.181138572627053,0.9477631965460827,1.0,0.2899946626142533,7.474548969865008
0.18,15.628035020259851,0.0002143722537698998,21.308198113786478,88.15826371711758,0.0017326068877461865,6.803525354732049,88.42040161564104,17.967027610426545,0.013468316345227608,7.050153873574927,-0.02695368773368122,0.09239039389295757,-3.2498553960537953,-0.24065379380371835,2.6371499494553583,-0.037422441325626776,4778.8453353826835,0.2598979624625718,88.42045620414927,1.9249649840159313,1.222496059970302,101069.28318030493,288.01149671226034,0.0,0.1,0.0,361.63,0.19408419689432013,0.86,nominal,4118.045751968193,nan,pitch_program,12.91,0.0,0.0,-2.043497958088828,-0.02152142566930316,-0.029392758019569868,-2.026807048732213,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.035374456303006285,0.0,0.0,-0.035374456303006285,0.0,0.0,0.18,1.0,18.748351896414825,-0.03951367489207594,1.9094872717176496,0.0017522645783197186,-0.05928945619053886,-0.005087195096081063,18.845381444883426,0.05953309668132384,1.0,0.0,-1.885154541229685,1.8645638091475825,21.162662438547994,85.32748210022089,0.18147237523479218,7.846341299741817,1.0,20.08230530461684,0.0,1.0,88.03086637616704,4843.146987764626,1.0,1.0,-0.569848787389592,18.729985170194336,0.03056334149763826,-44.22119728834879,1.0,21.36183193514368,1.0,0.004991311376282403,4.138844749292004,0.9467295047155339,1.0,-0.49059164484273227,6.692411911077207
0.21,18.289338771076686,0.00026561143737605976,21.50729298474369,88.71012502722782,0.0017079727868719986,6.6364956985736425,88.95802021414791,17.961205084519715,0.017543087380277628,7.138844298403283,-0.035060529102895276,0.10245085119604862,-2.956420548015548,-0.2673591334379824,2.860451113662349,-0.02922020542975304,4837.042636262507,0.2614787939618224,88.95807450044201,1.956226722111165,1.222472682514171,101066.89633615133,288.01020259559914,0.0,0.1,0.0,367.435,0.19719969827133954,0.86,nominal,4167.679174959211,nan,pitch_program,12.895,0.0,0.0,-2.091593040440231,-0.02292643227709606,-0.03049611748509924,-2.065678643757024,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.036052893621691076,0.0,0.0,-0.036052893621691076,0.0,0.0,0.21,1.0,19.03918308008718,0.06702184565612937,2.109462802403605,0.0006036343134137256,-0.0498892673343344,-0.0036306434157388247,19.155803757597788,0.05002484323966706,1.0,0.0,18.158497985039517,-0.8504500598803318,22.528518517074513,88.79108612428186,-0.10525842170360344,6.6960732002225525,1.0,20.08230530461684,0.0,1.0,88.81121608561213,4833.564000734234,1.0,1.0,-0.569848787389592,18.729985170194336,0.03056334149763826,-44.22119728834879,1.0,21.36183193514368,1.0,0.004991311376282403,4.138844749292004,0.9467295047155339,1.0,-0.49059164484273227,6.692411911077207
0.24,20.967424081116214,0.0003118985137750199,21.701621628148008,89.26951033465096,0.0015429025466320038,6.477621446810666,89.50421809823872,17.955289093571576,0.021941367368283726,7.202144291481844,-0.0437997462214506,0.11024768624267425,-2.1100994492449403,-0.2883019477826616,3.0518862161382154,-0.02051018141852706,4896.531949217813,0.2630848364404344,89.5042722376791,1.9875056072915094,1.2224498650319866,101064.56667582119,288.00893945941704,0.0,0.1,0.0,373.24,0.20031519964835895,0.86,nominal,4218.322736428219,nan,pitch_program,12.88,0.0,0.0,-2.347370798866991,-0.023576744959362638,-0.030375014549845133,-2.234693936823004,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.03900276697191557,0.0,0.0,-0.03900276697191557,0.0,0.0,0.24,1.0,19.34001994740245,-0.05463693405409094,2.3113678183774566,0.00232565889618793,-0.03678421150629052,-0.0038744421452700695,19.477725173960085,0.037060736735499186,1.0,0.0,18.158497985039517,-0.8504500598803318,22.528518517074513,88.79108612428186,-0.10525842170360344,6.6960732002225525,1.0,22.18547230661942,0.0,1.0,89.45723627867608,4891.127640072993,1.0,1.0,-1.0312072813876179,18.642359350774147,-0.00965450358466441,-44.29550776559856,1.0,21.59793018399087,1.0,0.012422424005344766,4.126184950705703,0.94574594592963,1.0,-0.5709734153151653,7.158879237164811
0.27,23.662524772080914,0.00034858451548625284,21.89138905922535,89.83668969882339,0.001222866723707766,6.325581035911391,90.05911277033528,17.949279637582126,0.02656298574742575,7.244947286315837,-0.05298056438512528,0.11557378820428597,-1.4268949408114175,-0.3029944403831916,3.217281633593616,-0.011483246051257471,4957.343308600259,0.26471643583857635,90.05916693156017,2.0188619425775114,1.2224275834280098,101062.29173840825,288.007705971115,0.0,0.1,0.0,379.045,0.20343070102537836,0.86,nominal,4270.003087007635,nan,pitch_program,12.865,0.0,0.0,-2.55750192293603,-0.02345108356133147,-0.029014591284213628,-2.4283787284908196,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.04238320429755823,0.0,0.0,-0.04238320429755823,0.0,0.0,0.27,1.0,19.5524089092432,-0.02569807933871967,2.454909552154086,0.003924401150794116,-0.022792005446840992,-0.007378809449207647,19.705936553607188,0.024275981248322375,1.0,0.0,18.158497985039517,-0.8504500598803318,22.528518517074513,88.79108612428186,-0.10525842170360344,6.6960732002225525,1.0,22.18547230661942,0.0,1.0,90.12873075284628,4961.8116244909315,1.0,1.0,-1.0312072813876179,18.642359350774147,-0.00965450358466441,-44.29550776559856,1.0,21.59793018399087,1.0,0.012422424005344766,4.126184950705703,0.94574594592963,1.0,-0.5709734153151653,7.158879237164811
