time_s,x_m,y_m,altitude_m,vx_mps,vy_mps,vz_mps,speed_mps,mass_kg,roll_deg,pitch_deg,yaw_deg,p_dps,q_dps,r_dps,alpha_deg,beta_deg,qbar_pa,mach,airspeed_mps,load_factor_g,density_kgpm3,pressure_pa,temperature_k,wind_x_mps,wind_y_mps,wind_z_mps,thrust_n,mass_flow_kgps,propulsion_throttle_actual,propulsion_health,energy_j_per_kg,target_distance_m,guidance_mode,pitch_command_deg,heading_command_deg,roll_command_deg,elevator_command_deg,aileron_command_deg,rudder_command_deg,elevator_deg,aileron_deg,rudder_deg,throttle,elevator_saturated,aileron_saturated,rudder_saturated,elevator_failed,aileron_failed,rudder_failed,elevator_raw_rad,aileron_raw_rad,rudder_raw_rad,elevator_effective_rad,aileron_effective_rad,rudder_effective_rad,sensor_time_s,imu_valid,imu_ax_mps2,imu_ay_mps2,imu_az_mps2,gyro_p_rps,gyro_q_rps,gyro_r_rps,imu_accel_norm_mps2,imu_gyro_norm_rps,gps_valid,gps_latency_s,gps_x_m,gps_y_m,gps_z_m,gps_vx_mps,gps_vy_mps,gps_vz_mps,baro_valid,baro_alt_m,baro_bias_m,pitot_valid,pitot_airspeed_mps,pitot_qbar_pa,pitot_compressibility_factor,mag_valid,mag_heading_deg,mag_x_ut,mag_y_ut,mag_z_ut,radar_valid,optical_flow_valid,horizon_valid,horizon_roll_deg,horizon_pitch_deg
10.76,3241.8126279670278,0.0,14452.60300395677,421.3443163261762,0.0,13.095887053613417,421.5477851419621,17.938121197748714,0.0,9.239157977704373,0.0,0.0,-0.8395564600845993,0.0,7.458909500136894,0.0,18759.499610473624,1.428638996626746,421.5477851419621,4.117804876687793,0.21113373080225506,13130.407623405843,216.64999999999998,0.0,0.0,0.0,555.749,0.2764420808030589,0.92,nominal,230582.88682779958,nan,pitch_program,8.344000000000001,0.0,0.0,5.720235345238509,-0.0,0.0,5.0731149468085555,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.08854255915394629,0.0,0.0,0.08854255915394629,0.0,0.0,10.76,1.0,18.54367049263137,-0.005877897703880388,35.87730334009402,0.0015816312734931754,-0.017148339762889073,0.002030881203718209,40.3862432623547,0.017340461140707593,1.0,0.0,3179.352320931549,2.4817371968894273,14440.57344136432,418.3203722784572,0.21620033441769237,11.964838883890776,1.0,14446.22782418987,0.0,1.0,422.21254867276593,18607.177585902755,1.0,1.0,0.7313665339188108,17.748531549315455,0.008881258256724473,-44.65054482239458,0.0,0.0,1.0,0.03258013830563415,8.59270609214756
10.8,3258.6766985616996,0.0,14453.149087517151,421.8718678090005,0.0,14.178739575954975,422.1100679972198,17.927068777247097,0.0,8.392742315966636,0.0,0.0,43.160443539915406,0.0,6.467806513921677,0.0,18807.95817935915,1.430544591300634,422.1100679972198,3.550236472057046,0.2111155506249449,13129.276998101013,216.64999999999998,0.0,0.0,0.0,555.22,0.2761789442778563,0.92,nominal,230825.42925140884,nan,pitch_program,8.32,0.0,0.0,-6.1023237670026145,-0.0,0.0,0.2731149468085561,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.004766755058218483,0.0,0.0,0.004766755058218483,0.0,0.0,10.8,1.0,19.241325741902102,-0.046144391103951,28.980091455750127,7.302659558354384e-05,0.7485351594999534,0.0017351152778052905,34.78615308415773,0.7485371740705545,1.0,0.0,3254.5352565169505,5.316439118150912,14448.916448109268,421.5198534718956,-0.04651297497389069,14.118129164207778,1.0,14451.038357909136,0.0,1.0,421.8919370983539,18735.094972184168,1.0,1.0,-0.6358048163743024,17.66717791756938,-0.08961355204891659,-44.61454643913291,0.0,0.0,1.0,0.004819790138794708,8.818917061267731
10.84,3275.5645171072943,0.0,14453.730843074225,422.55004839500157,0.0,14.825621451869585,422.8100548119123,17.916026882206488,0.0,5.786330979332331,0.0,0.0,87.1604435399154,0.0,3.7768714293962025,0.0,18868.657507456086,1.4329168691202352,422.81005481191227,2.6228645310011807,0.21109618458008553,13128.072623688216,216.64999999999998,0.0,0.0,0.0,554.691,0.2759158077526537,0.92,nominal,231126.85079726,nan,pitch_program,8.296,0.0,0.0,-19.70282285136905,-0.0,0.0,-4.526885053191443,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.07900904903750933,0.0,0.0,-0.07900904903750933,0.0,0.0,10.84,1.0,21.232071462633503,0.07756934022857548,14.498152103787179,0.0010734833829943947,1.5217968251773657,0.0024246559976360826,25.70998424778724,1.5217991353799587,1.0,0.0,3254.5352565169505,5.316439118150912,14448.916448109268,421.5198534718956,-0.04651297497389069,14.118129164207778,1.0,14450.20175511586,0.0,1.0,422.35039020280703,18536.59832859981,1.0,1.0,-0.6358048163743024,17.66717791756938,-0.08961355204891659,-44.61454643913291,0.0,0.0,1.0,0.004819790138794708,8.818917061267731
10.88,3292.483415512301,0.0,14454.32536970733,423.4173774079832,0.0,14.818100098359242,423.67658842751683,17.904995512626886,0.0,3.149685450140498,0.0,0.0,43.916223112450425,0.0,1.1453552421696973,0.0,18944.301884891112,1.4358535794026144,423.6765884275168,2.374844649033592,0.2110763952346348,13126.84192420983,216.64999999999998,0.0,0.0,0.0,554.162,0.2756526712274511,0.92,nominal,231499.43567763013,nan,pitch_program,8.271999999999998,0.0,0.0,-20.05352282957881,-0.0,0.0,-9.326885053191443,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.16278485313323715,0.0,0.0,-0.16278485313323715,0.0,0.0,10.88,1.0,23.35694248869649,0.013284162359328477,0.3495376358259147,0.0017178883997414312,0.7693346688880233,-0.0012397092286462973,23.359561542291495,0.7693375857012121,1.0,0.0,3254.5352565169505,5.316439118150912,14448.916448109268,421.5198534718956,-0.04651297497389069,14.118129164207778,1.0,14457.219776212514,0.0,1.0,424.1064721740949,18960.114464628896,1.0,1.0,0.1221337429389278,21.635290561998936,-0.09197385994384415,-42.83006353574446,0.0,0.0,1.0,-0.04154165669355603,2.964780838968724
10.92,3309.439025957036,0.0,14454.909909702841,424.36828265560393,0.0,14.38243566671033,424.6119331575287,17.893974668508292,0.0,2.273038679786668,0.0,0.0,-0.08377688754958068,0.0,0.3319474061354204,0.0,19026.286510871487,1.4390234927640007,424.6119331575287,2.481420392297883,0.2110569401119437,13125.632010046294,216.64999999999998,0.0,0.0,0.0,553.633,0.2753895347022485,0.92,nominal,231901.88915587417,nan,pitch_program,8.248000000000001,0.0,0.0,-12.43607604761645,-0.0,0.0,-11.814237848731448,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.20619734907409557,0.0,0.0,-0.20619734907409557,0.0,0.0,10.92,1.0,23.839413031915157,0.007259589863516784,-4.5895920144824,0.0018596284689292976,-0.0024422519901537414,0.0005349237265313694,24.277191379302753,0.0031159198030547004,1.0,0.0,3254.5352565169505,5.316439118150912,14448.916448109268,421.5198534718956,-0.04651297497389069,14.118129164207778,1.0,14454.92427838508,0.0,1.0,424.5932760834474,18962.1924053085,1.0,1.0,0.1221337429389278,21.635290561998936,-0.09197385994384415,-42.83006353574446,0.0,0.0,1.0,-0.04154165669355603,2.964780838968724
10.96,3326.4328565755914,0.0,14455.475109829005,425.3166872501944,0.0,13.907857308368467,425.5440199889896,17.882964349850706,0.0,3.1563875846750817,0.0,0.0,-44.08377688754958,0.0,1.2834827436878327,0.0,19108.206187643573,1.4421823650024561,425.5440199889896,2.3632359772320344,0.21103813037927602,13124.462232691081,216.64999999999998,0.0,0.0,0.0,553.1039999999999,0.27512639817704587,0.92,nominal,232303.6414599994,nan,pitch_program,8.224,0.0,0.0,-0.5415788708225132,-0.0,0.0,-7.014237848731449,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.12242154497836776,0.0,0.0,-0.12242154497836776,0.0,0.0,10.96,1.0,23.142114116628136,-0.05045739676895664,2.1183375557095707,-0.0009054065203829097,-0.7717842418590287,-0.0013713384356515387,23.23891877295193,0.77178599126441,1.0,0.0,3254.5352565169505,5.316439118150912,14448.916448109268,421.5198534718956,-0.04651297497389069,14.118129164207778,1.0,14455.810570940957,0.0,1.0,425.81699034302727,18882.08661338636,1.0,1.0,-1.5482935745279156,21.668347763001677,-0.0350038409561682,-42.773248670808925,0.0,0.0,1.0,0.0942751578621378,3.4488566203334408
11.0,3343.4631403163366,0.0,14456.029191053969,426.1738089268485,0.0,13.88172587861175,426.39983317138723,17.871964556654127,0.0,5.799732164418739,0.0,0.0,-88.08377688754959,0.0,3.9341008775726647,0.0,19183.464466784255,1.4450827433920348,426.39983317138723,2.727400820943321,0.21101969230834314,13123.31556898075,216.64999999999998,0.0,0.0,0.0,552.575,0.2748632616518433,0.92,nominal,232673.62753074284,nan,pitch_program,8.2,0.0,0.0,13.16514215883151,-0.0,0.0,-2.21423784873145,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.038645740882639945,0.0,0.0,-0.038645740882639945,0.0,0.0,11.0,1.0,20.935283963889734,-0.033414725373661004,16.71082339616619,0.001548899583002293,-1.5399140758315482,0.0005445422635768726,26.786915644964164,1.5399149510801973,1.0,0.0,3335.9534440719103,-2.438024198273361,14459.582899369345,426.207290134388,0.055342269859216024,14.022556263995185,1.0,14458.852292654949,0.0,1.0,425.7372223733585,19121.11038549132,1.0,1.0,-1.5482935745279156,21.668347763001677,-0.0350038409561682,-42.773248670808925,0.0,0.0,1.0,0.0942751578621378,3.4488566203334408
11.040000000000001,3360.523990113789,0.0,14456.595502854878,426.8373727198439,0.0,14.516508810861838,427.084150699174,17.860975288918556,0.0,8.443076739547992,0.0,0.0,-44.08377688754959,0.0,6.495228940499464,0.0,19243.369393327488,1.4474019174945443,427.0841506991741,3.7110770558408936,0.21100084890715554,13122.143697780139,216.64999999999998,0.0,0.0,0.0,552.0459999999999,0.27460012512664067,0.92,nominal,232971.20817728917,nan,pitch_program,8.175999999999998,0.0,0.0,15.895217609523362,-0.0,0.0,2.58576215126855,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.045130063213087865,0.0,0.0,0.045130063213087865,0.0,0.0,11.040000000000001,1.0,18.77791621081944,0.010322376942446294,31.172204846633882,-0.0005975398971208518,-0.7682473654074188,0.0004648055468879894,36.39116099786494,0.76824773839795,1.0,0.0,3335.9534440719103,-2.438024198273361,14459.582899369345,426.207290134388,0.055342269859216024,14.022556263995185,1.0,14455.358816028122,0.0,1.0,426.24713551453397,19220.05301127287,1.0,1.0,0.30267134995117306,17.697883933736957,0.05278090868905853,-44.65091153885126,0.0,0.0,1.0,-0.16315623069259225,8.260786573317686
11.08,3377.608026459134,0.0,14457.19674459603,427.35289708740595,0.0,15.570113924077692,427.63644266667416,17.849996546643993,0.0,9.326425644435917,0.0,0.0,-0.08377688754958704,0.0,7.239842397786807,0.0,19291.342351665728,1.4492736527286143,427.6364426666742,4.1228100438608015,0.21098084509222664,13120.899660443985,216.64999999999998,0.0,0.0,0.0,551.517,0.2743369886014381,0.92,nominal,233213.13200369652,nan,pitch_program,8.152000000000001,0.0,0.0,5.830413054651949,-0.0,0.0,5.181482873975269,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.09043393628656685,0.0,0.0,0.09043393628656685,0.0,0.0,11.08,1.0,18.23601874306321,-0.05871583894026901,36.151383199706444,-0.0007510674517549725,0.0007534361841612042,-0.001952687064062192,40.49047214344521,0.002223680546041838,1.0,0.0,3335.9534440719103,-2.438024198273361,14459.582899369345,426.207290134388,0.055342269859216024,14.022556263995185,1.0,14458.81138457287,0.0,1.0,427.64552871022477,19058.779720016893,1.0,1.0,0.30267134995117306,17.697883933736957,0.05278090868905853,-44.65091153885126,0.0,0.0,1.0,-0.16315623069259225,8.260786573317686
11.120000000000001,3394.7121301225648,0.0,14457.841889198113,427.8657189159825,0.0,16.655775926055846,428.1897806991539,17.83902832983044,0.0,8.449778874082563,0.0,0.0,43.91622311245042,0.0,6.220518564096446,0.0,19339.33099563554,1.4511489331105312,428.1897806991539,3.522709752225798,0.2109593827016642,13119.56491428293,216.64999999999998,0.0,0.0,0.0,550.988,0.2740738520762355,0.92,nominal,233456.23931029942,nan,pitch_program,8.128,0.0,0.0,-6.045742973578912,-0.0,0.0,0.3814828739752692,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.006658132190839036,0.0,0.0,0.006658132190839036,0.0,0.0,11.120000000000001,1.0,18.967439668419143,-0.042371506392575635,28.82412779760238,-0.00025641020752671824,0.7658391912981077,0.0008982155920014678,34.505012769338144,0.7658397609588992,1.0,0.0,3335.9534440719103,-2.438024198273361,14459.582899369345,426.207290134388,0.055342269859216024,14.022556263995185,1.0,14457.473869683832,0.0,1.0,428.7233637291766,19389.399082320895,1.0,1.0,-1.384156150674515,17.730802417168217,0.03452515212142842,-44.66241052810603,0.0,0.0,1.0,0.0606932369284115,8.173619253557556
11.16,3411.8395142867334,0.0,14458.522478841063,428.5355474851966,0.0,17.286999724708124,428.88408202907146,17.828070638477897,0.0,5.813136428866201,0.0,0.0,87.91622311245042,0.0,3.5030937919904095,0.0,19400.016389957178,1.4535019426394413,428.8840820290714,2.565666136269416,0.21093674350738814,13118.156982693881,216.64999999999998,0.0,0.0,0.0,550.4590000000001,0.2738107155510329,0.92,nominal,233760.44737608638,nan,pitch_program,8.104,0.0,0.0,-19.74972351128632,-0.0,0.0,-4.418517126024731,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.07711767190488877,0.0,0.0,-0.07711767190488877,0.0,0.0,11.16,1.0,21.074381912009553,0.0009049414532592097,13.69185684578875,2.843718915998346e-05,1.5317013611488886,-0.0005006140071111084,25.13158406622485,1.5317014432220188,1.0,0.0,3335.9534440719103,-2.438024198273361,14459.582899369345,426.207290134388,0.055342269859216024,14.022556263995185,1.0,14464.726155036746,0.0,1.0,428.7566624296811,19386.26428221478,1.0,1.0,-1.384156150674515,17.730802417168217,0.03452515212142842,-44.66241052810603,0.0,0.0,1.0,0.0606932369284115,8.173619253557556
