time_s,sensor_time_s,imu_valid,imu_ax_mps2,imu_ay_mps2,imu_az_mps2,gyro_p_rps,gyro_q_rps,gyro_r_rps,imu_accel_norm_mps2,imu_gyro_norm_rps,gps_valid,gps_latency_s,gps_x_m,gps_y_m,gps_z_m,gps_vx_mps,gps_vy_mps,gps_vz_mps,baro_valid,baro_alt_m,baro_bias_m,pitot_valid,pitot_airspeed_mps,pitot_qbar_pa,pitot_compressibility_factor,mag_valid,mag_heading_deg,mag_x_ut,mag_y_ut,mag_z_ut,radar_valid,optical_flow_valid,horizon_valid,horizon_roll_deg,horizon_pitch_deg
0.4,0.4,1.0,24.04367990372922,-0.04500358335360431,0.8660093163243752,0.002023840005181767,0.11117051017687267,0.001732668162615753,24.059312973804296,0.11120242983098196,1.0,0.0,69.60389581133701,-10.023653412103453,14505.822356216451,177.236471077517,-0.2762817506196476,7.21443395210731,1.0,14508.464138301095,0.0,1.0,176.8267950649164,3324.5299832580718,1.0,1.0,-1.1507104654202995,20.9881899433408,0.014704042995086555,-43.27991884026299,0.0,0.0,1.0,0.11869794040652398,4.630959801006184
0.44,0.44,1.0,24.238172409248588,0.07509587677116007,0.9150084536965257,0.000789607133830544,0.025349321354567175,0.0023214080559461462,24.255553623892066,0.025467636480936414,1.0,0.0,69.60389581133701,-10.023653412103453,14505.822356216451,177.236471077517,-0.2762817506196476,7.21443395210731,1.0,14503.256392455502,0.0,1.0,178.73979071752487,3309.8653324645334,1.0,1.0,-1.1507104654202995,20.9881899433408,0.014704042995086555,-43.27991884026299,0.0,0.0,1.0,0.11869794040652398,4.630959801006184
0.48,0.48,1.0,24.458495285523455,-0.015786655920125812,1.0520088306974804,-0.0003283581531905378,-0.03905694771537916,0.0028070631184894685,24.48111442378275,0.03915906775281827,1.0,0.0,69.60389581133701,-10.023653412103453,14505.822356216451,177.236471077517,-0.2762817506196476,7.21443395210731,1.0,14505.752549104267,0.0,1.0,179.61392058528529,3348.0935837616457,1.0,1.0,-0.016169170088370554,21.029741003606137,-0.0568923487975029,-43.16504659339373,0.0,0.0,1.0,-0.18039758799319058,3.230474799924795
0.52,0.52,1.0,24.652653144874712,-0.023672421802965485,1.1620388364300436,-0.0041003556722694285,-0.016696560321862508,0.0005144578227476238,24.680036501642917,0.017200369474871514,1.0,0.0,69.60389581133701,-10.023653412103453,14505.822356216451,177.236471077517,-0.2762817506196476,7.21443395210731,1.0,14503.157436577174,0.0,1.0,179.73112131563295,3411.030789430746,1.0,1.0,-0.016169170088370554,21.029741003606137,-0.0568923487975029,-43.16504659339373,0.0,0.0,1.0,-0.18039758799319058,3.230474799924795
0.56,0.56,1.0,24.855819644439997,-0.014420410313563309,1.1782092851798063,0.0023753918418035966,0.04363486402961338,-0.0014771672718084208,24.883732743799648,0.04372443102470124,1.0,0.0,69.60389581133701,-10.023653412103453,14505.822356216451,177.236471077517,-0.2762817506196476,7.21443395210731,1.0,14501.78662884384,0.0,1.0,181.33685917700365,3404.9983537812254,1.0,1.0,0.05427760456933768,20.968226518243377,0.024581835224760276,-43.13892465679651,0.0,0.0,1.0,-0.04952645340959745,4.406924099019088
0.6,0.6,1.0,25.067931926867033,0.01733662082518371,1.1019267381602007,-0.0059939284980820694,0.0731785318094907,-0.0012153869831135462,25.092145268683854,0.07343365619490483,1.0,0.0,98.2061730291294,-0.8999799510570993,14510.073255160074,182.22070614701823,0.3009528389527853,5.618889747220141,1.0,14508.531388769874,0.0,1.0,181.54987037407136,3455.4825201338367,1.0,1.0,0.05427760456933768,20.968226518243377,0.024581835224760276,-43.13892465679651,0.0,0.0,1.0,-0.04952645340959745,4.406924099019088
0.64,0.64,1.0,25.286012334894373,-0.06926739674205176,1.1863675822990183,-0.0006871492332895192,0.04062919435501212,0.0024451031505412536,25.313922766197496,0.04070850202872792,1.0,0.0,98.2061730291294,-0.8999799510570993,14510.073255160074,182.22070614701823,0.3009528389527853,5.618889747220141,1.0,14509.325399123485,0.0,1.0,183.3579138002023,3504.2831115619424,1.0,1.0,-0.855629222658691,21.22042919773791,0.008291052627199655,-43.07576295399679,0.0,0.0,1.0,0.006915726090833276,4.407414140888496
0.68,0.68,1.0,25.54461171263706,-0.04168706322690143,1.2098565569186637,0.002014445715824742,-0.008397152748838179,-0.00020313654011118204,25.573280553127205,0.008637790821920474,1.0,0.0,98.2061730291294,-0.8999799510570993,14510.073255160074,182.22070614701823,0.3009528389527853,5.618889747220141,1.0,14510.954301648306,0.0,1.0,183.8573264006843,3553.1434833938038,1.0,1.0,-0.855629222658691,21.22042919773791,0.008291052627199655,-43.07576295399679,0.0,0.0,1.0,0.006915726090833276,4.407414140888496
0.72,0.72,1.0,25.69693918520863,-0.007611917963291339,1.3642986854087813,-0.0017002863529614084,-0.00791440430780601,0.0021748305269490838,25.73313141326982,0.008382043727542511,1.0,0.0,98.2061730291294,-0.8999799510570993,14510.073255160074,182.22070614701823,0.3009528389527853,5.618889747220141,1.0,14506.664696645126,0.0,1.0,184.46708351917175,3541.1994890279207,1.0,1.0,0.8756401447471279,21.24988760791991,-0.03502009456010383,-43.07533748362795,0.0,0.0,1.0,-0.2517459631466969,3.7564924376000186
0.76,0.76,1.0,25.938097773582875,0.02249582990040733,1.428790374225147,-0.0030084665662428673,0.02677163171668881,0.0033503430799876836,25.97742989804392,0.02714766904557076,1.0,0.0,98.2061730291294,-0.8999799510570993,14510.073255160074,182.22070614701823,0.3009528389527853,5.618889747220141,1.0,14502.212253602018,0.0,1.0,185.8950391131856,3622.5083864583207,1.0,1.0,0.8756401447471279,21.24988760791991,-0.03502009456010383,-43.07533748362795,0.0,0.0,1.0,-0.2517459631466969,3.7564924376000186
0.8,0.8,1.0,26.17513299653373,0.0416055013207252,1.4394737088883678,-0.0021384238186860785,0.048513750983135324,-0.0021487229052000634,26.214717297017526,0.04860837274590993,1.0,0.0,148.16267403285156,2.3593000228182355,14505.670800729054,187.16860993904433,-0.06805753574152172,4.3794160787127865,1.0,14500.793777107678,0.0,1.0,187.56720315605656,3708.2300329991485,1.0,1.0,1.875768927168171,21.370420813878077,-0.02334473854944351,-43.03085985626747,0.0,0.0,1.0,-0.2538184740447178,3.791761724387162
0.84,0.84,1.0,26.35306771031426,-0.015908370633943902,1.2946503475044229,0.0022244538956223423,0.038746935116830854,0.0006162688898660338,26.38485456361201,0.038815627824708265,1.0,0.0,148.16267403285156,2.3593000228182355,14505.670800729054,187.16860993904433,-0.06805753574152172,4.3794160787127865,1.0,14507.540038428517,0.0,1.0,187.65986436840126,3774.1424680345913,1.0,1.0,1.875768927168171,21.370420813878077,-0.02334473854944351,-43.03085985626747,0.0,0.0,1.0,-0.2538184740447178,3.791761724387162
0.88,0.88,1.0,26.608357385028864,-0.056846211253428466,1.467629942921173,0.0017378955623530748,0.006786689988617044,0.00043196713933973935,26.648862112114895,0.007018976962258152,1.0,0.0,148.16267403285156,2.3593000228182355,14505.670800729054,187.16860993904433,-0.06805753574152172,4.3794160787127865,1.0,14502.340802958539,0.0,1.0,188.9700155882278,3767.4620724941847,1.0,1.0,1.3410760508621564,21.445494764582026,0.0059233228732307195,-43.00492601421853,0.0,0.0,1.0,-0.08181619588055228,3.5813945070842754
0.92,0.92,1.0,26.70590722471842,0.015705542704126604,1.5676586096055616,0.0009516298735982592,-9.379215221164703e-05,-0.00012983215546151625,26.751883688361264,0.0009650143899097645,1.0,0.0,148.16267403285156,2.3593000228182355,14505.670800729054,187.16860993904433,-0.06805753574152172,4.3794160787127865,1.0,14504.661851298215,0.0,1.0,189.90616322982117,3772.5398315094417,1.0,1.0,1.3410760508621564,21.445494764582026,0.0059233228732307195,-43.00492601421853,0.0,0.0,1.0,-0.08181619588055228,3.5813945070842754
0.96,0.96,1.0,26.99356515154231,0.01231926051938102,1.600152312881969,-0.00011778920603343397,0.025223752726875756,-0.00032030735832690285,27.040954102604452,0.025226061379601622,1.0,0.0,148.16267403285156,2.3593000228182355,14505.670800729054,187.16860993904433,-0.06805753574152172,4.3794160787127865,1.0,14502.82253157395,0.0,1.0,191.35250796896614,3784.7674225250844,1.0,1.0,-0.8779208712999178,21.373572181512138,0.0008456021625410988,-42.95237747811639,0.0,0.0,1.0,0.032433043219334025,3.4954991624571217
1.0,1.0,1.0,27.16718391170268,-0.033528278752470886,1.5909745592240518,0.0031122155606933886,0.037001308754941654,-0.0004537801906851138,27.213750309096525,0.03713473645707213,1.0,0.0,178.01169116476527,3.1000170917265457,14499.872869622648,192.2517548912019,-0.09427000198388218,2.920032741113127,1.0,14512.232687256283,0.0,1.0,193.2089553080548,3843.554363240068,1.0,1.0,-0.8779208712999178,21.373572181512138,0.0008456021625410988,-42.95237747811639,0.0,0.0,1.0,0.032433043219334025,3.4954991624571217
1.04,1.04,1.0,27.184760169019302,0.08209940488310168,1.633719176356928,0.0037072856089737606,0.02840024943649118,-0.000717315906609876,27.23393038300893,0.028650177604184184,1.0,0.0,178.01169116476527,3.1000170917265457,14499.872869622648,192.2517548912019,-0.09427000198388218,2.920032741113127,1.0,14507.078084068204,0.0,1.0,193.42792806287335,3858.046773429814,1.0,1.0,1.2892820476969535,21.591477222009097,0.14268177879962665,-42.918108462514105,0.0,0.0,1.0,0.23310546971279078,3.5215024121433984
1.08,1.08,1.0,27.14636377099713,-0.02502519049099016,1.6281366562665909,-0.00013210453407288853,0.013249206281709235,0.0024575524751704702,27.19515620876158,0.013475848131803156,1.0,0.0,178.01169116476527,3.1000170917265457,14499.872869622648,192.2517548912019,-0.09427000198388218,2.920032741113127,1.0,14505.258886997372,0.0,1.0,194.1947312791443,3934.099788140877,1.0,1.0,1.2892820476969535,21.591477222009097,0.14268177879962665,-42.918108462514105,0.0,0.0,1.0,0.23310546971279078,3.5215024121433984
1.12,1.12,1.0,27.154197061930425,-0.031040520587644428,1.8066568278754853,-0.0012480854341916556,0.00327754636502352,0.0007666112545257264,27.21424976893132,0.0035899471084524033,1.0,0.0,178.01169116476527,3.1000170917265457,14499.872869622648,192.2517548912019,-0.09427000198388218,2.920032741113127,1.0,14505.609691206086,0.0,1.0,195.82710101885561,3995.0204663764753,1.0,1.0,0.19740921746118686,21.655514765521158,-0.04420177874997674,-42.897941198572674,0.0,0.0,1.0,0.367103914393271,2.7799937574654425
1.16,1.16,1.0,27.07830354967882,0.018587537060100173,1.7602209673206617,-4.472625110210913e-05,0.024191604376771505,0.0019237495489914302,27.13546105152588,0.02426801465070871,1.0,0.0,178.01169116476527,3.1000170917265457,14499.872869622648,192.2517548912019,-0.09427000198388218,2.920032741113127,1.0,14508.78146761297,0.0,1.0,196.3061851850473,4046.165717415615,1.0,1.0,0.19740921746118686,21.655514765521158,-0.04420177874997674,-42.897941198572674,0.0,0.0,1.0,0.367103914393271,2.7799937574654425
1.2,1.2,1.0,27.146607000089165,0.06306482018866198,1.7965389332839712,-0.00013216227888778834,0.034920823072749484,-0.0001943358016607929,27.206061841575686,0.03492161389956141,1.0,0.0,203.6681705702399,-1.170508952334346,14490.377471366146,197.88645887893566,0.024909568298184238,1.7534748008114314,1.0,14505.006280463218,0.0,1.0,198.33660211317297,4106.016687298177,1.0,1.0,0.07279488918118421,21.684796369051707,0.026940747801058023,-42.81309788954548,0.0,0.0,1.0,0.1718013532083167,3.229784209225203
1.24,1.24,1.0,27.040521550326364,-0.011605378712605174,1.8801607474827593,0.0015865455449370655,0.02427982684603652,-0.002376536093496108,27.105810167468793,0.024447393362961315,1.0,0.0,203.6681705702399,-1.170508952334346,14490.377471366146,197.88645887893566,0.024909568298184238,1.7534748008114314,1.0,14514.029879185997,0.0,1.0,198.7454628242968,4116.773456494077,1.0,1.0,0.07279488918118421,21.684796369051707,0.026940747801058023,-42.81309788954548,0.0,0.0,1.0,0.1718013532083167,3.229784209225203
1.28,1.28,1.0,27.110489855273006,-0.060961590163669074,1.9019979451708378,0.0015267865395474582,0.008080502346800031,0.0010425452223271436,27.177195820977737,0.0082893000823098,1.0,0.0,203.6681705702399,-1.170508952334346,14490.377471366146,197.88645887893566,0.024909568298184238,1.7534748008114314,1.0,14516.984764776595,0.0,1.0,199.74550302451783,4228.145877577662,1.0,1.0,0.6404825376029071,21.759290595446558,-0.006569877914700802,-42.82598147006079,0.0,0.0,1.0,-0.2581612528338506,3.21721011122564
1.32,1.32,1.0,27.06377312639827,-0.048400960677325945,2.0236695493849743,0.001302129741937797,0.010177551169390718,0.0007422440657022214,27.139369869900438,0.010287323068878295,1.0,0.0,203.6681705702399,-1.170508952334346,14490.377471366146,197.88645887893566,0.024909568298184238,1.7534748008114314,1.0,14501.842350763658,0.0,1.0,201.47971204851441,4252.529059664739,1.0,1.0,0.6404825376029071,21.759290595446558,-0.006569877914700802,-42.82598147006079,0.0,0.0,1.0,-0.2581612528338506,3.21721011122564
1.36,1.36,1.0,27.02167805033577,0.030057852415360995,2.0342984779918005,0.0020406099943563478,0.023903913187309857,5.270512958780247e-05,27.098161532252504,0.023990913543385502,1.0,0.0,203.6681705702399,-1.170508952334346,14490.377471366146,197.88645887893566,0.024909568298184238,1.7534748008114314,1.0,14501.212214137246,0.0,1.0,201.61113538713886,4305.378578968826,1.0,1.0,0.4496114075270781,21.81145304720201,0.001867540974892284,-42.66415370290356,0.0,0.0,1.0,-0.1880086816993715,3.171550374936037
1.4000000000000001,1.4000000000000001,1.0,26.951372824440533,0.04207196727651356,2.1296874601032028,0.0016619201671743207,0.031231489074846734,-0.0006038918680256584,27.035418174131188,0.03128150530045827,1.0,0.0,264.8293752197225,-5.845487490206498,14510.858431585997,203.1210855700197,0.1921698435681847,0.47834366731150635,1.0,14510.469390170612,0.0,1.0,203.8675717287492,4303.566889625643,1.0,1.0,0.4496114075270781,21.81145304720201,0.001867540974892284,-42.66415370290356,0.0,0.0,1.0,-0.1880086816993715,3.171550374936037
1.44,1.44,1.0,27.01649192816791,-0.04189316331380954,2.1492103758231242,5.767135212377379e-05,0.02093753812902398,0.0008853857706450552,27.10187625205015,0.02095632927905194,1.0,0.0,264.8293752197225,-5.845487490206498,14510.858431585997,203.1210855700197,0.1921698435681847,0.47834366731150635,1.0,14510.712035627732,0.0,1.0,203.23973223696794,4413.004043266464,1.0,1.0,-0.7228401792152889,21.87382643327604,0.012489665515090165,-42.749450651749505,0.0,0.0,1.0,0.23839887152304504,2.64211682410957
1.48,1.48,1.0,27.004298067455125,-0.0007915695423767858,2.198080570306961,-0.001742731707386641,0.005821114353242137,0.0040572720446763804,27.09360944828326,0.007306431588810289,1.0,0.0,264.8293752197225,-5.845487490206498,14510.858431585997,203.1210855700197,0.1921698435681847,0.47834366731150635,1.0,14515.655712518097,0.0,1.0,206.10544556502091,4477.123947687559,1.0,1.0,-0.7228401792152889,21.87382643327604,0.012489665515090165,-42.749450651749505,0.0,0.0,1.0,0.23839887152304504,2.64211682410957
